ba,nba,bna,nbna,vspeak,vreply,sid,rid,category,pyalign,dnm,lo1,sd0,pa1,pb1,nu
5,0,3,3,TRUE,FALSE,24613756,2150169474,PRO,0.538996500732687,0.272727272727273,0.538996500732687,0.272727272727273,0.610909082322973,0.583713339514483,11
1,2,1,1,TRUE,FALSE,24613756,2165738854,PRO,-0.22314355131421,-0.0666666666666667,-0.22314355131421,-0.0666666666666667,-0.287682072451781,-0.287682072451781,5
11,10,7,5,TRUE,TRUE,24613756,217247939,PRO,-0.0909717782057267,-0.0216450216450216,-0.0909717782057267,-0.0216450216450216,-0.104879630820476,-0.100746617234786,33
1,2,0,1,TRUE,FALSE,24613756,2192933494,PRO,0.182321556793955,0.0833333333333333,0.182321556793955,0.0833333333333333,0.154150679827258,0.916290731874155,4
5,1,1,3,TRUE,FALSE,24613756,2209095700,PRO,0.810930216216329,0.233333333333333,0.810930216216329,0.233333333333333,0.916290731874155,0.916290731874155,10
0,1,0,1,TRUE,FALSE,24613756,2237075112,PRO,0,0,0,0,0,NA,2
1,1,0,1,TRUE,FALSE,24613756,2254410228,PRO,0.405465108108164,0.166666666666667,0.405465108108164,0.166666666666667,0.51082562376599,0.980829253011726,3
12,21,6,15,TRUE,FALSE,24613756,2286250129,PRO,0.199185362845959,0.0303030303030303,0.199185362845959,0.0303030303030303,0.210508453112028,0.231160862219939,54
7,14,2,10,TRUE,FALSE,24613756,2325084088,PRO,0.484392366697835,0.0606060606060606,0.484392366697835,0.0606060606060606,0.53742787296006,0.637057713908902,33
1,0,1,0,TRUE,FALSE,24613756,2335514424,PRO,0,0,0,0,0,0,2
7,1,2,4,TRUE,FALSE,24613756,2361891536,PRO,0.757685701697516,0.232142857142857,0.757685701697516,0.232142857142857,0.828605727375051,0.810596493536776,14
1,0,1,0,TRUE,FALSE,24613756,2386526792,PRO,0,0,0,0,0,0,2
1,0,2,1,TRUE,FALSE,24613756,238834602,PRO,0.105360515657826,0.25,0.105360515657826,0.25,0.105360515657826,0.241162056816888,4
2,1,1,0,TRUE,FALSE,24613756,2408217229,PRO,-0.105360515657826,-0.0833333333333334,-0.105360515657826,-0.0833333333333334,-0.241162056816888,-0.241162056816888,4
4,1,8,2,TRUE,FALSE,24613756,2433150908,PRO,-0.048790164169432,0,-0.0487901641694322,0,-0.0477906638363486,0,15
19,13,15,10,TRUE,FALSE,24613756,2526496931,PRO,-0.00738010729762251,-0.00274122807017541,-0.00738010729762273,-0.00274122807017541,-0.00964632186035841,-0.0101064598897018,57
0,3,0,1,TRUE,FALSE,24613756,2555272058,PRO,-0.51082562376599,0,-0.51082562376599,0,-0.693147180559946,NA,4
3,1,1,1,TRUE,FALSE,24613756,2556005055,PRO,0.287682072451781,0.0833333333333334,0.287682072451781,0.0833333333333334,0.27763173659828,0.27763173659828,6
0,1,1,0,TRUE,FALSE,24613756,2571763028,PRO,-0.693147180559945,-0.5,-0.693147180559945,-0.5,-1.09861228866811,-1.09861228866811,2
0,1,1,0,TRUE,FALSE,24613756,2586166416,PRO,-0.693147180559945,-0.5,-0.693147180559945,-0.5,-1.09861228866811,-1.09861228866811,2
2,2,0,2,TRUE,FALSE,24613756,2598979333,PRO,0.693147180559945,0.166666666666667,0.693147180559945,0.166666666666667,0.8754687373539,1.43508452528932,6
0,1,2,0,TRUE,FALSE,24613756,2602316418,PRO,-0.810930216216329,-0.666666666666667,-0.810930216216329,-0.666666666666667,-1.54044504094715,-0.980829253011726,3
0,1,0,2,TRUE,FALSE,24613756,2605700424,PRO,0.287682072451781,0,0.287682072451781,0,0.405465108108165,NA,3
4,4,3,3,TRUE,FALSE,24613756,2621630933,PRO,0,0,-4.44089209850063e-16,0,-0.00445435034938058,-2.22044604925031e-16,14
3,2,3,8,TRUE,TRUE,24613756,268479992,PRO,0.619039208406223,0.225,0.619039208406224,0.225,0.693147180559945,0.693147180559945,16
2,2,1,0,TRUE,FALSE,24613756,2728852936,PRO,-0.287682072451781,-0.1,-0.287682072451781,-0.1,-0.474457979595116,-0.430782916092454,5
1,1,0,4,TRUE,FALSE,24613756,2745582811,PRO,1.09861228866811,0.333333333333333,1.09861228866811,0.333333333333333,1.89711998488588,2.4567357728213,6
4,2,0,5,TRUE,FALSE,24613756,2765709018,PRO,1.47590651980958,0.303030303030303,1.47590651980958,0.303030303030303,1.96611285637283,2.33075596996074,11
2,2,1,2,TRUE,FALSE,24613756,2772452714,PRO,0.22314355131421,0.0714285714285715,0.22314355131421,0.0714285714285715,0.269332933783584,0.307484699747961,7
1,1,1,2,TRUE,FALSE,24613756,2794758228,PRO,0.22314355131421,0.1,0.22314355131421,0.1,0.287682072451781,0.287682072451781,5
1,3,1,3,TRUE,FALSE,24613756,2803459107,PRO,0,0,0,0,0,0,8
1,1,0,1,TRUE,FALSE,24613756,2834753988,PRO,0.405465108108164,0.166666666666667,0.405465108108164,0.166666666666667,0.51082562376599,0.980829253011726,3
0,1,1,2,TRUE,FALSE,24613756,2837684635,PRO,-0.182321556793955,-0.25,-0.182321556793955,-0.25,-0.916290731874155,-0.916290731874155,4
1,0,1,0,TRUE,FALSE,24613756,2914326312,PRO,0,0,0,0,0,0,2
4,3,1,0,TRUE,FALSE,24613756,326892184,PRO,-0.182321556793955,-0.0535714285714286,-0.182321556793955,-0.0535714285714286,-0.430782916092454,-0.340325805937203,8
2,0,1,0,TRUE,FALSE,24613756,368174870,PRO,0.117783035656384,0,0.117783035656384,0,0.0645385211375711,0,3
0,1,0,1,TRUE,FALSE,24613756,417539238,PRO,0,0,0,0,0,NA,2
1,0,1,1,TRUE,FALSE,24613756,489341242,PRO,0.287682072451781,0.333333333333333,0.287682072451781,0.333333333333333,0.405465108108164,0.405465108108164,3
0,1,1,1,TRUE,FALSE,24613756,507910985,PRO,-0.405465108108164,-0.333333333333333,-0.405465108108164,-0.333333333333333,-0.980829253011726,-0.980829253011726,3
2,0,1,0,TRUE,FALSE,24613756,536787213,PRO,0.117783035656384,0,0.117783035656384,0,0.0645385211375711,0,3
0,7,2,5,TRUE,FALSE,24613756,54828487,PRO,-1.09861228866811,-0.142857142857143,-1.09861228866811,-0.142857142857143,-1.6094379124341,-2.70805020110221,14
1,0,0,1,TRUE,FALSE,24613756,554476591,PRO,0.693147180559945,0.5,0.693147180559945,0.5,1.09861228866811,1.09861228866811,2
0,1,1,2,TRUE,FALSE,24613756,70134737,PRO,-0.182321556793955,-0.25,-0.182321556793955,-0.25,-0.916290731874155,-0.916290731874155,4
1,0,2,1,TRUE,FALSE,24613756,702180042,PRO,0.105360515657826,0.25,0.105360515657826,0.25,0.105360515657826,0.241162056816888,4
7,5,3,1,TRUE,FALSE,24613756,73105637,PRO,-0.154150679827258,-0.0416666666666666,-0.154150679827258,-0.0416666666666666,-0.2295744416445,-0.211933410840599,16
2,3,0,1,TRUE,TRUE,24613756,73171449,PRO,0.251314428280906,0.0666666666666667,0.251314428280906,0.0666666666666667,0.125163142954006,0.847297860387204,6
3,3,3,1,TRUE,FALSE,24613756,749763565,PRO,-0.287682072451781,-0.1,-0.287682072451781,-0.1,-0.336472236621213,-0.336472236621213,10
6,10,0,3,TRUE,FALSE,24613756,760789542,PRO,0.664976303593249,0.0592105263157895,0.664976303593249,0.0592105263157895,0.648026745279476,1.54881329061767,19
0,1,1,2,TRUE,FALSE,24613756,891293970,PRO,-0.182321556793955,-0.25,-0.182321556793955,-0.25,-0.916290731874155,-0.916290731874155,4
4,9,2,8,TRUE,FALSE,24613756,916612646,PRO,0.287682072451781,0.0468227424749164,0.287682072451781,0.0468227424749164,0.335260849434916,0.392561703272257,23
1,0,0,2,TRUE,FALSE,24613756,946248385,PRO,0.980829253011726,0.666666666666667,0.980829253011726,0.666666666666667,1.79175946922806,1.79175946922806,3
1,0,2,0,TRUE,FALSE,24922570,113088791,PRO,-0.117783035656384,0,-0.117783035656384,0,-0.154150679827258,0,3
7,2,1,3,TRUE,TRUE,24922570,122794139,PRO,0.780158557549575,0.162393162393162,0.780158557549575,0.162393162393162,0.82098055206983,0.857450231851221,13
1,0,1,0,TRUE,FALSE,24922570,15843910,PRO,0,0,0,0,0,0,2
3,3,1,0,TRUE,TRUE,24922570,17693277,PRO,-0.287682072451781,-0.0714285714285714,-0.287682072451781,-0.0714285714285714,-0.521875459952576,-0.431782416425538,7
2,2,1,3,TRUE,FALSE,24922570,204317520,PRO,0.405465108108164,0.125,0.405465108108165,0.125,0.510825623765991,0.54654370636807,8
1,0,1,0,TRUE,FALSE,24922570,208105677,PRO,0,0,0,0,0,0,2
8,8,7,6,TRUE,FALSE,24922570,24446255,PRO,-0.0645385211375711,-0.0172413793103449,-0.0645385211375706,-0.0172413793103449,-0.0697989980924767,-0.0692627406020696,29
5,1,1,1,TRUE,FALSE,24922570,26657177,PRO,0.405465108108164,0.0833333333333334,0.405465108108164,0.0833333333333334,0.342286206486633,0.342286206486633,8
7,3,5,0,TRUE,FALSE,24922570,310783165,PRO,-0.251314428280906,-0.1,-0.251314428280906,-0.1,-0.303854931697382,-0.309869987427143,15
1,0,1,0,TRUE,FALSE,24922570,325681236,PRO,0,0,0,0,0,0,2
11,6,7,5,TRUE,FALSE,24922570,326631859,PRO,0.100083458556983,0.026369168356998,0.100083458556983,0.026369168356998,0.0980612131762149,0.0964978283999813,29
4,1,3,1,TRUE,FALSE,24922570,37674436,PRO,0.0689928714869515,0.0222222222222223,0.0689928714869514,0.0222222222222223,0.0655146071106265,0.0525180342834464,9
3,1,1,1,TRUE,FALSE,24922570,388051243,PRO,0.287682072451781,0.0833333333333334,0.287682072451781,0.0833333333333334,0.27763173659828,0.27763173659828,6
2,0,2,1,TRUE,FALSE,24922570,39790943,PRO,0.22314355131421,0.2,0.22314355131421,0.2,0.287682072451781,0.287682072451781,5
4,6,2,3,TRUE,TRUE,24922570,40981798,PRO,-0.0281708769666962,0,-0.0281708769666966,0,-0.0465200156348928,0,15
5,3,0,1,TRUE,FALSE,24922570,47544413,PRO,0.587786664902119,0.0694444444444444,0.587786664902119,0.0694444444444444,0.386772975096012,0.798507696217771,9
2,2,2,0,TRUE,TRUE,24922570,65120103,PRO,-0.405465108108164,-0.166666666666667,-0.405465108108164,-0.166666666666667,-0.51082562376599,-0.51082562376599,6
1,1,0,2,FALSE,FALSE,2516112662,1630541588,PRO,0.693147180559945,0.25,0.693147180559945,0.25,1.09861228866811,1.6094379124341,4
1,4,1,2,FALSE,FALSE,2516112662,1638689564,PRO,-0.336472236621213,-0.05,-0.336472236621213,-0.05,-0.405465108108164,-0.405465108108164,8
1,6,4,3,FALSE,FALSE,2516112662,236158576,PRO,-0.916290731874155,-0.214285714285714,-0.916290731874155,-0.214285714285714,-1.09861228866811,-1.16643488500687,14
1,5,2,3,FALSE,FALSE,2516112662,2408052787,PRO,-0.538996500732687,-0.106060606060606,-0.538996500732687,-0.106060606060606,-0.653141845946246,-0.733969175080201,11
0,1,0,3,FALSE,FALSE,2516112662,2570770026,PRO,0.51082562376599,0,0.51082562376599,0,0.693147180559945,NA,4
3,2,4,2,FALSE,FALSE,2516112662,2717217201,PRO,-0.0896121586896872,-0.0363636363636364,-0.0896121586896874,-0.0363636363636364,-0.100083458556983,-0.0887954987831312,11
0,1,0,1,FALSE,FALSE,2516112662,2750417756,PRO,0,0,0,0,0,NA,2
1,0,1,0,FALSE,FALSE,2516112662,2882480876,PRO,0,0,0,0,0,0,2
0,1,1,0,FALSE,FALSE,2516112662,38779654,PRO,-0.693147180559945,-0.5,-0.693147180559945,-0.5,-1.09861228866811,-1.09861228866811,2
3,3,2,0,FALSE,FALSE,2516112662,535479170,PRO,-0.405465108108164,-0.125,-0.405465108108164,-0.125,-0.537142932083364,-0.524524468124152,8
7,8,3,16,FALSE,FALSE,2516112662,769631185,PRO,0.904456274227152,0.172549019607843,0.904456274227152,0.172549019607843,0.994359105243974,1.0180734261841,34
0,3,0,2,FALSE,FALSE,2542847994,1271500922,PRO,-0.22314355131421,0,-0.22314355131421,0,-0.287682072451781,NA,5
0,1,1,2,FALSE,FALSE,2542847994,1314216770,PRO,-0.182321556793955,-0.25,-0.182321556793955,-0.25,-0.916290731874155,-0.916290731874155,4
6,1,8,5,FALSE,FALSE,2542847994,1524593612,PRO,0.259511195485085,0.157142857142857,0.259511195485084,0.157142857142857,0.285809061977259,0.298400288671805,20
1,0,3,3,FALSE,FALSE,2542847994,174386517,PRO,0.287682072451781,0.428571428571429,0.287682072451781,0.428571428571429,0.241162056816888,0.431782416425538,7
5,7,3,3,FALSE,FALSE,2542847994,202967558,PRO,-0.154150679827258,-0.0277777777777777,-0.154150679827258,-0.0277777777777777,-0.183721137148378,-0.161206114780743,18
0,1,1,1,FALSE,FALSE,2542847994,229444481,PRO,-0.405465108108164,-0.333333333333333,-0.405465108108164,-0.333333333333333,-0.980829253011726,-0.980829253011726,3
1,1,1,1,FALSE,FALSE,2542847994,2555272058,PRO,0,0,0,0,0,0,4
0,1,0,5,FALSE,FALSE,2542847994,2566516787,PRO,0.847297860387204,0,0.847297860387203,0,1.09861228866811,NA,6
2,3,2,2,FALSE,FALSE,2542847994,2598979333,PRO,-0.154150679827258,-0.0444444444444444,-0.154150679827258,-0.0444444444444444,-0.182321556793955,-0.182321556793955,9
1,1,2,0,FALSE,FALSE,2542847994,2759414252,PRO,-0.405465108108164,-0.25,-0.405465108108164,-0.25,-0.510825623765991,-0.451985123743057,4
0,1,0,1,FALSE,FALSE,2542847994,2777309006,PRO,0,0,0,0,0,NA,2
2,3,5,6,FALSE,FALSE,2542847994,2787488924,PRO,-0.074107972153722,-0.0375,-0.0741079721537217,-0.0375,-0.138586163286147,-0.109199291964992,16
1,2,1,2,FALSE,FALSE,2542847994,2801069456,PRO,0,0,0,0,0,0,6
0,2,0,2,FALSE,FALSE,2542847994,2834753988,PRO,0,0,0,0,2.22044604925031e-16,NA,4
1,3,5,7,FALSE,FALSE,2542847994,368174870,PRO,-0.251314428280906,-0.125,-0.251314428280906,-0.125,-0.479573080261886,-0.407793397867755,16
1,0,2,0,FALSE,FALSE,2542847994,490356696,PRO,-0.117783035656384,0,-0.117783035656384,0,-0.154150679827258,0,3
3,2,2,9,FALSE,FALSE,2542847994,801478310,PRO,0.906721280858004,0.2875,0.906721280858004,0.2875,1.05252118146784,1.05252118146784,16
0,1,0,1,TRUE,TRUE,259498996,100531396,PRO,0,0,0,0,0,NA,2
2,2,0,2,TRUE,TRUE,259498996,12263542,PRO,0.693147180559945,0.166666666666667,0.693147180559945,0.166666666666667,0.8754687373539,1.43508452528932,6
0,1,0,1,TRUE,FALSE,259498996,12455302,PRO,0,0,0,0,0,NA,2
0,4,1,4,TRUE,FALSE,259498996,132730268,PRO,-0.538996500732687,-0.111111111111111,-0.538996500732687,-0.111111111111111,-0.996333439547691,-2.12026353620009,9
0,1,0,1,TRUE,TRUE,259498996,14173930,PRO,0,0,0,0,0,NA,2
14,7,12,6,TRUE,TRUE,259498996,14230772,PRO,0.00333890126551462,0,0.0033389012655145,0,0.00139334006100444,-4.44089209850063e-16,39
1,0,1,3,TRUE,FALSE,259498996,14289197,PRO,0.693147180559945,0.6,0.693147180559945,0.6,0.916290731874155,0.916290731874155,5
2,2,4,3,TRUE,FALSE,259498996,14608335,PRO,-0.105360515657826,-0.0454545454545454,-0.105360515657826,-0.0454545454545454,-0.143100843640673,-0.109814866007207,11
1,1,0,1,TRUE,TRUE,259498996,156341661,PRO,0.405465108108164,0.166666666666667,0.405465108108164,0.166666666666667,0.51082562376599,0.980829253011726,3
0,2,2,0,TRUE,TRUE,259498996,16399949,PRO,-1.09861228866811,-0.5,-1.09861228866811,-0.5,-1.6094379124341,-1.6094379124341,4
1,0,0,1,TRUE,FALSE,259498996,164380969,PRO,0.693147180559945,0.5,0.693147180559945,0.5,1.09861228866811,1.09861228866811,2
4,6,6,6,TRUE,FALSE,259498996,176644153,PRO,-0.182321556793955,-0.0545454545454545,-0.182321556793955,-0.0545454545454545,-0.203805494267522,-0.203805494267522,22
3,5,0,5,TRUE,TRUE,259498996,17837051,PRO,1.02961941718116,0.144230769230769,1.02961941718116,0.144230769230769,1.36524095192206,2.23359222150709,13
2,1,1,0,TRUE,FALSE,259498996,197869772,PRO,-0.105360515657826,-0.0833333333333334,-0.105360515657826,-0.0833333333333334,-0.241162056816888,-0.241162056816888,4
2,2,3,2,TRUE,TRUE,259498996,2030711,PRO,-0.133531392624523,-0.0555555555555556,-0.133531392624523,-0.0555555555555556,-0.160623194332876,-0.147920130076622,9
1,0,1,0,TRUE,FALSE,259498996,27810354,PRO,0,0,0,0,0,0,2
3,1,0,1,TRUE,FALSE,259498996,281566410,PRO,0.693147180559945,0.15,0.693147180559945,0.15,0.641853886172395,0.8754687373539,5
1,1,2,1,TRUE,TRUE,259498996,31178767,PRO,-0.182321556793955,-0.1,-0.182321556793955,-0.1,-0.251314428280906,-0.19782574332992,5
4,1,5,0,TRUE,TRUE,259498996,47526275,PRO,-0.182321556793955,-0.1,-0.182321556793955,-0.1,-0.200670695462151,-0.185717145795093,10
0,1,0,1,TRUE,TRUE,259498996,49753604,PRO,0,0,0,0,0,NA,2
3,4,1,6,TRUE,FALSE,259498996,62633125,PRO,0.693147180559945,0.142857142857143,0.693147180559945,0.142857142857143,0.847297860387204,0.938269638592931,14
0,1,0,3,TRUE,FALSE,259498996,6631,PRO,0.51082562376599,0,0.51082562376599,0,0.693147180559945,NA,4
10,8,8,9,TRUE,FALSE,259498996,70502914,PRO,0.149377401074601,0.0412698412698413,0.149377401074601,0.0412698412698413,0.156922230393251,0.156922230393251,35
6,3,3,3,TRUE,TRUE,259498996,961132338,PRO,0.241162056816888,0.0666666666666667,0.241162056816888,0.0666666666666667,0.249460859631583,0.249460859631583,15
0,5,0,1,FALSE,FALSE,2644700574,1630541588,PRO,-0.847297860387204,0,-0.847297860387203,0,-1.09861228866811,NA,6
4,4,2,2,FALSE,FALSE,2644700574,1703256930,PRO,0,0,-4.44089209850063e-16,0,-0.0281708769666964,-2.22044604925031e-16,12
3,7,3,8,FALSE,FALSE,2644700574,2226917486,PRO,0.0800427076735364,0.0142857142857143,0.0800427076735364,0.0142857142857143,0.0870113769896297,0.0870113769896297,21
1,4,2,2,FALSE,FALSE,2644700574,2294518150,PRO,-0.559615787935423,-0.133333333333333,-0.559615787935423,-0.133333333333333,-0.678758443107845,-0.741937344729378,9
2,3,2,3,FALSE,FALSE,2644700574,2369826732,PRO,0,0,0,0,0,0,10
0,1,0,4,FALSE,FALSE,2644700574,2405927125,PRO,0.693147180559945,0,0.693147180559945,0,0.916290731874155,NA,5
1,2,2,4,FALSE,FALSE,2644700574,2408052787,PRO,0.0645385211375712,0,0.0645385211375711,0,-2.22044604925031e-16,-2.22044604925031e-16,9
1,7,1,5,FALSE,FALSE,2644700574,2547026900,PRO,-0.22314355131421,-0.0178571428571428,-0.22314355131421,-0.0178571428571428,-0.251314428280906,-0.251314428280906,14
2,2,0,7,FALSE,FALSE,2644700574,2739918459,PRO,1.50407739677627,0.318181818181818,1.50407739677627,0.318181818181818,2.34180580614733,2.95491027903374,11
0,1,0,3,FALSE,FALSE,2644700574,2750417756,PRO,0.51082562376599,0,0.51082562376599,0,0.693147180559945,NA,4
0,4,2,3,FALSE,FALSE,2644700574,342984354,PRO,-0.944461608840851,-0.222222222222222,-0.944461608840851,-0.222222222222222,-1.52242653544447,-2.12026353620009,9
0,2,0,1,FALSE,FALSE,2644700574,502161500,PRO,-0.287682072451781,0,-0.287682072451781,0,-0.405465108108164,NA,3
1,5,0,2,FALSE,FALSE,2644700574,969577423,PRO,0,0.0416666666666667,2.22044604925031e-16,0.0416666666666667,2.22044604925031e-16,1.34992671694902,8
0,1,0,1,FALSE,FALSE,2680501463,1496370445,PRO,0,0,0,0,0,NA,2
1,3,2,2,FALSE,FALSE,2680501463,1678705568,PRO,-0.405465108108164,-0.125,-0.405465108108164,-0.125,-0.510825623765991,-0.54654370636807,8
3,3,2,2,FALSE,FALSE,2680501463,1700188968,PRO,0,0,0,0,-0.0110498361865849,0,10
6,21,5,9,FALSE,FALSE,2680501463,1859050128,PRO,-0.440556427919435,-0.0460704607046071,-0.440556427919435,-0.0460704607046071,-0.461419885554344,-0.450356631861939,41
0,3,0,1,FALSE,FALSE,2680501463,2253221073,PRO,-0.51082562376599,0,-0.51082562376599,0,-0.693147180559946,NA,4
0,3,1,2,FALSE,FALSE,2680501463,2326631202,PRO,-0.693147180559945,-0.166666666666667,-0.693147180559945,-0.166666666666667,-1.09861228866811,-1.94591014905531,6
2,2,0,1,FALSE,FALSE,2680501463,2846096752,PRO,0.405465108108164,0.1,0.405465108108165,0.1,0.336472236621213,0.8754687373539,5
2,6,1,2,FALSE,FALSE,2680501463,507910985,PRO,-0.287682072451781,-0.0227272727272727,-0.287682072451781,-0.0227272727272727,-0.354171813720614,-0.231111720963387,11
0,4,1,1,FALSE,FALSE,2680501463,801478310,PRO,-1.09861228866811,-0.166666666666667,-1.09861228866811,-0.166666666666667,-1.42711635564015,-2.4567357728213,6
0,1,1,0,FALSE,FALSE,2680501463,983814384,PRO,-0.693147180559945,-0.5,-0.693147180559945,-0.5,-1.09861228866811,-1.09861228866811,2
7,0,3,2,FALSE,FALSE,2787488924,1524593612,PRO,0.441832752279039,0.166666666666667,0.441832752279039,0.166666666666667,0.461977318371507,0.426971313329128,12
8,11,14,17,FALSE,FALSE,2787488924,202967558,PRO,-0.0588405000229335,-0.0189473684210527,-0.0588405000229333,-0.0189473684210527,-0.069986808553173,-0.0670161956110786,50
1,2,3,3,FALSE,FALSE,2787488924,2326631202,PRO,-0.22314355131421,-0.111111111111111,-0.22314355131421,-0.111111111111111,-0.356674943938733,-0.309422059088187,9
5,10,4,8,FALSE,FALSE,2787488924,2542847994,PRO,-0.0118344576470029,0,-0.0118344576470029,0,-0.0091884260544064,4.44089209850063e-16,27
2,3,0,2,FALSE,FALSE,2787488924,368174870,PRO,0.538996500732687,0.114285714285714,0.538996500732687,0.114285714285714,0.641853886172395,1.38629436111989,7
0,1,0,1,FALSE,FALSE,2787488924,543363122,PRO,0,0,0,0,0,NA,2
3,1,0,2,FALSE,FALSE,2787488924,554476591,PRO,0.980829253011726,0.25,0.980829253011726,0.25,1.19392246847243,1.43508452528932,6
0,1,0,1,FALSE,FALSE,2787488924,741951290,PRO,0,0,0,0,0,NA,2
0,2,1,1,FALSE,FALSE,280935165,1463798202,PRO,-0.693147180559945,-0.25,-0.693147180559945,-0.25,-1.09861228866811,-1.6094379124341,4
3,2,0,1,FALSE,FALSE,280935165,151338729,PRO,0.538996500732687,0.1,0.538996500732687,0.1,0.42744401482694,0.847297860387204,6
3,4,4,3,FALSE,FALSE,280935165,1876387358,PRO,-0.22314355131421,-0.0714285714285715,-0.22314355131421,-0.0714285714285715,-0.251314428280906,-0.251314428280906,14
7,5,9,4,FALSE,FALSE,280935165,204317520,PRO,-0.154150679827258,-0.0566666666666666,-0.154150679827258,-0.0566666666666666,-0.162843552126823,-0.158415533290304,25
13,1,2,1,FALSE,FALSE,280935165,2235612789,PRO,0.377294231141468,0.046218487394958,0.377294231141468,0.046218487394958,0.266628663253949,0.250255666932664,17
1,1,4,1,FALSE,FALSE,280935165,2303504543,PRO,-0.356674943938732,-0.214285714285714,-0.356674943938732,-0.214285714285714,-0.510825623765991,-0.318453731118535,7
1,0,1,0,FALSE,FALSE,280935165,2721436512,PRO,0,0,0,0,0,0,2
1,0,1,0,FALSE,FALSE,280935165,32505183,PRO,0,0,0,0,0,0,2
1,0,0,1,FALSE,FALSE,280935165,40763398,PRO,0.693147180559945,0.5,0.693147180559945,0.5,1.09861228866811,1.09861228866811,2
3,3,1,0,FALSE,TRUE,280935165,40981798,PRO,-0.287682072451781,-0.0714285714285714,-0.287682072451781,-0.0714285714285714,-0.521875459952576,-0.431782416425538,7
5,0,1,1,FALSE,FALSE,280935165,59156301,PRO,0.538996500732687,0.142857142857143,0.538996500732687,0.142857142857143,0.510825623765991,0.455475528682826,7
3,3,2,1,FALSE,FALSE,280935165,83943787,PRO,-0.182321556793955,-0.0555555555555556,-0.182321556793955,-0.0555555555555556,-0.241162056816888,-0.229374101064846,9
2,0,2,0,FALSE,FALSE,280935165,86323449,PRO,0,0,0,0,0,0,4
1,0,0,1,FALSE,FALSE,280935165,990786120,PRO,0.693147180559945,0.5,0.693147180559945,0.5,1.09861228866811,1.09861228866811,2
0,1,1,0,FALSE,FALSE,281877818,1026776906,PRO,-0.693147180559945,-0.5,-0.693147180559945,-0.5,-1.09861228866811,-1.09861228866811,2
20,15,17,3,FALSE,FALSE,281877818,10778572,PRO,-0.36572477945865,-0.101298701298701,-0.36572477945865,-0.101298701298701,-0.381904642314612,-0.38220381144259,55
9,8,6,1,FALSE,FALSE,281877818,1342956066,PRO,-0.390539457891489,-0.0955882352941176,-0.390539457891488,-0.0955882352941176,-0.441296127635091,-0.437416707914767,24
3,5,4,5,FALSE,FALSE,281877818,14608335,PRO,-0.127833371509885,-0.0367647058823529,-0.127833371509885,-0.0367647058823529,-0.147835380722785,-0.151684587332065,17
6,14,11,6,FALSE,FALSE,281877818,159904799,PRO,-0.685599974924562,-0.159459459459459,-0.685599974924563,-0.159459459459459,-0.721996966899197,-0.727420583127706,37
2,2,2,0,FALSE,FALSE,281877818,21164079,PRO,-0.405465108108164,-0.166666666666667,-0.405465108108164,-0.166666666666667,-0.51082562376599,-0.51082562376599,6
0,1,2,3,FALSE,FALSE,281877818,22088714,PRO,-0.251314428280906,-0.333333333333333,-0.251314428280906,-0.333333333333333,-1.46633706879343,-0.847297860387204,6
1,0,2,1,FALSE,FALSE,281877818,230245272,PRO,0.105360515657826,0.25,0.105360515657826,0.25,0.105360515657826,0.241162056816888,4
2,0,0,1,FALSE,FALSE,281877818,287309941,PRO,0.810930216216329,0.333333333333333,0.810930216216329,0.333333333333333,0.980829253011726,0.980829253011726,3
5,4,5,2,FALSE,FALSE,281877818,327337127,PRO,-0.200670695462151,-0.0694444444444444,-0.200670695462151,-0.0694444444444444,-0.22314355131421,-0.22314355131421,16
4,1,1,0,FALSE,TRUE,281877818,47526275,PRO,0.0689928714869515,-0.0333333333333333,0.0689928714869514,-0.0333333333333333,-0.129211731480006,-0.129211731480006,6
6,3,3,6,FALSE,TRUE,281877818,5943622,PRO,0.559615787935423,0.166666666666667,0.559615787935423,0.166666666666667,0.619039208406223,0.619039208406223,18
4,6,2,7,FALSE,FALSE,281877818,6631,PRO,0.423814246776361,0.0842105263157895,0.423814246776361,0.0842105263157895,0.487836105541292,0.527219433541667,19
7,1,6,3,FALSE,FALSE,281877818,70502914,PRO,0.228841572428848,0.110294117647059,0.228841572428848,0.110294117647059,0.249067236324001,0.243230309880947,17
2,1,2,2,FALSE,TRUE,281877818,961132338,PRO,0.182321556793955,0.0952380952380952,0.182321556793955,0.0952380952380952,0.22314355131421,0.22314355131421,7
4,1,3,4,FALSE,FALSE,2834753988,1409345514,PRO,0.474457979595116,0.216666666666667,0.474457979595116,0.216666666666667,0.544401919299595,0.533815141990689,12
0,1,0,1,FALSE,FALSE,2834753988,147358314,PRO,0,0,0,0,0,NA,2
2,2,0,3,FALSE,FALSE,2834753988,1678705568,PRO,0.916290731874155,0.214285714285714,0.916290731874155,0.214285714285714,1.28093384546206,1.85629799036563,7
3,3,2,3,FALSE,FALSE,2834753988,229444481,PRO,0.154150679827258,0.0454545454545455,0.154150679827258,0.0454545454545455,0.177206456127184,0.187598613894798,11
2,2,2,7,FALSE,FALSE,2834753988,2326631202,PRO,0.606135803570316,0.192307692307692,0.606135803570316,0.192307692307692,0.693147180559946,0.693147180559946,13
1,1,1,2,FALSE,FALSE,2834753988,2368756902,PRO,0.22314355131421,0.1,0.22314355131421,0.1,0.287682072451781,0.287682072451781,5
