Corpus,DocId,SpeakerA,SpeakerB,FLT A -> B,FLT B -> A,Sparsity A->B,Sparsity B->A
Providence,lil80.xml,MOT,TOY,1.55,1.4081632653061225,15,39
Providence,lil80.xml,TOY,OPE,1.45,1.5,27,5
Providence,nai01.xml,MOT,CHI,1.518562874251497,1.0201729106628241,2954,286
Providence,nai01.xml,MOT,FAT,1.4111675126903553,1.4322033898305084,352,112
Providence,nai01.xml,CHI,MOT,1.0,1.4789473684210526,46,155
Providence,nai01.xml,FAT,MOT,1.5224719101123596,1.4787878787878788,153,169
Providence,nai01.xml,FAT,CHI,1.6597938144329898,1.0,96,43
Providence,nai01.xml,CHI,FAT,1.0,1.6163522012578617,53,161
Providence,nai02.xml,MOT,CHI,1.4967131212200895,1.003690036900369,3687,532
Providence,nai03.xml,MOT,CHI,1.5471153846153847,1.110344827586207,2959,257
Providence,nai03.xml,FAT,MOT,1.6666666666666667,1.68,14,27
Providence,nai03.xml,CHI,MOT,1.1484375,1.5552884615384615,99,828
Providence,nai03.xml,CHI,FAT,1.0,1.5454545454545454,2,14
Providence,nai03.xml,MOT,FAT,1.4891304347826086,1.4827586206896552,82,39
Providence,nai04.xml,MOT,CHI,1.4938616071428572,1.3575757575757577,1613,308
Providence,nai05.xml,MOT,CHI,1.5232887808829485,1.145658263305322,2263,279
Providence,nai06.xml,MOT,CHI,1.542857142857143,1.1746031746031746,293,43
Providence,nai06.xml,FAT,MOT,1.5389610389610389,1.5023255813953489,142,351
Providence,nai06.xml,FAT,CHI,1.46,1.173913043478261,25,13
Providence,nai06.xml,MOT,FAT,1.6165413533834587,1.697674418604651,105,69
Providence,nai06.xml,CHI,MOT,1.2621359223300972,1.5710526315789475,155,1365
Providence,nai07.xml,MOT,CHI,1.5316673847479534,1.240325865580448,2067,401
Providence,nai07.xml,MOT,FAT,1.568922305764411,1.5,410,232
Providence,nai07.xml,FAT,MOT,1.4608695652173913,1.5472972972972974,163,140
Providence,nai07.xml,CHI,MOT,1.5333333333333334,1.3478260869565217,7,23
Providence,nai07.xml,FAT,CHI,1.5008077544426495,1.3531598513011152,508,190
Providence,nai07.xml,CHI,FAT,1.2,1.5294117647058822,11,37
Providence,nai08.xml,MOT,CHI,1.485622144584789,1.228813559322034,3502,752
Providence,nai08.xml,MOT,ADU,1.608695652173913,1.5,40,17
Providence,nai08.xml,ADU,MOT,1.4166666666666667,1.411764705882353,16,14
Providence,nai08.xml,CHI,ADU,UD,1.0,1,4
Providence,nai09.xml,CHI,MOT,1.1995954146999326,1.4797997854844476,1114,5059
Providence,nai09.xml,ADU,MOT,1.5,1.3333333333333333,5,7
Providence,nai10.xml,MOT,CHI,1.5113095238095238,1.3157894736842106,1469,228
Providence,nai10.xml,FAT,CHI,1.0,1.2,3,5
Providence,nai10.xml,MOT,FAT,UD,1.5384615384615385,1,5
Providence,nai10.xml,CHI,MOT,1.2306740878169449,1.4777158774373258,1080,3220
Providence,nai10.xml,FAT,MOT,1.5416666666666667,1.455621301775148,36,135
Providence,nai10.xml,ENV,FAT,1.5,1.5833333333333333,2,8
Providence,nai10.xml,ENV,MOT,1.380952380952381,1.4,17,14
Providence,nai11.xml,CHI,MOT,1.2764170748775368,1.5363908275174476,977,3501
Providence,nai11.xml,FAT,CHI,1.5217391304347827,1.2586750788643533,638,181
Providence,nai11.xml,MOT,FAT,1.4752475247524752,1.5234375,115,242
Providence,nai11.xml,CHI,FAT,1.375,1.5634095634095635,102,472
Providence,nai11.xml,MOT,CHI,1.4264705882352942,1.44,36,15
Providence,nai11.xml,FAT,MOT,1.4835164835164836,1.4285714285714286,267,133
Providence,nai12.xml,MOT,CHI,1.463519313304721,1.252561475409836,4484,1218
Providence,nai12.xml,MOT,FAT,1.5,1.375,28,38
Providence,nai12.xml,CHI,MOT,1.3333333333333333,1.5238095238095237,12,25
Providence,nai12.xml,FAT,MOT,1.2307692307692308,1.368421052631579,17,34
Providence,nai12.xml,CHI,FAT,1.2857142857142858,2.0,4,8
Providence,nai12.xml,FAT,CHI,1.5,1.0,3,1
Providence,nai13.xml,MOT,CHI,1.5049729541092305,1.2408284023668639,5240,1308
Providence,nai13.xml,MOT,AD1,1.476923076923077,1.5316455696202531,71,80
Providence,nai13.xml,MOT,AD2,1.4193548387096775,1.25,33,13
Providence,nai13.xml,AD3,MOT,UD,1.0,1,7
Providence,nai13.xml,AD2,MOT,1.6666666666666667,1.4285714285714286,6,18
Providence,nai13.xml,AD2,CHI,1.0,1.0,3,2
Providence,nai14.xml,CHI,MOT,1.3136995367306419,1.5038026721479958,1144,4466
Providence,nai14.xml,ADU,MOT,1.0,1.0,1,1
Providence,nai14.xml,FAT,MOT,1.1428571428571428,1.2653061224489797,18,41
Providence,nai14.xml,FAT,CHI,1.5,1.1666666666666667,21,14
Providence,nai14.xml,MOT,CHI,1.5211267605633803,1.3555555555555556,138,30
Providence,nai14.xml,MOT,FAT,2.0,1.4545454545454546,1,7
Providence,nai15.xml,MOT,CHI,1.5229095074455898,1.346730653869226,2988,1125
Providence,nai15.xml,MOT,FAT,1.4444444444444444,1.4042553191489362,26,28
Providence,nai15.xml,CHI,FAT,1.4009661835748792,1.5458515283842795,149,429
Providence,nai15.xml,FAT,MOT,1.5769230769230769,1.4339622641509433,21,53
Providence,nai15.xml,CHI,MOT,1.1951219512195121,1.4757281553398058,27,102
Providence,nai15.xml,FAT,CHI,1.551111111111111,1.3488372093023255,223,103
Providence,nai16.xml,MOT,CHI,1.4863072931680599,1.2618510158013545,2959,1169
Providence,nai16.xml,FAT,MOT,1.4313725490196079,1.5056179775280898,128,191
Providence,nai16.xml,FAT,CHI,1.5177777777777777,1.2975609756097561,379,158
Providence,nai16.xml,MOT,FAT,1.4246575342465753,1.5051546391752577,75,72
Providence,nai16.xml,CHI,MOT,1.2045454545454546,1.4027777777777777,34,78
Providence,nai16.xml,CHI,FAT,1.348432055749129,1.518181818181818,221,538
Providence,nai16.xml,FAT,ADU,2.0,1.3846153846153846,4,9
Providence,nai17.xml,CHI,MOT,1.3100529100529101,1.541036717062635,754,3272
Providence,nai17.xml,FAT,MOT,1.3,1.2,7,14
Providence,nai18.xml,CHI,MOT,1.2878942014242116,1.5163863734368261,858,4391
Providence,nai18.xml,ADU,MOT,1.3793103448275863,1.4857142857142858,43,33
Providence,nai18.xml,ADU,CHI,1.4705882352941178,1.0,18,10
Providence,nai18.xml,MOT,CHI,1.5056300268096514,1.2530364372469636,1786,399
Providence,nai18.xml,MOT,ADU,1.6091954022988506,1.5142857142857142,83,50
Providence,nai18.xml,CHI,ADU,1.1111111111111112,1.4,13,11
Providence,nai18.xml,MOT,FAT,1.6923076923076923,1.6153846153846154,7,13
Providence,nai18.xml,FAT,CHI,1.4444444444444444,1.0,9,1
Providence,nai18.xml,CHI,FAT,1.0,1.4705882352941178,11,17
Providence,nai19.xml,CHI,MOT,1.3607723577235773,1.523353751914242,1424,4569
Providence,nai20.xml,MOT,CHI,1.4707536557930259,1.3120759837177747,3176,1156
Providence,nai20.xml,MOT,FAT,1.5031446540880504,1.4787878787878788,159,150
Providence,nai20.xml,CHI,FAT,1.2741935483870968,1.4947368421052631,37,98
Providence,nai20.xml,CHI,MOT,1.4333333333333333,1.4513274336283186,50,107
Providence,nai20.xml,FAT,MOT,1.5327102803738317,1.54,197,148
Providence,nai20.xml,FAT,CHI,1.4252873563218391,1.25,67,17
Providence,nai21.xml,CHI,MOT,1.3713927227101632,1.5141557128412537,1242,3241
Providence,nai21.xml,AD1,AD2,1.6666666666666667,1.6666666666666667,2,2
Providence,nai21.xml,MOT,AD1,1.0,UD,5,2
Providence,nai21.xml,AD2,MOT,2.0,1.5454545454545454,2,11
Providence,nai21.xml,AD1,MOT,1.4576271186440677,1.434782608695652,60,37
Providence,nai21.xml,AD2,CHI,1.6666666666666667,1.6666666666666667,2,4
Providence,nai21.xml,CHI,AD1,1.0,1.0,1,1
Providence,nai21.xml,MOT,CHI,1.5188172043010753,1.323076923076923,661,203
Providence,nai21.xml,TOY,MOT,1.5666666666666667,1.5,30,16
Providence,nai21.xml,TOY,CHI,1.3,1.0,7,1
Providence,nai22.xml,MOT,CHI,1.538788021692997,1.3803894297635606,4042,1395
Providence,nai22.xml,MOT,FAT,1.4861111111111112,1.5714285714285714,66,24
Providence,nai22.xml,FAT,CHI,1.5294117647058822,1.3428571428571427,77,35
Providence,nai22.xml,FAT,MOT,1.5454545454545454,1.6666666666666667,10,27
Providence,nai22.xml,CHI,MOT,1.28,1.4742268041237114,58,186
Providence,nai22.xml,CHI,FAT,1.6363636363636365,1.6666666666666667,7,17
Providence,nai23.xml,CHI,MOT,1.3229240596167495,1.5354113655640373,1175,4467
Providence,nai24.xml,MOT,CHI,1.432,1.294921875,1170,395
Providence,nai24.xml,MOT,GRA,1.4421052631578948,1.483754512635379,396,258
Providence,nai24.xml,CHI,MOT,1.2758620689655173,1.4669042769857434,646,1856
Providence,nai24.xml,GRA,MOT,1.46448087431694,1.5,317,399
Providence,nai24.xml,GRA,CHI,1.4294478527607362,1.3177842565597668,392,244
Providence,nai24.xml,CHI,GRA,1.348314606741573,1.476923076923077,136,273
Providence,nai24.xml,FAT,MOT,1.4423076923076923,1.4335664335664335,85,141
Providence,nai24.xml,CHI,FAT,1.2702702702702702,1.4728682170542635,31,114
Providence,nai24.xml,MOT,FAT,1.3728813559322033,1.4869565217391305,84,118
Providence,nai24.xml,GRA,FAT,1.0,1.4444444444444444,2,6
Providence,nai24.xml,FAT,CHI,1.4583333333333333,1.2272727272727273,53,15
Providence,nai24.xml,FAT,GRA,1.0,1.3333333333333333,6,2
Providence,nai24.xml,ENV,CHI,1.5405405405405406,UD,22,1
Providence,nai25.xml,MOT,CHI,1.531876548772246,1.3634069400630915,3916,1257
Providence,nai26.xml,MOT,CHI,1.5271846797270525,1.4164637116415002,4093,1743
Providence,nai27.xml,MOT,CHI,1.553481221172853,1.3849862258953167,4473,1367
Providence,nai28.xml,CHI,MOT,1.4820822331195775,1.5133346311076503,2394,4615
Providence,nai29.xml,MOT,CHI,1.5017381228273465,1.3044776119402985,767,299
Providence,nai29.xml,MOT,ENV,1.5555555555555556,1.547872340425532,21,111
Providence,nai29.xml,CHI,ENV,1.0,1.6428571428571428,2,7
Providence,nai29.xml,CHI,MOT,1.3700361010830324,1.4971946482520502,875,2165
Providence,nai29.xml,GRA,MOT,1.2857142857142858,1.4,27,34
Providence,nai29.xml,CHI,GRA,1.45,1.40625,17,36
Providence,nai29.xml,MOT,GRA,1.5178571428571428,1.4090909090909092,58,58
Providence,nai29.xml,GRA,CHI,1.4827586206896552,1.5625,28,17
Providence,nai30.xml,MOT,CHI,1.48159509202454,1.3806404657933042,2212,962
Providence,nai31.xml,MOT,CHI,1.4906588003933137,1.4361370716510904,2808,1319
Providence,nai31.xml,MOT,FAT,1.411764705882353,1.4609929078014185,144,151
Providence,nai31.xml,CHI,FAT,1.5471698113207548,1.6377952755905512,40,119
Providence,nai31.xml,CHI,MOT,1.4285714285714286,1.25,10,15
Providence,nai31.xml,FAT,CHI,1.4333333333333333,1.3928571428571428,667,249
Providence,nai31.xml,FAT,MOT,1.4814814814814814,1.4,21,3
Providence,nai31.xml,TOY,FAT,1.3076923076923077,1.3076923076923077,43,10
Providence,nai31.xml,CHI,TOY,1.0,1.3076923076923077,4,11
Providence,nai31.xml,FAT,TOY,1.625,1.2083333333333333,20,22
Providence,nai32.xml,MOT,CHI,1.4970963995354238,1.3959634790965882,4158,1948
Providence,nai33.xml,CHI,MOT,1.4090909090909092,1.4868035190615836,138,305
Providence,nai33.xml,FAT,MOT,1.4242424242424243,1.3508771929824561,45,49
Providence,nai33.xml,FAT,CHI,1.4090909090909092,1.75,19,16
Providence,nai33.xml,MOT,FAT,1.6216216216216217,1.3636363636363635,39,19
Providence,nai33.xml,MOT,CHI,1.5340632603406326,1.4150552486187846,2583,1370
Providence,nai33.xml,CHI,FAT,1.6842105263157894,1.38,26,53
Providence,nai34.xml,MOT,CHI,1.5335809806835068,1.4039347007115948,5967,1881
Providence,nai35.xml,CHI,MOT,1.5075757575757576,1.5935162094763091,140,422
Providence,nai35.xml,FAT,MOT,1.3333333333333333,1.4,2,26
Providence,nai35.xml,CHI,FAT,1.4680851063829787,1.5333333333333334,12,22
Providence,nai35.xml,MOT,FAT,1.5425531914893618,1.6666666666666667,79,10
Providence,nai35.xml,FAT,CHI,1.5072933549432739,1.3948387096774193,1735,1254
Providence,nai35.xml,MOT,CHI,1.5208333333333333,1.5542763157894737,1933,549
Providence,nai36.xml,MOT,CHI,1.4991187874515333,1.382193802262666,5044,1681
Providence,nai37.xml,MOT,CHI,1.5288537549407115,1.5031779661016949,4614,1857
Providence,nai38.xml,MOT,CHI,1.5362407862407863,1.3033980582524272,1676,427
Providence,nai38.xml,MOT,FAT,1.5609756097560976,1.2592592592592593,79,32
Providence,nai38.xml,CHI,FAT,1.0,1.0,2,1
Providence,nai39.xml,MOT,CHI,1.5096310048735206,1.4315589353612168,3893,967
Providence,nai39.xml,FAT,CHI,1.4705882352941178,1.3888888888888888,24,26
Providence,nai39.xml,MOT,FAT,1.5053475935828877,1.4375,351,181
Providence,nai39.xml,CHI,MOT,1.3636363636363635,1.5780346820809248,100,221
Providence,nai39.xml,CHI,FAT,1.4146341463414633,1.4883720930232558,29,30
Providence,nai39.xml,FAT,MOT,1.5277777777777777,1.5813953488372092,26,98
Providence,nai40.xml,MOT,CHI,1.5409511228533685,1.4064801178203241,4162,1736
Providence,nai41.xml,MOT,CHI,1.5089236430542778,1.4611072179397337,5002,1361
Providence,nai41.xml,FAT,CHI,1.5,1.5294117647058822,16,11
Providence,nai41.xml,MOT,FAT,1.5121951219512195,1.4578313253012047,61,69
Providence,nai41.xml,CHI,MOT,1.3166666666666667,1.451851851851852,76,152
Providence,nai41.xml,CHI,FAT,1.6666666666666667,1.5,4,6
Providence,nai41.xml,FAT,MOT,1.5,UD,18,1
Providence,nai42.xml,MOT,CHI,1.4873417721518987,1.3364269141531322,881,429
Providence,nai42.xml,FAT,MOT,1.4523809523809523,1.4776119402985075,39,69
Providence,nai42.xml,CHI,FAT,1.6,1.8333333333333333,5,6
Providence,nai42.xml,MOT,FAT,1.6451612903225807,1.0,17,3
Providence,nai42.xml,CHI,MOT,1.3284023668639053,1.4982537834691503,907,1698
Providence,nai42.xml,FAT,CHI,1.0,1.1666666666666667,1,5
Providence,nai43.xml,MOT,CHI,1.5207407407407407,1.3950426026336173,4028,1255
Providence,nai44.xml,MOT,FAT,1.4979591836734694,1.5380710659898478,197,158
Providence,nai44.xml,MOT,CHI,1.5748031496062993,1.435483870967742,260,50
Providence,nai44.xml,FAT,CHI,1.6045751633986929,1.32,266,77
Providence,nai44.xml,FAT,MOT,1.568,1.5686274509803921,211,134
Providence,nai44.xml,CHI,FAT,1.3548387096774193,1.5262732417138238,456,1121
Providence,nai44.xml,CHI,MOT,1.4035493827160495,1.4699551569506726,1162,3001
Providence,nai45.xml,CHI,MOT,1.3632193494578815,1.512996658002228,2088,5289
Providence,nai46.xml,CHI,MOT,1.3798383666524883,1.4932825345899339,2141,4827
Providence,nai47.xml,MOT,CHI,1.5075784279168136,1.4627277747101048,2442,1419
Providence,nai47.xml,ENV,CHI,1.393939393939394,1.0,25,5
Providence,nai47.xml,MOT,ENV,1.6363636363636365,2.0,18,2
Providence,nai48.xml,MOT,CHI,1.5115151515151515,1.5166666666666666,727,588
Providence,nai48.xml,MOT,FAT,1.4647887323943662,1.4583333333333333,220,112
Providence,nai48.xml,CHI,FAT,1.4210526315789473,1.4943820224719102,106,78
Providence,nai48.xml,CHI,MOT,1.4046204620462046,1.4856424982053122,1387,2798
Providence,nai48.xml,FAT,CHI,1.4520697167755992,1.3933333333333333,820,543
Providence,nai48.xml,FAT,MOT,1.5339805825242718,1.4918032786885247,99,58
Providence,nai49.xml,CHI,MOT,1.329512893982808,1.5,362,654
Providence,nai49.xml,GR1,CHI,1.6666666666666667,1.1,3,10
Providence,nai49.xml,MOT,CHI,1.5071283095723014,1.4005037783375316,900,404
Providence,nai49.xml,GR1,FAT,1.0,1.0,1,1
Providence,nai49.xml,FAT,MOT,1.4755784061696657,1.488,362,528
Providence,nai49.xml,FAT,CHI,1.4511278195488722,1.3511111111111112,365,259
Providence,nai49.xml,MOT,FAT,1.4783347493627867,1.461890243902439,1013,591
Providence,nai49.xml,CHI,FAT,1.313167259786477,1.5297450424929178,248,334
Providence,nai49.xml,FAT,GR1,1.6,1.2,4,7
Providence,nai49.xml,GR2,CHI,1.6470588235294117,1.3214285714285714,41,29
Providence,nai49.xml,CHI,GR2,1.206896551724138,1.425531914893617,25,41
Providence,nai49.xml,FAT,GR2,1.4444444444444444,1.375,17,12
Providence,nai49.xml,GR2,GR1,1.6666666666666667,1.25,2,3
Providence,nai49.xml,GR2,FAT,1.25,2.0,4,2
Providence,nai49.xml,CHI,GR1,1.4285714285714286,1.5,4,12
Providence,nai49.xml,GR1,GR2,2.0,1.0,9,1
Providence,nai49.xml,MOT,GR1,1.5714285714285714,1.0,9,1
Providence,nai50.xml,CHI,FAT,1.5294117647058822,1.5952380952380953,23,30
Providence,nai50.xml,MOT,FAT,1.5266272189349113,1.5298507462686568,167,116
Providence,nai50.xml,MOT,CHI,1.5478662053056518,1.4407894736842106,790,289
Providence,nai50.xml,FAT,CHI,1.431390977443609,1.339572192513369,954,700
Providence,nai50.xml,FAT,MOT,1.5,1.5,23,17
Providence,nai50.xml,CHI,MOT,1.5358686257562661,1.533993399339934,1131,1442
Providence,nai51.xml,CHI,MOT,1.4936708860759493,1.507267441860465,440,581
Providence,nai51.xml,FAT,CHI,1.4390243902439024,1.6666666666666667,36,7
Providence,nai51.xml,FAT,MOT,1.625,1.7894736842105263,17,20
Providence,nai51.xml,CHI,FAT,1.4181818181818182,1.5273504273504273,651,1114
Providence,nai51.xml,MOT,FAT,1.4,1.7272727272727273,39,16
Providence,nai51.xml,ADU,MOT,1.4,2.0,11,4
Providence,nai51.xml,FAT,ADU,1.5,1.5555555555555556,7,15
Providence,nai51.xml,MOT,ADU,1.3888888888888888,2.0,11,9
Providence,nai52.xml,MOT,CHI,1.5189413596263621,1.5127919911012235,1973,943
Providence,nai52.xml,FAT,CHI,1.375,1.1666666666666667,8,6
Providence,nai52.xml,MOT,FAT,1.5,1.0,8,1
Providence,nai52.xml,CHI,MOT,1.5261780104712042,1.5220883534136547,364,1062
Providence,nai52.xml,FAT,MOT,1.4634146341463414,1.6666666666666667,34,39
Providence,nai53.xml,CHI,MOT,1.4782608695652173,1.5258620689655173,107,137
Providence,nai53.xml,FAT,MOT,1.0,1.0,1,6
Providence,nai53.xml,CHI,FAT,1.4285714285714286,1.4,8,9
Providence,nai53.xml,MOT,FAT,1.4285714285714286,1.0,28,14
Providence,nai53.xml,MOT,CHI,1.521652761223679,1.465931469082316,4829,2427
Providence,nai54.xml,MOT,CHI,1.4773809523809525,1.4322453016815035,1484,964
Providence,nai54.xml,GRA,CHI,1.0,1.375,1,11
Providence,nai54.xml,GRA,MOT,1.6,1.0,3,2
Providence,nai54.xml,CHI,MOT,1.0,1.25,1,7
Providence,nai54.xml,CHI,GRA,1.4821428571428572,1.5062611806797854,675,641
Providence,nai54.xml,MOT,GRA,UD,UD,1,1
Providence,nai55.xml,MOT,CHI,1.5629389519178822,1.506726457399103,1801,905
Providence,nai55.xml,ADU,MOT,1.2857142857142858,1.5,5,2
Providence,nai55.xml,ADU,CHI,2.0,1.1666666666666667,1,3
Providence,nai56.xml,CHI,MOT,1.447939262472885,1.5233122875182128,2507,3725
Providence,nai57.xml,MOT,CHI,1.5212079299216228,1.4936917169500823,3898,1658
Providence,nai57.xml,MOT,FAT,1.3925233644859814,1.5394736842105263,104,62
Providence,nai57.xml,FAT,CHI,1.3571428571428572,1.4516129032258065,20,28
Providence,nai57.xml,CHI,FAT,1.469387755102041,1.5354330708661417,43,98
Providence,nai57.xml,CHI,MOT,1.4444444444444444,1.4230769230769231,7,21
Providence,nai57.xml,FAT,MOT,1.5333333333333334,1.5,11,14
Providence,nai58.xml,MOT,CHI,1.4698795180722892,1.5857142857142856,193,166
Providence,nai58.xml,FAT,CHI,1.5208655332302936,1.5104895104895104,611,178
Providence,nai58.xml,FAT,MOT,1.5714285714285714,1.4981818181818183,382,273
Providence,nai58.xml,MOT,FAT,1.5101010101010102,1.4759615384615385,180,188
Providence,nai58.xml,CHI,FAT,1.5113636363636365,1.5159817351598173,122,217
Providence,nai58.xml,CHI,MOT,1.4490358126721763,1.4947780678851175,410,772
Providence,nai59a.xml,CHI,MOT,1.4794383149448345,1.5166809238665526,982,1092
Providence,nai59a.xml,FAT,MOT,1.4408866995073892,1.480096501809409,708,731
Providence,nai59a.xml,FAT,CHI,1.473938223938224,1.4056224899598393,959,512
Providence,nai59a.xml,MOT,FAT,1.4692144373673035,1.5419354838709678,382,133
Providence,nai59a.xml,MOT,CHI,1.5329815303430079,1.4424603174603174,642,468
Providence,nai59a.xml,CHI,FAT,1.5273972602739727,1.4926931106471817,153,412
Providence,nai59b.xml,CHI,MOT,1.4414668547249647,1.4795763993948563,709,615
Providence,nai59b.xml,FAT,MOT,1.4935064935064934,1.5069767441860464,320,212
Providence,nai59b.xml,FAT,CHI,1.4627737226277373,1.4303797468354431,617,334
Providence,nai59b.xml,MOT,CHI,1.4631578947368422,1.3116883116883118,319,237
Providence,nai59b.xml,MOT,FAT,1.4689922480620154,1.5084175084175084,265,289
Providence,nai59b.xml,CHI,FAT,1.528813559322034,1.5224327018943171,351,948
Providence,nai59c.xml,CHI,FAT,1.4463276836158192,1.468895078922934,519,921
Providence,nai59c.xml,CHI,MOT,1.4803293687099726,1.498011137629276,1027,1051
Providence,nai59c.xml,FAT,CHI,1.424561403508772,1.4022988505747127,269,170
Providence,nai59c.xml,FAT,MOT,1.430232558139535,1.5609756097560976,72,146
Providence,nai59c.xml,MOT,FAT,1.5,1.6153846153846154,38,52
Providence,nai59c.xml,MOT,CHI,1.5120994113799868,1.4581379772270595,1525,1626
Providence,nai59d.xml,CHI,MOT,1.4783333333333333,1.5126050420168067,611,944
Providence,nai59d.xml,FAT,MOT,1.5326086956521738,1.502183406113537,97,209
Providence,nai59d.xml,CHI,FAT,1.5681818181818181,1.5,53,60
Providence,nai59d.xml,MOT,CHI,1.5130242825607063,1.4484822573749465,2183,2248
Providence,nai59d.xml,FAT,CHI,1.5769230769230769,1.4833333333333334,48,69
Providence,nai59d.xml,MOT,FAT,1.4776119402985075,1.5757575757575757,66,30
Providence,nai59d.xml,ENV,CHI,1.2222222222222223,1.4285714285714286,7,10
Providence,nai59e.xml,FAT,CHI,1.5402425578831311,1.502262443438914,859,422
Providence,nai59e.xml,FAT,MOT,1.4825174825174825,1.532258064516129,146,134
Providence,nai59e.xml,MOT,FAT,1.490566037735849,1.5142857142857142,61,38
Providence,nai59e.xml,CHI,FAT,1.4444444444444444,1.543103448275862,279,265
Providence,nai59e.xml,MOT,CHI,1.513157894736842,1.4245810055865922,127,180
Providence,nai59e.xml,CHI,MOT,1.4380692167577414,1.5080756806645133,2138,2186
Providence,nai60.xml,MOT,CHI,1.5154150197628458,1.4253521126760564,2374,1377
Providence,nai61.xml,MOT,CHI,1.5338983050847457,1.436374549819928,4231,1589
Providence,nai62.xml,CHI,MOT,1.4638585543421736,1.4985475671750181,1915,2854
Providence,nai63.xml,CHI,MOT,1.470553242117787,1.5218267293485561,1497,4086
Providence,nai64.xml,MOT,CHI,1.526946107784431,1.473383194016718,4653,2147
Providence,nai65.xml,MOT,CHI,1.5122942056874065,1.4239482200647249,4443,1214
Providence,nai66.xml,MOT,CHI,1.5239744272775706,1.4782874617737003,3760,1673
Providence,nai67.xml,MOT,CHI,1.5194435662345873,1.4695512820512822,3134,1222
Providence,nai67.xml,FAT,CHI,1.4680851063829787,1.64,50,24
Providence,nai67.xml,FAT,MOT,1.6666666666666667,1.4,10,7
Providence,nai67.xml,CHI,FAT,1.4318181818181819,1.4948453608247423,36,77
Providence,nai67.xml,MOT,FAT,1.463235294117647,1.5037593984962405,248,154
Providence,nai68.xml,MOT,CHI,1.516629711751663,1.4797570850202428,4233,1470
Providence,nai68.xml,MOT,ENV,1.574468085106383,1.4545454545454546,46,25
Providence,nai69.xml,FAT,MOT,1.4596774193548387,1.5040431266846361,117,361
Providence,nai69.xml,CHI,FAT,1.5375,1.4579439252336448,81,91
Providence,nai69.xml,MOT,FAT,1.4875621890547264,1.4660194174757282,188,200
Providence,nai69.xml,CHI,MOT,1.5605095541401275,1.5422023476802682,299,1751
Providence,nai69.xml,FAT,CHI,1.5316455696202531,1.4477611940298507,62,55
Providence,nai69.xml,MOT,CHI,1.5078369905956113,1.5041095890410958,2210,1078
Providence,nai70.xml,CHI,MOT,1.4562916503332026,1.505906078939787,2549,3450
Providence,nai70.xml,CHI,FAT,1.25,1.5365853658536586,17,28
Providence,nai70.xml,FAT,CHI,1.5454545454545454,1.5,149,27
Providence,nai71.xml,CHI,MOT,1.5013301088270858,1.5113547376664056,3643,4666
Providence,nai72.xml,MOT,CHI,1.5282555282555284,1.4353182751540041,2048,1062
Providence,nai72.xml,MOT,ADU,1.3333333333333333,1.3333333333333333,5,1
Providence,nai72.xml,CHI,MOT,1.4522681110358835,1.532761310452418,1377,2506
Providence,nai73a.xml,CHI,MOT,1.4826210826210826,1.5475074563272262,1713,2449
Providence,nai73b.xml,MOT,CHI,1.5138058639339596,1.5097087378640777,3289,2429
Providence,nai74.xml,MOT,CHI,1.5147058823529411,1.4151743638077285,2620,2035
Providence,nai74.xml,MOT,TOY,1.5789473684210527,1.3626373626373627,32,53
Providence,nai74.xml,CHI,MOT,1.431266846361186,1.5324947589098532,782,952
Providence,nai74.xml,TOY,CHI,1.4038461538461537,1.3620689655172413,121,95
Providence,nai74.xml,CHI,TOY,1.5454545454545454,1.4492753623188406,55,79
Providence,nai74.xml,ADU,MOT,1.3859649122807018,1.4913294797687862,65,198
Providence,nai74.xml,ADU,CHI,1.4375,1.7777777777777777,18,13
Providence,nai74.xml,CHI,ADU,1.7692307692307692,1.434782608695652,10,32
Providence,nai74.xml,MOT,ADU,1.5242718446601942,1.4150943396226414,86,58
Providence,nai74.xml,TOY,MOT,1.7241379310344827,1.6666666666666667,22,5
Providence,nai74.xml,MOT,FAT,1.4927536231884058,1.54,56,42
Providence,nai74.xml,FAT,MOT,1.5490196078431373,1.5,48,27
Providence,nai74.xml,CHI,FAT,1.4848484848484849,1.5384615384615385,34,19
Providence,nai74.xml,FAT,CHI,1.45,1.4074074074074074,53,77
Providence,nai75.xml,CHI,MOT,1.4869640787949014,1.4993390614672835,3172,2927
Providence,nai76.xml,CHI,MOT,1.5419847328244274,1.5442696629213484,1370,2087
Providence,nai76.xml,FAT,CHI,1.0,1.5,2,6
Providence,nai76.xml,FAT,MOT,1.2222222222222223,1.3333333333333333,12,6
Providence,nai76.xml,CHI,FAT,1.2857142857142858,1.368421052631579,14,23
Providence,nai76.xml,MOT,FAT,1.25,1.4,17,28
Providence,nai76.xml,MOT,CHI,1.5279503105590062,1.526268115942029,1703,1343
Providence,nai77.xml,CHI,MOT,1.4646050670640836,1.5187601957585644,2260,2464
Providence,nai77.xml,FAT,MOT,1.5,1.4948453608247423,58,103
Providence,nai77.xml,FAT,CHI,1.5333333333333334,1.1666666666666667,20,13
Providence,nai77.xml,CHI,FAT,1.3571428571428572,1.3333333333333333,11,25
Providence,nai77.xml,MOT,CHI,1.358974358974359,1.3333333333333333,50,12
Providence,nai77.xml,MOT,FAT,1.4848484848484849,1.3333333333333333,40,5
Providence,nai78.xml,MOT,CHI,1.400447427293065,1.3365853658536586,425,191
Providence,nai78.xml,FAT,CHI,1.5,1.2647058823529411,23,45
