BA,BNotA,NotBA,NotBNotA,alignment,baseDenom,baseNum,category,conv,corpus,docId,numUtterances,powerDenom,powerNum,replierId,sparsityA,sparsityB,speakerId
0.0,0.0,1.0,7.0,0.0,8,0.0,this,"('GRA', 'MOT')",Providence,ale04.xml,8,1.0,0.0,MOT,42,37,GRA
0.0,0.0,9.0,30.0,0.0,39,0.0,the,"('MOT', 'CHI')",Providence,ale04.xml,39,9.0,0.0,CHI,760,177,MOT
0.0,0.0,1.0,38.0,0.0,39,0.0,we,"('MOT', 'CHI')",Providence,ale04.xml,39,1.0,0.0,CHI,760,177,MOT
0.0,0.0,11.0,28.0,0.0,39,0.0,a,"('MOT', 'CHI')",Providence,ale04.xml,39,11.0,0.0,CHI,760,177,MOT
0.0,0.0,6.0,33.0,0.0,39,0.0,get,"('MOT', 'CHI')",Providence,ale04.xml,39,6.0,0.0,CHI,760,177,MOT
0.0,0.0,2.0,37.0,0.0,39,0.0,all,"('MOT', 'CHI')",Providence,ale04.xml,39,2.0,0.0,CHI,760,177,MOT
0.0,0.0,1.0,38.0,0.0,39,0.0,think,"('MOT', 'CHI')",Providence,ale04.xml,39,1.0,0.0,CHI,760,177,MOT
0.0,0.0,6.0,33.0,0.0,39,0.0,there,"('MOT', 'CHI')",Providence,ale04.xml,39,6.0,0.0,CHI,760,177,MOT
0.0,0.0,1.0,38.0,0.0,39,0.0,for,"('MOT', 'CHI')",Providence,ale04.xml,39,1.0,0.0,CHI,760,177,MOT
0.0,0.0,3.0,36.0,0.0,39,0.0,up,"('MOT', 'CHI')",Providence,ale04.xml,39,3.0,0.0,CHI,760,177,MOT
0.0,0.0,2.0,37.0,0.0,39,0.0,wanna,"('MOT', 'CHI')",Providence,ale04.xml,39,2.0,0.0,CHI,760,177,MOT
0.0,0.0,1.0,38.0,0.0,39,0.0,no,"('MOT', 'CHI')",Providence,ale04.xml,39,1.0,0.0,CHI,760,177,MOT
0.0,0.0,3.0,36.0,0.0,39,0.0,oh,"('MOT', 'CHI')",Providence,ale04.xml,39,3.0,0.0,CHI,760,177,MOT
0.0,0.0,1.0,38.0,0.0,39,0.0,of,"('MOT', 'CHI')",Providence,ale04.xml,39,1.0,0.0,CHI,760,177,MOT
0.0,0.0,1.0,38.0,0.0,39,0.0,my,"('MOT', 'CHI')",Providence,ale04.xml,39,1.0,0.0,CHI,760,177,MOT
0.0,0.0,6.0,33.0,0.0,39,0.0,is,"('MOT', 'CHI')",Providence,ale04.xml,39,6.0,0.0,CHI,760,177,MOT
0.0,0.0,3.0,36.0,0.0,39,0.0,to,"('MOT', 'CHI')",Providence,ale04.xml,39,3.0,0.0,CHI,760,177,MOT
0.0,0.0,7.0,32.0,0.0,39,0.0,what,"('MOT', 'CHI')",Providence,ale04.xml,39,7.0,0.0,CHI,760,177,MOT
0.0,0.0,5.0,34.0,0.0,39,0.0,where,"('MOT', 'CHI')",Providence,ale04.xml,39,5.0,0.0,CHI,760,177,MOT
0.0,0.0,1.0,38.0,0.0,39,0.0,gonna,"('MOT', 'CHI')",Providence,ale04.xml,39,1.0,0.0,CHI,760,177,MOT
0.0,0.0,18.0,21.0,0.0,39,0.0,you,"('MOT', 'CHI')",Providence,ale04.xml,39,18.0,0.0,CHI,760,177,MOT
0.0,0.0,2.0,37.0,0.0,39,0.0,did,"('MOT', 'CHI')",Providence,ale04.xml,39,2.0,0.0,CHI,760,177,MOT
0.0,0.0,1.0,38.0,0.0,39,0.0,on,"('MOT', 'CHI')",Providence,ale04.xml,39,1.0,0.0,CHI,760,177,MOT
0.0,0.0,5.0,34.0,0.0,39,0.0,little,"('MOT', 'CHI')",Providence,ale04.xml,39,5.0,0.0,CHI,760,177,MOT
0.0,0.0,2.0,37.0,0.0,39,0.0,are,"('MOT', 'CHI')",Providence,ale04.xml,39,2.0,0.0,CHI,760,177,MOT
0.0,0.0,13.0,26.0,0.0,39,0.0,that,"('MOT', 'CHI')",Providence,ale04.xml,39,13.0,0.0,CHI,760,177,MOT
0.0,0.0,3.0,36.0,0.0,39,0.0,not,"('MOT', 'CHI')",Providence,ale04.xml,39,3.0,0.0,CHI,760,177,MOT
0.0,0.0,2.0,37.0,0.0,39,0.0,look,"('MOT', 'CHI')",Providence,ale04.xml,39,2.0,0.0,CHI,760,177,MOT
0.0,0.0,6.0,33.0,0.0,39,0.0,this,"('MOT', 'CHI')",Providence,ale04.xml,39,6.0,0.0,CHI,760,177,MOT
0.0,0.0,1.0,38.0,0.0,39,0.0,some,"('MOT', 'CHI')",Providence,ale04.xml,39,1.0,0.0,CHI,760,177,MOT
0.0,0.0,8.0,31.0,0.0,39,0.0,it,"('MOT', 'CHI')",Providence,ale04.xml,39,8.0,0.0,CHI,760,177,MOT
0.0,0.0,5.0,34.0,0.0,39,0.0,one,"('MOT', 'CHI')",Providence,ale04.xml,39,5.0,0.0,CHI,760,177,MOT
0.0,0.0,3.0,36.0,0.0,39,0.0,do,"('MOT', 'CHI')",Providence,ale04.xml,39,3.0,0.0,CHI,760,177,MOT
0.0,0.0,1.0,38.0,0.0,39,0.0,was,"('MOT', 'CHI')",Providence,ale04.xml,39,1.0,0.0,CHI,760,177,MOT
0.0,0.0,4.0,35.0,0.0,39,0.0,go,"('MOT', 'CHI')",Providence,ale04.xml,39,4.0,0.0,CHI,760,177,MOT
0.0,0.0,2.0,37.0,0.0,39,0.0,in,"('MOT', 'CHI')",Providence,ale04.xml,39,2.0,0.0,CHI,760,177,MOT
0.0,0.0,3.0,36.0,0.0,39,0.0,can,"('MOT', 'CHI')",Providence,ale04.xml,39,3.0,0.0,CHI,760,177,MOT
0.0,0.0,3.0,36.0,0.0,39,0.0,have,"('MOT', 'CHI')",Providence,ale04.xml,39,3.0,0.0,CHI,760,177,MOT
0.0,0.0,4.0,35.0,0.0,39,0.0,see,"('MOT', 'CHI')",Providence,ale04.xml,39,4.0,0.0,CHI,760,177,MOT
0.0,0.0,3.0,36.0,0.0,39,0.0,and,"('MOT', 'CHI')",Providence,ale04.xml,39,3.0,0.0,CHI,760,177,MOT
0.0,0.0,1.0,0.0,0.0,1,0.0,wanna,"('MOT', 'TOY')",Providence,ale04.xml,1,1.0,0.0,TOY,26,4,MOT
0.0,0.0,1.0,0.0,0.0,1,0.0,to,"('MOT', 'TOY')",Providence,ale04.xml,1,1.0,0.0,TOY,26,4,MOT
0.0,0.0,1.0,0.0,0.0,1,0.0,you,"('MOT', 'TOY')",Providence,ale04.xml,1,1.0,0.0,TOY,26,4,MOT
0.0,0.0,1.0,0.0,0.0,1,0.0,that,"('MOT', 'TOY')",Providence,ale04.xml,1,1.0,0.0,TOY,26,4,MOT
0.0,0.0,1.0,0.0,0.0,1,0.0,want,"('MOT', 'TOY')",Providence,ale04.xml,1,1.0,0.0,TOY,26,4,MOT
0.0,0.0,1.0,0.0,0.0,1,0.0,do,"('MOT', 'TOY')",Providence,ale04.xml,1,1.0,0.0,TOY,26,4,MOT
0.0,0.0,1.0,0.0,0.0,1,0.0,there,"('TOY', 'MOT')",Providence,ale04.xml,1,1.0,0.0,MOT,4,326,TOY
0.0,1.0,1.0,6.0,-0.125,8,1.0,yeah,"('GRA', 'MOT')",Providence,ale04.xml,8,1.0,0.0,MOT,42,37,GRA
0.0,3.0,1.0,4.0,-0.375,8,3.0,what,"('GRA', 'MOT')",Providence,ale04.xml,8,1.0,0.0,MOT,42,37,GRA
1.0,23.0,0.0,123.0,0.8367346938775511,147,24.0,oh,"('CHI', 'MOT')",Providence,ale06.xml,147,1.0,1.0,MOT,782,2288,CHI
1.0,0.0,0.0,4.0,0.8,5,1.0,with,"('MOT', 'GRA')",Providence,ale06.xml,5,1.0,1.0,GRA,47,25,MOT
1.0,2.0,1.0,4.0,0.125,8,3.0,is,"('GRA', 'MOT')",Providence,ale06.xml,8,2.0,1.0,MOT,36,170,GRA
0.0,0.0,1.0,7.0,0.0,8,0.0,where,"('GRA', 'MOT')",Providence,ale06.xml,8,1.0,0.0,MOT,36,170,GRA
0.0,0.0,1.0,7.0,0.0,8,0.0,big,"('GRA', 'MOT')",Providence,ale06.xml,8,1.0,0.0,MOT,36,170,GRA
0.0,0.0,5.0,25.0,0.0,30,0.0,the,"('MOT', 'CHI')",Providence,ale06.xml,30,5.0,0.0,CHI,553,103,MOT
0.0,0.0,2.0,28.0,0.0,30,0.0,put,"('MOT', 'CHI')",Providence,ale06.xml,30,2.0,0.0,CHI,553,103,MOT
0.0,0.0,7.0,23.0,0.0,30,0.0,a,"('MOT', 'CHI')",Providence,ale06.xml,30,7.0,0.0,CHI,553,103,MOT
0.0,0.0,1.0,29.0,0.0,30,0.0,get,"('MOT', 'CHI')",Providence,ale06.xml,30,1.0,0.0,CHI,553,103,MOT
0.0,0.0,1.0,29.0,0.0,30,0.0,all,"('MOT', 'CHI')",Providence,ale06.xml,30,1.0,0.0,CHI,553,103,MOT
0.0,0.0,4.0,26.0,0.0,30,0.0,there,"('MOT', 'CHI')",Providence,ale06.xml,30,4.0,0.0,CHI,553,103,MOT
0.0,0.0,1.0,29.0,0.0,30,0.0,for,"('MOT', 'CHI')",Providence,ale06.xml,30,1.0,0.0,CHI,553,103,MOT
0.0,0.0,1.0,29.0,0.0,30,0.0,wanna,"('MOT', 'CHI')",Providence,ale06.xml,30,1.0,0.0,CHI,553,103,MOT
0.0,0.0,7.0,23.0,0.0,30,0.0,oh,"('MOT', 'CHI')",Providence,ale06.xml,30,7.0,0.0,CHI,553,103,MOT
0.0,0.0,2.0,28.0,0.0,30,0.0,my,"('MOT', 'CHI')",Providence,ale06.xml,30,2.0,0.0,CHI,553,103,MOT
0.0,0.0,1.0,29.0,0.0,30,0.0,is,"('MOT', 'CHI')",Providence,ale06.xml,30,1.0,0.0,CHI,553,103,MOT
0.0,0.0,3.0,27.0,0.0,30,0.0,he,"('MOT', 'CHI')",Providence,ale06.xml,30,3.0,0.0,CHI,553,103,MOT
0.0,0.0,3.0,27.0,0.0,30,0.0,to,"('MOT', 'CHI')",Providence,ale06.xml,30,3.0,0.0,CHI,553,103,MOT
0.0,0.0,3.0,27.0,0.0,30,0.0,what,"('MOT', 'CHI')",Providence,ale06.xml,30,3.0,0.0,CHI,553,103,MOT
0.0,0.0,2.0,28.0,0.0,30,0.0,where,"('MOT', 'CHI')",Providence,ale06.xml,30,2.0,0.0,CHI,553,103,MOT
0.0,0.0,3.0,27.0,0.0,30,0.0,like,"('MOT', 'CHI')",Providence,ale06.xml,30,3.0,0.0,CHI,553,103,MOT
0.0,0.0,12.0,18.0,0.0,30,0.0,you,"('MOT', 'CHI')",Providence,ale06.xml,30,12.0,0.0,CHI,553,103,MOT
0.0,0.0,2.0,28.0,0.0,30,0.0,did,"('MOT', 'CHI')",Providence,ale06.xml,30,2.0,0.0,CHI,553,103,MOT
0.0,0.0,4.0,26.0,0.0,30,0.0,on,"('MOT', 'CHI')",Providence,ale06.xml,30,4.0,0.0,CHI,553,103,MOT
0.0,0.0,1.0,29.0,0.0,30,0.0,are,"('MOT', 'CHI')",Providence,ale06.xml,30,1.0,0.0,CHI,553,103,MOT
0.0,0.0,5.0,25.0,0.0,30,0.0,that,"('MOT', 'CHI')",Providence,ale06.xml,30,5.0,0.0,CHI,553,103,MOT
0.0,0.0,1.0,29.0,0.0,30,0.0,not,"('MOT', 'CHI')",Providence,ale06.xml,30,1.0,0.0,CHI,553,103,MOT
0.0,0.0,2.0,28.0,0.0,30,0.0,look,"('MOT', 'CHI')",Providence,ale06.xml,30,2.0,0.0,CHI,553,103,MOT
0.0,0.0,2.0,28.0,0.0,30,0.0,this,"('MOT', 'CHI')",Providence,ale06.xml,30,2.0,0.0,CHI,553,103,MOT
0.0,0.0,3.0,27.0,0.0,30,0.0,it,"('MOT', 'CHI')",Providence,ale06.xml,30,3.0,0.0,CHI,553,103,MOT
0.0,0.0,1.0,29.0,0.0,30,0.0,one,"('MOT', 'CHI')",Providence,ale06.xml,30,1.0,0.0,CHI,553,103,MOT
0.0,0.0,2.0,28.0,0.0,30,0.0,do,"('MOT', 'CHI')",Providence,ale06.xml,30,2.0,0.0,CHI,553,103,MOT
0.0,0.0,3.0,27.0,0.0,30,0.0,was,"('MOT', 'CHI')",Providence,ale06.xml,30,3.0,0.0,CHI,553,103,MOT
0.0,0.0,2.0,28.0,0.0,30,0.0,big,"('MOT', 'CHI')",Providence,ale06.xml,30,2.0,0.0,CHI,553,103,MOT
0.0,0.0,2.0,28.0,0.0,30,0.0,go,"('MOT', 'CHI')",Providence,ale06.xml,30,2.0,0.0,CHI,553,103,MOT
0.0,0.0,2.0,28.0,0.0,30,0.0,in,"('MOT', 'CHI')",Providence,ale06.xml,30,2.0,0.0,CHI,553,103,MOT
0.0,0.0,1.0,29.0,0.0,30,0.0,can,"('MOT', 'CHI')",Providence,ale06.xml,30,1.0,0.0,CHI,553,103,MOT
0.0,0.0,1.0,29.0,0.0,30,0.0,at,"('MOT', 'CHI')",Providence,ale06.xml,30,1.0,0.0,CHI,553,103,MOT
0.0,0.0,1.0,29.0,0.0,30,0.0,see,"('MOT', 'CHI')",Providence,ale06.xml,30,1.0,0.0,CHI,553,103,MOT
0.0,0.0,1.0,29.0,0.0,30,0.0,and,"('MOT', 'CHI')",Providence,ale06.xml,30,1.0,0.0,CHI,553,103,MOT
0.0,0.0,1.0,4.0,0.0,5,0.0,think,"('MOT', 'GRA')",Providence,ale06.xml,5,1.0,0.0,GRA,47,25,MOT
0.0,0.0,1.0,4.0,0.0,5,0.0,no,"('MOT', 'GRA')",Providence,ale06.xml,5,1.0,0.0,GRA,47,25,MOT
0.0,0.0,1.0,4.0,0.0,5,0.0,to,"('MOT', 'GRA')",Providence,ale06.xml,5,1.0,0.0,GRA,47,25,MOT
0.0,0.0,1.0,4.0,0.0,5,0.0,what,"('MOT', 'GRA')",Providence,ale06.xml,5,1.0,0.0,GRA,47,25,MOT
0.0,0.0,1.0,4.0,0.0,5,0.0,like,"('MOT', 'GRA')",Providence,ale06.xml,5,1.0,0.0,GRA,47,25,MOT
0.0,0.0,3.0,2.0,0.0,5,0.0,you,"('MOT', 'GRA')",Providence,ale06.xml,5,3.0,0.0,GRA,47,25,MOT
0.0,0.0,1.0,4.0,0.0,5,0.0,do,"('MOT', 'GRA')",Providence,ale06.xml,5,1.0,0.0,GRA,47,25,MOT
1.0,0.0,0.0,0.0,0.0,1,1.0,the,"('TOY', 'MOT')",Providence,ale06.xml,1,1.0,1.0,MOT,65,26,TOY
0.0,0.0,1.0,0.0,0.0,1,0.0,up,"('TOY', 'MOT')",Providence,ale06.xml,1,1.0,0.0,MOT,65,26,TOY
0.0,1.0,2.0,5.0,-0.125,8,1.0,oh,"('GRA', 'MOT')",Providence,ale06.xml,8,2.0,0.0,MOT,36,170,GRA
0.0,1.0,1.0,6.0,-0.125,8,1.0,that,"('GRA', 'MOT')",Providence,ale06.xml,8,1.0,0.0,MOT,36,170,GRA
0.0,20.0,1.0,126.0,-0.1360544217687075,147,20.0,this,"('CHI', 'MOT')",Providence,ale06.xml,147,1.0,0.0,MOT,782,2288,CHI
0.0,1.0,1.0,3.0,-0.2,5,1.0,the,"('MOT', 'GRA')",Providence,ale06.xml,5,1.0,0.0,GRA,47,25,MOT
0.0,2.0,1.0,5.0,-0.25,8,2.0,he,"('GRA', 'MOT')",Providence,ale06.xml,8,1.0,0.0,MOT,36,170,GRA
0.0,3.0,1.0,1.0,-0.6,5,3.0,on,"('MOT', 'GRA')",Providence,ale06.xml,5,1.0,0.0,GRA,47,25,MOT
1.0,0.0,0.0,7.0,0.875,8,1.0,one,"('MOT', 'FAT')",Providence,ale07.xml,8,1.0,1.0,FAT,61,36,MOT
1.0,0.0,0.0,6.0,0.8571428571428572,7,1.0,no,"('FAT', 'MOT')",Providence,ale07.xml,7,1.0,1.0,MOT,31,90,FAT
1.0,0.0,0.0,6.0,0.8571428571428572,7,1.0,go,"('FAT', 'MOT')",Providence,ale07.xml,7,1.0,1.0,MOT,31,90,FAT
1.0,0.0,0.0,6.0,0.8571428571428572,7,1.0,oh,"('GRA', 'MOT')",Providence,ale07.xml,7,1.0,1.0,MOT,56,60,GRA
1.0,0.0,0.0,6.0,0.8571428571428572,7,1.0,look,"('GRA', 'MOT')",Providence,ale07.xml,7,1.0,1.0,MOT,56,60,GRA
1.0,2.0,0.0,9.0,0.75,12,3.0,that,"('CHI', 'FAT')",Providence,ale07.xml,12,1.0,1.0,FAT,50,42,CHI
1.0,1.0,0.0,5.0,0.7142857142857143,7,2.0,oh,"('FAT', 'MOT')",Providence,ale07.xml,7,1.0,1.0,MOT,31,90,FAT
1.0,1.0,0.0,5.0,0.7142857142857143,7,2.0,he,"('GRA', 'MOT')",Providence,ale07.xml,7,1.0,1.0,MOT,56,60,GRA
1.0,0.0,1.0,6.0,0.375,8,1.0,you,"('MOT', 'FAT')",Providence,ale07.xml,8,2.0,1.0,FAT,61,36,MOT
1.0,1.0,1.0,4.0,0.2142857142857143,7,2.0,you,"('GRA', 'MOT')",Providence,ale07.xml,7,2.0,1.0,MOT,56,60,GRA
6.0,16.0,33.0,211.0,0.07113938692886063,266,22.0,that,"('MOT', 'CHI')",Providence,ale07.xml,266,39.0,6.0,CHI,3025,832,MOT
2.0,10.0,31.0,223.0,0.015493278651173392,266,12.0,this,"('MOT', 'CHI')",Providence,ale07.xml,266,33.0,2.0,CHI,3025,832,MOT
1.0,14.0,15.0,236.0,0.006109022556390981,266,15.0,what,"('MOT', 'CHI')",Providence,ale07.xml,266,16.0,1.0,CHI,3025,832,MOT
0.0,0.0,1.0,11.0,0.0,12,0.0,what,"('CHI', 'FAT')",Providence,ale07.xml,12,1.0,0.0,FAT,50,42,CHI
0.0,0.0,1.0,11.0,0.0,12,0.0,this,"('CHI', 'FAT')",Providence,ale07.xml,12,1.0,0.0,FAT,50,42,CHI
0.0,0.0,2.0,4.0,0.0,6,0.0,the,"('FAT', 'CHI')",Providence,ale07.xml,6,2.0,0.0,CHI,28,18,FAT
0.0,0.0,1.0,5.0,0.0,6,0.0,a,"('FAT', 'CHI')",Providence,ale07.xml,6,1.0,0.0,CHI,28,18,FAT
0.0,0.0,1.0,5.0,0.0,6,0.0,get,"('FAT', 'CHI')",Providence,ale07.xml,6,1.0,0.0,CHI,28,18,FAT
0.0,0.0,1.0,5.0,0.0,6,0.0,is,"('FAT', 'CHI')",Providence,ale07.xml,6,1.0,0.0,CHI,28,18,FAT
0.0,0.0,1.0,5.0,0.0,6,0.0,to,"('FAT', 'CHI')",Providence,ale07.xml,6,1.0,0.0,CHI,28,18,FAT
0.0,0.0,1.0,5.0,0.0,6,0.0,you,"('FAT', 'CHI')",Providence,ale07.xml,6,1.0,0.0,CHI,28,18,FAT
0.0,0.0,2.0,4.0,0.0,6,0.0,that,"('FAT', 'CHI')",Providence,ale07.xml,6,2.0,0.0,CHI,28,18,FAT
0.0,0.0,1.0,5.0,0.0,6,0.0,want,"('FAT', 'CHI')",Providence,ale07.xml,6,1.0,0.0,CHI,28,18,FAT
0.0,0.0,1.0,5.0,0.0,6,0.0,yeah,"('FAT', 'CHI')",Providence,ale07.xml,6,1.0,0.0,CHI,28,18,FAT
0.0,0.0,1.0,5.0,0.0,6,0.0,go,"('FAT', 'CHI')",Providence,ale07.xml,6,1.0,0.0,CHI,28,18,FAT
0.0,0.0,1.0,0.0,0.0,1,0.0,they,"('FAT', 'GRA')",Providence,ale07.xml,1,1.0,0.0,GRA,5,9,FAT
0.0,0.0,1.0,6.0,0.0,7,0.0,think,"('FAT', 'MOT')",Providence,ale07.xml,7,1.0,0.0,MOT,31,90,FAT
0.0,0.0,1.0,6.0,0.0,7,0.0,see,"('FAT', 'MOT')",Providence,ale07.xml,7,1.0,0.0,MOT,31,90,FAT
0.0,0.0,1.0,3.0,0.0,4,0.0,a,"('GRA', 'CHI')",Providence,ale07.xml,4,1.0,0.0,CHI,17,11,GRA
0.0,0.0,1.0,3.0,0.0,4,0.0,get,"('GRA', 'CHI')",Providence,ale07.xml,4,1.0,0.0,CHI,17,11,GRA
0.0,0.0,1.0,3.0,0.0,4,0.0,what,"('GRA', 'CHI')",Providence,ale07.xml,4,1.0,0.0,CHI,17,11,GRA
0.0,0.0,1.0,3.0,0.0,4,0.0,you,"('GRA', 'CHI')",Providence,ale07.xml,4,1.0,0.0,CHI,17,11,GRA
0.0,0.0,1.0,3.0,0.0,4,0.0,did,"('GRA', 'CHI')",Providence,ale07.xml,4,1.0,0.0,CHI,17,11,GRA
0.0,0.0,1.0,3.0,0.0,4,0.0,see,"('GRA', 'CHI')",Providence,ale07.xml,4,1.0,0.0,CHI,17,11,GRA
0.0,0.0,1.0,0.0,0.0,1,0.0,a,"('GRA', 'FAT')",Providence,ale07.xml,1,1.0,0.0,FAT,6,6,GRA
0.0,0.0,1.0,0.0,0.0,1,0.0,is,"('GRA', 'FAT')",Providence,ale07.xml,1,1.0,0.0,FAT,6,6,GRA
0.0,0.0,1.0,0.0,0.0,1,0.0,that,"('GRA', 'FAT')",Providence,ale07.xml,1,1.0,0.0,FAT,6,6,GRA
0.0,0.0,1.0,6.0,0.0,7,0.0,a,"('GRA', 'MOT')",Providence,ale07.xml,7,1.0,0.0,MOT,56,60,GRA
0.0,0.0,1.0,6.0,0.0,7,0.0,for,"('GRA', 'MOT')",Providence,ale07.xml,7,1.0,0.0,MOT,56,60,GRA
0.0,0.0,1.0,6.0,0.0,7,0.0,no,"('GRA', 'MOT')",Providence,ale07.xml,7,1.0,0.0,MOT,56,60,GRA
0.0,0.0,1.0,6.0,0.0,7,0.0,did,"('GRA', 'MOT')",Providence,ale07.xml,7,1.0,0.0,MOT,56,60,GRA
0.0,0.0,1.0,6.0,0.0,7,0.0,this,"('GRA', 'MOT')",Providence,ale07.xml,7,1.0,0.0,MOT,56,60,GRA
0.0,0.0,1.0,6.0,0.0,7,0.0,it,"('GRA', 'MOT')",Providence,ale07.xml,7,1.0,0.0,MOT,56,60,GRA
0.0,0.0,1.0,6.0,0.0,7,0.0,yeah,"('GRA', 'MOT')",Providence,ale07.xml,7,1.0,0.0,MOT,56,60,GRA
0.0,0.0,1.0,6.0,0.0,7,0.0,in,"('GRA', 'MOT')",Providence,ale07.xml,7,1.0,0.0,MOT,56,60,GRA
0.0,0.0,1.0,6.0,0.0,7,0.0,see,"('GRA', 'MOT')",Providence,ale07.xml,7,1.0,0.0,MOT,56,60,GRA
0.0,0.0,1.0,6.0,0.0,7,0.0,she,"('GRA', 'MOT')",Providence,ale07.xml,7,1.0,0.0,MOT,56,60,GRA
0.0,0.0,39.0,227.0,0.0,266,0.0,the,"('MOT', 'CHI')",Providence,ale07.xml,266,39.0,0.0,CHI,3025,832,MOT
0.0,0.0,8.0,258.0,0.0,266,0.0,we,"('MOT', 'CHI')",Providence,ale07.xml,266,8.0,0.0,CHI,3025,832,MOT
0.0,0.0,5.0,261.0,0.0,266,0.0,put,"('MOT', 'CHI')",Providence,ale07.xml,266,5.0,0.0,CHI,3025,832,MOT
0.0,0.0,12.0,254.0,0.0,266,0.0,get,"('MOT', 'CHI')",Providence,ale07.xml,266,12.0,0.0,CHI,3025,832,MOT
0.0,0.0,7.0,259.0,0.0,266,0.0,all,"('MOT', 'CHI')",Providence,ale07.xml,266,7.0,0.0,CHI,3025,832,MOT
0.0,0.0,4.0,262.0,0.0,266,0.0,think,"('MOT', 'CHI')",Providence,ale07.xml,266,4.0,0.0,CHI,3025,832,MOT
0.0,0.0,20.0,246.0,0.0,266,0.0,there,"('MOT', 'CHI')",Providence,ale07.xml,266,20.0,0.0,CHI,3025,832,MOT
0.0,0.0,11.0,255.0,0.0,266,0.0,for,"('MOT', 'CHI')",Providence,ale07.xml,266,11.0,0.0,CHI,3025,832,MOT
0.0,0.0,10.0,256.0,0.0,266,0.0,up,"('MOT', 'CHI')",Providence,ale07.xml,266,10.0,0.0,CHI,3025,832,MOT
0.0,0.0,1.0,265.0,0.0,266,0.0,wanna,"('MOT', 'CHI')",Providence,ale07.xml,266,1.0,0.0,CHI,3025,832,MOT
0.0,0.0,1.0,265.0,0.0,266,0.0,of,"('MOT', 'CHI')",Providence,ale07.xml,266,1.0,0.0,CHI,3025,832,MOT
0.0,0.0,5.0,261.0,0.0,266,0.0,my,"('MOT', 'CHI')",Providence,ale07.xml,266,5.0,0.0,CHI,3025,832,MOT
0.0,0.0,4.0,262.0,0.0,266,0.0,he,"('MOT', 'CHI')",Providence,ale07.xml,266,4.0,0.0,CHI,3025,832,MOT
0.0,0.0,36.0,230.0,0.0,266,0.0,to,"('MOT', 'CHI')",Providence,ale07.xml,266,36.0,0.0,CHI,3025,832,MOT
0.0,0.0,1.0,265.0,0.0,266,0.0,where,"('MOT', 'CHI')",Providence,ale07.xml,266,1.0,0.0,CHI,3025,832,MOT
0.0,0.0,3.0,263.0,0.0,266,0.0,gonna,"('MOT', 'CHI')",Providence,ale07.xml,266,3.0,0.0,CHI,3025,832,MOT
0.0,0.0,32.0,234.0,0.0,266,0.0,like,"('MOT', 'CHI')",Providence,ale07.xml,266,32.0,0.0,CHI,3025,832,MOT
0.0,0.0,86.0,180.0,0.0,266,0.0,you,"('MOT', 'CHI')",Providence,ale07.xml,266,86.0,0.0,CHI,3025,832,MOT
0.0,0.0,1.0,265.0,0.0,266,0.0,did,"('MOT', 'CHI')",Providence,ale07.xml,266,1.0,0.0,CHI,3025,832,MOT
0.0,0.0,5.0,261.0,0.0,266,0.0,on,"('MOT', 'CHI')",Providence,ale07.xml,266,5.0,0.0,CHI,3025,832,MOT
0.0,0.0,16.0,250.0,0.0,266,0.0,little,"('MOT', 'CHI')",Providence,ale07.xml,266,16.0,0.0,CHI,3025,832,MOT
0.0,0.0,10.0,256.0,0.0,266,0.0,are,"('MOT', 'CHI')",Providence,ale07.xml,266,10.0,0.0,CHI,3025,832,MOT
0.0,0.0,4.0,262.0,0.0,266,0.0,not,"('MOT', 'CHI')",Providence,ale07.xml,266,4.0,0.0,CHI,3025,832,MOT
0.0,0.0,3.0,263.0,0.0,266,0.0,look,"('MOT', 'CHI')",Providence,ale07.xml,266,3.0,0.0,CHI,3025,832,MOT
0.0,0.0,2.0,264.0,0.0,266,0.0,with,"('MOT', 'CHI')",Providence,ale07.xml,266,2.0,0.0,CHI,3025,832,MOT
0.0,0.0,12.0,254.0,0.0,266,0.0,some,"('MOT', 'CHI')",Providence,ale07.xml,266,12.0,0.0,CHI,3025,832,MOT
0.0,0.0,4.0,262.0,0.0,266,0.0,was,"('MOT', 'CHI')",Providence,ale07.xml,266,4.0,0.0,CHI,3025,832,MOT
0.0,0.0,1.0,265.0,0.0,266,0.0,they,"('MOT', 'CHI')",Providence,ale07.xml,266,1.0,0.0,CHI,3025,832,MOT
0.0,0.0,4.0,262.0,0.0,266,0.0,yeah,"('MOT', 'CHI')",Providence,ale07.xml,266,4.0,0.0,CHI,3025,832,MOT
0.0,0.0,9.0,257.0,0.0,266,0.0,go,"('MOT', 'CHI')",Providence,ale07.xml,266,9.0,0.0,CHI,3025,832,MOT
0.0,0.0,9.0,257.0,0.0,266,0.0,in,"('MOT', 'CHI')",Providence,ale07.xml,266,9.0,0.0,CHI,3025,832,MOT
0.0,0.0,22.0,244.0,0.0,266,0.0,can,"('MOT', 'CHI')",Providence,ale07.xml,266,22.0,0.0,CHI,3025,832,MOT
0.0,0.0,14.0,252.0,0.0,266,0.0,make,"('MOT', 'CHI')",Providence,ale07.xml,266,14.0,0.0,CHI,3025,832,MOT
0.0,0.0,3.0,263.0,0.0,266,0.0,at,"('MOT', 'CHI')",Providence,ale07.xml,266,3.0,0.0,CHI,3025,832,MOT
0.0,0.0,21.0,245.0,0.0,266,0.0,have,"('MOT', 'CHI')",Providence,ale07.xml,266,21.0,0.0,CHI,3025,832,MOT
