DocId,Speaker,Replier,Hyp Avg S,Hyp Avg R,Sparsity S-R,Sparsity R-S
nai50.xml,FAT,MOT,7.0,7.25,23,17
nai50.xml,CHI,MOT,7.9523809523809526,7.545851528384279,1131,1442
nai51.xml,CHI,MOT,7.983606557377049,7.216981132075472,440,581
nai51.xml,FAT,CHI,9.083333333333334,8.0,36,7
nai51.xml,FAT,MOT,8.75,7.333333333333333,17,20
nai51.xml,CHI,FAT,8.05,7.678832116788321,651,1114
nai51.xml,MOT,FAT,7.0,5.666666666666667,39,16
nai51.xml,ADU,MOT,8.0,5.5,11,4
nai51.xml,FAT,ADU,10.333333333333334,7.142857142857143,7,15
nai51.xml,MOT,ADU,8.0,7.333333333333333,11,9
nai52.xml,MOT,CHI,7.147208121827411,8.157894736842104,1973,943
nai52.xml,FAT,CHI,4.333333333333333,8.0,8,6
nai52.xml,MOT,FAT,11.666666666666666,NA,8,1
nai52.xml,CHI,MOT,8.178571428571429,7.11864406779661,364,1062
nai52.xml,FAT,MOT,8.421052631578947,8.454545454545455,34,39
nai53.xml,CHI,MOT,8.818181818181818,7.558139534883721,107,137
nai53.xml,FAT,MOT,NA,8.0,1,6
nai53.xml,CHI,FAT,5.666666666666667,8.0,8,9
nai53.xml,MOT,FAT,6.923076923076923,8.0,28,14
nai53.xml,MOT,CHI,7.454545454545454,7.601092896174864,4829,2427
nai54.xml,MOT,CHI,7.487046632124352,8.367816091954023,1484,964
nai54.xml,GRA,CHI,NA,9.2,1,11
nai54.xml,GRA,MOT,NA,NA,3,2
nai54.xml,CHI,MOT,NA,6.666666666666667,1,7
nai54.xml,CHI,GRA,8.5,7.947368421052632,675,641
nai54.xml,MOT,GRA,NA,NA,1,1
nai55.xml,MOT,CHI,7.447698744769874,7.928571428571429,1801,905
nai55.xml,ADU,MOT,6.0,6.0,5,2
nai55.xml,ADU,CHI,NA,7.0,1,3
nai56.xml,CHI,MOT,7.879828326180258,7.438461538461539,2507,3725
nai57.xml,MOT,CHI,7.713235294117647,8.077380952380953,3898,1658
nai57.xml,MOT,FAT,8.113636363636363,7.7368421052631575,104,62
nai57.xml,FAT,CHI,7.571428571428571,8.444444444444445,20,28
nai57.xml,CHI,FAT,7.538461538461538,8.192307692307692,43,98
nai57.xml,CHI,MOT,8.0,6.625,7,21
nai57.xml,FAT,MOT,6.8,6.8,11,14
nai58.xml,MOT,CHI,7.189655172413793,8.487179487179487,193,166
nai58.xml,FAT,CHI,7.47008547008547,8.075,611,178
nai58.xml,FAT,MOT,7.617283950617284,7.0588235294117645,382,273
nai58.xml,MOT,FAT,6.87037037037037,7.181818181818182,180,188
nai58.xml,CHI,FAT,7.9655172413793105,8.372093023255815,122,217
nai58.xml,CHI,MOT,7.754098360655738,7.194630872483222,410,772
nai59a.xml,CHI,MOT,7.907216494845361,7.236486486486487,982,1092
nai59a.xml,FAT,MOT,7.1,7.083916083916084,708,731
nai59a.xml,FAT,CHI,7.364963503649635,7.712328767123288,959,512
nai59a.xml,MOT,FAT,7.0,7.2105263157894735,382,133
nai59a.xml,MOT,CHI,7.3577981651376145,7.753623188405797,642,468
nai59a.xml,CHI,FAT,7.806451612903226,7.541176470588235,153,412
nai59b.xml,CHI,MOT,8.115789473684211,7.180327868852459,709,615
nai59b.xml,FAT,MOT,7.0,7.122448979591836,320,212
nai59b.xml,FAT,CHI,7.661157024793388,7.631578947368421,617,334
nai59b.xml,MOT,CHI,7.419354838709677,8.411764705882353,319,237
nai59b.xml,MOT,FAT,7.508196721311475,7.621621621621622,265,289
nai59b.xml,CHI,FAT,8.169491525423728,7.23448275862069,351,948
nai59c.xml,CHI,FAT,7.72,7.333333333333333,519,921
nai59c.xml,CHI,MOT,8.25,7.392156862745098,1027,1051
nai59c.xml,FAT,CHI,7.431034482758621,9.333333333333334,269,170
nai59c.xml,FAT,MOT,7.0476190476190474,6.75,72,146
nai59c.xml,MOT,FAT,7.5,8.461538461538462,38,52
nai59c.xml,MOT,CHI,7.422857142857143,7.933774834437086,1525,1626
nai59d.xml,CHI,MOT,8.173913043478262,7.428571428571429,611,944
nai59d.xml,FAT,MOT,7.214285714285714,7.035714285714286,97,209
nai59d.xml,CHI,FAT,8.333333333333334,8.416666666666666,53,60
nai59d.xml,MOT,CHI,7.297709923664122,7.650246305418719,2183,2248
nai59d.xml,FAT,CHI,7.0625,7.916666666666667,48,69
nai59d.xml,MOT,FAT,8.25,8.636363636363637,66,30
nai59d.xml,ENV,CHI,7.5,9.0,7,10
nai59e.xml,FAT,CHI,7.395522388059701,7.96969696969697,859,422
nai59e.xml,FAT,MOT,7.416666666666667,7.266666666666667,146,134
nai59e.xml,MOT,FAT,7.363636363636363,8.461538461538462,61,38
nai59e.xml,CHI,FAT,8.072727272727272,7.019230769230769,279,265
nai59e.xml,MOT,CHI,6.827586206896552,7.9743589743589745,127,180
nai59e.xml,CHI,MOT,7.919811320754717,7.561538461538461,2138,2186
nai60.xml,MOT,CHI,7.463519313304721,8.3984375,2374,1377
nai61.xml,MOT,CHI,7.537349397590361,8.058333333333334,4231,1589
nai62.xml,CHI,MOT,7.407185628742515,7.416107382550336,1915,2854
nai63.xml,CHI,MOT,7.463235294117647,7.353260869565218,1497,4086
nai64.xml,MOT,CHI,7.41036717062635,7.772020725388601,4653,2147
nai65.xml,MOT,CHI,7.667481662591687,7.643939393939394,4443,1214
nai66.xml,MOT,CHI,7.43343653250774,8.14864864864865,3760,1673
nai67.xml,MOT,CHI,7.348623853211009,7.69672131147541,3134,1222
nai67.xml,FAT,CHI,8.052631578947368,9.0,50,24
nai67.xml,FAT,MOT,9.8,5.666666666666667,10,7
nai67.xml,CHI,FAT,7.181818181818182,7.636363636363637,36,77
nai67.xml,MOT,FAT,7.402777777777778,7.42,248,154
nai68.xml,MOT,CHI,7.396946564885496,7.854961832061068,4233,1470
nai68.xml,MOT,ENV,5.714285714285714,6.444444444444445,46,25
nai69.xml,FAT,MOT,7.354838709677419,7.391304347826087,117,361
nai69.xml,CHI,FAT,7.7,8.428571428571429,81,91
nai69.xml,MOT,FAT,7.5,7.212765957446808,188,200
nai69.xml,CHI,MOT,7.28,6.868421052631579,299,1751
nai69.xml,FAT,CHI,7.421052631578948,7.0,62,55
nai69.xml,MOT,CHI,7.200854700854701,7.452173913043478,2210,1078
nai70.xml,CHI,MOT,7.341463414634147,7.259375,2549,3450
nai70.xml,CHI,FAT,9.75,8.090909090909092,17,28
nai70.xml,FAT,CHI,7.645161290322581,6.888888888888889,149,27
nai71.xml,CHI,MOT,7.676363636363637,7.243523316062176,3643,4666
nai72.xml,MOT,CHI,7.28,7.351851851851852,2048,1062
nai72.xml,MOT,ADU,8.5,NA,5,1
nai72.xml,CHI,MOT,7.445454545454545,7.046296296296297,1377,2506
nai73a.xml,CHI,MOT,7.86624203821656,7.186311787072244,1713,2449
nai73b.xml,MOT,CHI,7.171328671328672,7.565853658536585,3289,2429
nai74.xml,MOT,CHI,7.451388888888889,8.011695906432749,2620,2035
nai74.xml,MOT,TOY,7.181818181818182,7.526315789473684,32,53
nai74.xml,CHI,MOT,7.634408602150538,7.195804195804196,782,952
nai74.xml,TOY,CHI,6.5,6.590909090909091,121,95
nai74.xml,CHI,TOY,7.333333333333333,7.0,55,79
nai74.xml,ADU,MOT,6.6875,6.851063829787234,65,198
nai74.xml,ADU,CHI,7.8,8.0,18,13
nai74.xml,CHI,ADU,8.666666666666666,7.933333333333334,10,32
nai74.xml,MOT,ADU,6.75,6.045454545454546,86,58
nai74.xml,TOY,MOT,5.142857142857143,7.333333333333333,22,5
nai74.xml,MOT,FAT,6.9375,6.875,56,42
nai74.xml,FAT,MOT,7.75,7.285714285714286,48,27
nai74.xml,CHI,FAT,8.0,6.285714285714286,34,19
nai74.xml,FAT,CHI,7.2272727272727275,9.266666666666667,53,77
nai75.xml,CHI,MOT,7.690987124463519,7.4,3172,2927
nai76.xml,CHI,MOT,7.690322580645161,7.53469387755102,1370,2087
nai76.xml,FAT,CHI,6.0,9.75,2,6
nai76.xml,FAT,MOT,6.571428571428571,4.333333333333333,12,6
nai76.xml,CHI,FAT,7.666666666666667,7.846153846153846,14,23
nai76.xml,MOT,FAT,5.8,7.3125,17,28
nai76.xml,MOT,CHI,7.6310160427807485,7.890756302521009,1703,1343
nai77.xml,CHI,MOT,7.690721649484536,7.270462633451957,2260,2464
nai77.xml,FAT,MOT,7.166666666666667,7.2,58,103
nai77.xml,FAT,CHI,5.125,8.2,20,13
nai77.xml,CHI,FAT,5.5,6.75,11,25
nai77.xml,MOT,CHI,7.5,6.333333333333333,50,12
nai77.xml,MOT,FAT,6.8,NA,40,5
nai78.xml,MOT,CHI,7.482758620689655,9.142857142857142,425,191
nai78.xml,FAT,CHI,7.555555555555555,7.909090909090909,23,45
nai78.xml,MOT,FAT,7.619047619047619,5.416666666666667,61,36
nai78.xml,FAT,MOT,6.761904761904762,7.109090909090909,78,185
nai78.xml,CHI,MOT,8.24,7.393939393939394,631,1203
nai78.xml,CHI,FAT,8.178571428571429,7.777777777777778,133,70
nai78.xml,GRA,FAT,6.25,9.666666666666666,9,10
nai78.xml,GRA,MOT,6.527777777777778,7.049382716049383,150,282
nai78.xml,CHI,GRA,7.768518518518518,7.167741935483871,1132,1019
nai78.xml,MOT,GRA,7.177570093457944,6.653061224489796,408,212
nai78.xml,GRA,CHI,6.907894736842105,7.266666666666667,369,555
nai79.xml,MOT,CHI,6.845410628019324,7.764705882352941,1611,553
nai79.xml,GRA,CHI,6.701388888888889,7.853658536585366,967,552
nai79.xml,GRA,MOT,7.155737704918033,6.902777777777778,664,850
nai79.xml,CHI,MOT,8.549019607843137,7.181818181818182,270,459
nai79.xml,CHI,GRA,7.6,7.6223776223776225,508,1068
nai79.xml,MOT,GRA,7.168067226890757,7.3604651162790695,767,510
nai79.xml,FAT,CHI,9.25,7.571428571428571,19,46
nai79.xml,FAT,MOT,7.142857142857143,6.666666666666667,48,50
nai79.xml,FAT,GRA,0.0,8.0,3,4
nai79.xml,MOT,FAT,8.2,8.153846153846153,26,22
nai79.xml,CHI,FAT,8.285714285714286,7.4,22,19
nai79.xml,GRA,FAT,7.0,5.25,11,12
nai80.xml,CHI,MOT,7.226315789473684,7.06875,2417,3892
nai81.xml,MOT,CHI,7.1234567901234565,7.711711711711712,1181,1077
nai81.xml,ADU,MOT,7.076923076923077,7.787878787878788,116,119
nai81.xml,CHI,MOT,7.702127659574468,7.2620689655172415,814,1236
nai81.xml,CHI,FAT,8.0,9.571428571428571,3,20
nai81.xml,MOT,FAT,7.0,7.0,2,3
nai81.xml,FAT,CHI,NA,NA,4,1
nai82.xml,MOT,CHI,7.31353919239905,7.665048543689321,3739,1689
nai82.xml,MOT,AD1,7.285714285714286,7.0,28,11
nai82.xml,AD1,CHI,7.75,8.25,75,91
nai82.xml,CHI,AD1,7.434782608695652,6.125,70,54
nai82.xml,CHI,MOT,7.885057471264368,7.40625,552,985
nai82.xml,AD1,MOT,0.0,7.6,4,21
nai82.xml,MOT,AD2,6.5,5.625,15,19
nai82.xml,CHI,AD2,8.0,NA,5,1
nai82.xml,AD2,CHI,7.333333333333333,9.0,8,12
nai82.xml,FAT,AD1,9.0,6.8,11,21
nai82.xml,AD1,FAT,8.4,7.0,9,5
nai82.xml,MOT,FAT,7.0,6.0,8,6
nai82.xml,CHI,FAT,8.5,10.0,8,7
nai82.xml,FAT,CHI,5.84,6.777777777777778,68,34
nai82.xml,FAT,MOT,7.916666666666667,6.8,22,44
nai83.xml,CHI,MOT,7.527777777777778,7.044642857142857,553,614
nai83.xml,CHI,FAT,7.351351351351352,7.5,243,372
nai83.xml,MOT,CHI,7.292592592592593,7.315789473684211,2520,2398
nai83.xml,MOT,FAT,7.533333333333333,7.682926829268292,123,138
nai83.xml,FAT,MOT,7.333333333333333,7.555555555555555,140,99
nai83.xml,FAT,CHI,7.352941176470588,7.363636363636363,619,328
vio01.xml,FAT,MOT,7.233766233766234,7.236111111111111,307,380
vio01.xml,CHI,MOT,9.25,7.46875,97,1084
vio01.xml,CHI,FAT,8.0,9.333333333333334,7,11
vio01.xml,MOT,CHI,6.675,7.5,167,24
vio01.xml,MOT,FAT,8.0,8.117647058823529,26,58
vio01.xml,FAT,CHI,5.5,NA,8,1
vio02.xml,BRO,FAT,7.714285714285714,6.9,18,29
vio02.xml,MOT,CHI,7.58252427184466,8.0,612,70
vio02.xml,FAT,CHI,5.8,8.0,26,11
vio02.xml,FAT,MOT,6.9655172413793105,6.576923076923077,76,71
vio02.xml,BRO,MOT,8.5,7.111111111111111,15,18
vio02.xml,CHI,MOT,7.5,7.343558282208589,104,1351
vio02.xml,MOT,BRO,6.947368421052632,8.227272727272727,63,72
vio02.xml,MOT,FAT,7.5588235294117645,7.59375,81,76
vio02.xml,FAT,BRO,7.0,9.0,79,27
vio03.xml,MOT,CHI,7.3,7.5,763,239
vio03.xml,BRO,MOT,8.625,7.76,26,66
vio03.xml,FAT,MOT,7.615384615384615,7.388888888888889,34,133
vio03.xml,CHI,FAT,NA,15.0,3,3
vio03.xml,MOT,BRO,7.296296296296297,9.1,58,30
vio03.xml,CHI,MOT,7.5,7.75,27,130
vio03.xml,FAT,BRO,8.75,10.0,10,7
vio03.xml,FAT,CHI,7.0,NA,7,1
vio03.xml,MOT,FAT,7.142857142857143,8.666666666666666,58,12
vio03.xml,BRO,FAT,7.0,6.0,9,4
vio04.xml,CHI,MOT,7.5,7.718367346938775,272,2266
vio05.xml,MOT,CHI,7.341176470588235,7.5,2051,70
vio06.xml,MOT,CHI,7.619289340101523,8.285714285714286,1959,218
vio07.xml,CHI,MOT,7.666666666666667,7.458966565349544,368,3708
vio07.xml,FAT,MOT,7.327272727272727,7.057971014492754,230,340
vio07.xml,FAT,CHI,8.583333333333334,7.5,27,9
vio07.xml,MOT,FAT,6.7555555555555555,7.777777777777778,181,99
vio07.xml,MOT,CHI,7.49438202247191,8.666666666666666,522,106
vio07.xml,CHI,FAT,7.5,9.125,15,28
vio08.xml,MOT,CHI,7.392857142857143,7.5,558,56
vio08.xml,MOT,BRO,6.515151515151516,8.0,132,129
vio08.xml,BRO,MOT,8.588235294117647,6.9375,92,163
vio08.xml,CHI,MOT,8.666666666666666,7.121621621621622,194,1406
vio08.xml,BRO,CHI,8.272727272727273,7.5,41,17
vio08.xml,CHI,BRO,8.0,8.31578947368421,37,70
vio08.xml,MOT,FAT,7.818181818181818,8.235294117647058,88,70
vio08.xml,FAT,CHI,8.0,7.5,22,14
vio08.xml,BRO,FAT,7.785714285714286,7.777777777777778,46,46
vio08.xml,CHI,FAT,7.5,7.0,22,38
vio08.xml,FAT,BRO,7.7894736842105265,7.578947368421052,72,71
vio08.xml,FAT,MOT,6.5,7.153846153846154,14,129
vio09.xml,MOT,CHI,7.744047619047619,8.0,1303,175
vio09.xml,MOT,BRO,6.434782608695652,7.4,84,35
vio09.xml,CHI,MOT,7.5,7.207207207207207,37,462
vio09.xml,BRO,CHI,7.0588235294117645,7.5,37,10
vio09.xml,BRO,MOT,7.777777777777778,7.196078431372549,52,220
vio09.xml,CHI,BRO,NA,7.0,3,10
vio09.xml,FAT,MOT,8.428571428571429,7.5,26,61
vio09.xml,FAT,BRO,8.0,7.0,9,6
vio09.xml,MOT,FAT,6.142857142857143,7.0,15,8
vio09.xml,CHI,FAT,NA,NA,1,1
vio10.xml,MOT,CHI,7.546448087431694,8.0,1865,219
vio11.xml,CHI,MOT,8.789473684210526,7.268085106382979,725,3085
vio12.xml,MOT,FAT,6.981481481481482,7.909090909090909,177,93
vio12.xml,MOT,CHI,7.086956521739131,8.083333333333334,1330,245
vio12.xml,FAT,MOT,7.294117647058823,7.310344827586207,40,117
vio12.xml,CHI,FAT,7.5,6.75,11,17
vio12.xml,CHI,MOT,7.25,7.5,31,133
vio12.xml,FAT,CHI,9.0,7.5,19,7
vio13.xml,MOT,CHI,7.464114832535885,7.2727272727272725,2152,468
vio13.xml,MOT,TOY,6.666666666666667,NA,5,1
vio13.xml,CHI,MOT,8.0,6.909090909090909,22,96
vio14.xml,MOT,CHI,7.862244897959184,8.777777777777779,1676,347
vio14.xml,MOT,BRO,NA,NA,1,1
vio14.xml,CHI,MOT,7.5,7.153846153846154,20,32
vio14.xml,BRO,MOT,NA,6.0,2,7
vio15.xml,MOT,CHI,6.689320388349515,6.982456140350878,845,518
vio15.xml,BRO,MOT,7.714285714285714,7.125,28,44
vio15.xml,BRO,FAT,NA,6.0,1,5
vio15.xml,MOT,FAT,7.428571428571429,9.4,42,25
vio15.xml,CHI,FAT,7.333333333333333,NA,4,3
vio15.xml,FAT,MOT,9.4,7.15,24,57
vio15.xml,FAT,CHI,9.2,7.0,9,4
vio15.xml,CHI,MOT,8.89655172413793,7.7176470588235295,235,544
vio15.xml,CHI,NON,8.0,8.05,4,115
vio15.xml,MOT,NON,9.0,6.875,9,44
vio15.xml,MOT,BRO,7.235294117647059,8.222222222222221,73,36
vio15.xml,BRO,CHI,6.666666666666667,7.666666666666667,26,26
vio16.xml,MOT,FAT,7.714285714285714,7.888888888888889,93,49
vio16.xml,MOT,CHI,6.8352941176470585,8.333333333333334,495,171
vio16.xml,FAT,MOT,7.125,7.444444444444445,29,56
vio16.xml,FAT,CHI,NA,7.5,4,8
vio16.xml,CHI,FAT,8.333333333333334,NA,22,10
vio16.xml,CHI,MOT,8.73913043478261,8.08,509,1299
vio16.xml,BRO,MOT,4.8,7.2105263157894735,21,50
vio16.xml,CHI,BRO,7.125,7.75,48,45
vio16.xml,FAT,BRO,NA,NA,1,1
vio16.xml,BRO,CHI,7.0,7.166666666666667,19,26
vio16.xml,MOT,BRO,7.25,6.363636363636363,220,60
vio17.xml,MOT,CHI,7.838235294117647,7.979166666666667,1844,691
vio18.xml,MOT,CHI,7.492957746478873,7.417582417582418,2467,724
vio18.xml,BRO,MOT,7.2,6.222222222222222,34,49
vio18.xml,BRO,CHI,6.0,8.0,6,6
vio18.xml,MOT,BRO,8.75,4.5,11,6
vio18.xml,CHI,MOT,7.5,6.4,14,30
vio18.xml,CHI,BRO,8.666666666666666,5.0,10,11
vio19.xml,FAT,MOT,8.466666666666667,7.571428571428571,50,70
vio19.xml,FAT,CHI,8.25,7.0,15,16
vio19.xml,MOT,CHI,7.285714285714286,6.875,94,28
vio19.xml,MOT,FAT,7.097560975609756,7.675675675675675,142,147
vio19.xml,CHI,FAT,7.0,7.857142857142857,15,30
vio19.xml,CHI,MOT,7.931034482758621,7.269709543568465,686,2603
vio19.xml,FRI,MOT,NA,6.5,2,6
vio19.xml,CHI,FRI,7.5,NA,4,1
vio19.xml,MOT,FRI,6.8108108108108105,5.75,135,18
vio20.xml,CHI,MOT,8.090909090909092,7.470588235294118,108,554
vio20.xml,FAT,MOT,7.5,7.15,16,43
vio20.xml,CHI,FAT,8.0,7.666666666666667,6,7
vio20.xml,MOT,FAT,7.5,7.909090909090909,80,46
vio20.xml,MOT,CHI,7.383259911894273,8.416666666666666,1609,492
vio20.xml,FAT,CHI,8.777777777777779,8.714285714285714,35,29
vio21.xml,CHI,MOT,7.425287356321839,7.297297297297297,850,1159
vio21.xml,CHI,FAT,7.1875,7.305555555555555,84,124
vio21.xml,FAT,MOT,6.796296296296297,6.816326530612245,231,158
vio21.xml,FAT,CHI,7.172413793103448,7.166666666666667,252,106
vio21.xml,MOT,FAT,6.777777777777778,7.076923076923077,88,96
vio21.xml,MOT,CHI,7.964912280701754,7.578947368421052,175,80
vio22.xml,MOT,CHI,7.517766497461929,7.628865979381444,1705,873
vio23.xml,MOT,CHI,7.535545023696683,8.018018018018019,4123,1381
vio24.xml,MOT,CHI,7.4978354978354975,8.175925925925926,2089,1214
vio24.xml,MOT,FRI,7.0,NA,15,1
vio25.xml,MOT,CHI,6.5,9.0,114,86
vio25.xml,MOT,FAT,6.516129032258065,6.923076923076923,92,75
vio25.xml,FAT,CHI,8.166666666666666,7.0,19,16
vio25.xml,CHI,MOT,7.623762376237623,7.3108108108108105,1071,2043
vio25.xml,CHI,FAT,6.8,9.333333333333334,22,11
vio25.xml,FAT,MOT,8.166666666666666,7.166666666666667,44,18
vio26.xml,MOT,CHI,7.826086956521739,7.25,87,24
vio26.xml,BRO,CHI,7.0,8.0,7,10
vio26.xml,MOT,BRO,6.0,NA,3,1
vio26.xml,CHI,BRO,9.142857142857142,9.0,20,34
vio26.xml,CHI,MOT,8.117021276595745,7.591269841269841,815,1902
vio26.xml,FAT,BRO,9.333333333333334,8.5,22,9
vio26.xml,FAT,CHI,7.4,8.833333333333334,38,55
vio26.xml,MOT,FAT,6.964285714285714,7.454545454545454,97,75
vio26.xml,FAT,MOT,7.190476190476191,7.625,62,45
vio26.xml,BRO,MOT,8.0,8.25,16,33
vio26.xml,CHI,FAT,7.666666666666667,7.0,11,17
vio26.xml,BRO,FAT,NA,8.0,1,4
vio27.xml,CHI,MOT,7.813559322033898,7.258620689655173,449,767
vio27.xml,CHI,FAT,8.75,9.5,75,15
vio27.xml,FAT,MOT,7.269230769230769,7.3,105,271
vio27.xml,FAT,CHI,9.0,11.0,28,54
vio27.xml,MOT,FAT,7.0476190476190474,6.461538461538462,146,45
vio27.xml,MOT,CHI,7.466666666666667,8.178571428571429,441,234
vio28.xml,CHI,MOT,8.025641025641026,7.256410256410256,876,2182
vio28.xml,CHI,BRO,NA,NA,1,1
vio28.xml,BRO,MOT,8.0,6.733333333333333,17,41
vio28.xml,FAT,MOT,7.391304347826087,7.125,79,63
vio28.xml,FAT,CHI,8.0,6.5,21,8
vio28.xml,MOT,CHI,7.0,NA,5,7
vio28.xml,CHI,FAT,8.0,NA,5,1
vio28.xml,BRO,CHI,NA,8.0,1,9
vio28.xml,FAT,BRO,6.666666666666667,7.0,14,5
vio28.xml,TOY,MOT,7.875,7.178571428571429,159,109
vio28.xml,FAT,TOY,8.0,7.352941176470588,14,47
vio28.xml,MOT,TOY,7.2,7.0588235294117645,127,66
vio28.xml,BRO,TOY,7.0,7.666666666666667,4,6
vio28.xml,MOT,BRO,6.0,NA,4,1
vio28.xml,MOT,FAT,5.166666666666667,10.333333333333334,18,6
vio28.xml,TOY,FAT,7.666666666666667,6.636363636363637,17,35
vio28.xml,TOY,BRO,6.0,4.0,3,4
vio28.xml,BRO,FAT,6.0,NA,8,9
vio31.xml,CHI,MOT,7.887931034482759,7.5504587155963305,1011,2428
vio31.xml,BRO,CHI,7.5,8.777777777777779,9,29
vio31.xml,MOT,CHI,7.220512820512821,7.757142857142857,1533,529
vio31.xml,BRO,MOT,7.862068965517241,7.232558139534884,138,173
vio31.xml,CHI,BRO,7.666666666666667,7.0,26,57
vio31.xml,MOT,BRO,7.054545454545455,8.347826086956522,199,86
vio31.xml,NON,MOT,7.0,7.714285714285714,39,18
vio31.xml,BRO,NON,8.25,6.142857142857143,13,17
vio31.xml,MOT,NON,7.625,8.5,13,6
vio31.xml,NON,BRO,NA,6.666666666666667,3,7
vio32.xml,FAT,MOT,8.133333333333333,7.142857142857143,60,254
vio32.xml,FAT,BRO,9.166666666666666,7.0,19,8
vio32.xml,MOT,CHI,7.055555555555555,8.142857142857142,103,57
vio32.xml,BRO,FAT,7.0,11.5,13,12
vio32.xml,BRO,MOT,7.764705882352941,7.109090909090909,66,195
vio32.xml,FAT,CHI,7.944444444444445,7.0,70,52
vio32.xml,MOT,FAT,7.473684210526316,7.173913043478261,147,66
vio32.xml,BRO,CHI,6.625,8.444444444444445,21,33
vio32.xml,CHI,FAT,8.4,6.714285714285714,13,14
vio32.xml,CHI,BRO,9.0,4.75,24,15
vio32.xml,CHI,MOT,7.743243243243243,7.518681318681319,1126,3938
vio32.xml,MOT,BRO,7.875,8.0,58,14
vio33.xml,MOT,CHI,7.25,7.666666666666667,2351,1452
vio34.xml,FAT,CHI,7.785714285714286,7.5,35,11
vio34.xml,FAT,MOT,7.444444444444445,7.1,48,39
vio34.xml,CHI,MOT,7.808917197452229,7.11864406779661,1296,1458
vio34.xml,CHI,FAT,8.307692307692308,6.428571428571429,40,24
vio34.xml,FAT,BRO,7.6,6.333333333333333,11,8
vio34.xml,MOT,FAT,8.5,9.428571428571429,20,18
vio34.xml,BRO,FAT,6.5,6.0,6,6
vio34.xml,MOT,CHI,6.166666666666667,7.285714285714286,16,12
vio35.xml,FAT,MOT,NA,7.117647058823529,9,100
vio35.xml,CHI,BRO,7.846153846153846,8.454545454545455,40,34
vio35.xml,MOT,CHI,7.133333333333334,8.066666666666666,180,69
vio35.xml,MOT,FAT,6.0,9.75,43,11
vio35.xml,FAT,BRO,9.0,14.0,9,4
vio35.xml,CHI,MOT,7.780821917808219,7.217391304347826,579,1508
vio35.xml,CHI,FAT,7.5,NA,4,1
vio35.xml,BRO,CHI,6.666666666666667,8.153846153846153,60,53
vio35.xml,BRO,MOT,7.2368421052631575,6.684782608695652,163,463
vio35.xml,BRO,FAT,6.0,NA,3,2
vio35.xml,MOT,BRO,6.918181818181818,7.48936170212766,590,270
vio35.xml,FAT,CHI,NA,NA,1,1
vio36.xml,MOT,BRO,7.1,8.0,64,26
vio36.xml,MOT,FAT,7.153846153846154,7.191489361702128,274,182
vio36.xml,BRO,MOT,8.25,6.153846153846154,17,36
vio36.xml,BRO,FAT,8.125,7.444444444444445,20,33
vio36.xml,BRO,CHI,NA,7.0,3,14
vio36.xml,CHI,MOT,8.0,6.911111111111111,106,354
vio36.xml,FAT,CHI,6.571428571428571,7.136363636363637,171,79
vio36.xml,MOT,CHI,7.096446700507614,7.570469798657718,1868,1275
vio36.xml,FAT,MOT,7.944444444444445,7.833333333333333,47,54
vio36.xml,CHI,BRO,NA,7.5,3,4
vio36.xml,FAT,BRO,8.0,NA,3,1
vio36.xml,CHI,FAT,7.545454545454546,7.485714285714286,30,109
vio37.xml,MOT,CHI,7.503448275862069,8.132075471698114,2013,405
vio37.xml,TOY,MOT,7.666666666666667,7.375,99,49
vio37.xml,TOY,CHI,7.0,NA,7,2
vio37.xml,MOT,TOY,7.875,7.0,15,11
vio37.xml,CHI,TOY,8.0,6.0,13,14
vio37.xml,CHI,MOT,8.375,7.401960784313726,230,956
vio37.xml,FAT,CHI,6.96,8.428571428571429,77,84
vio37.xml,MOT,FAT,6.875,7.027027027027027,185,293
vio37.xml,FAT,MOT,7.228070175438597,7.484536082474227,233,383
vio37.xml,CHI,FAT,7.947368421052632,7.482758620689655,116,238
vio37.xml,TOY,FAT,NA,9.0,1,5
vio38.xml,BRO,FAT,7.25,5.0,9,4
vio38.xml,BRO,CHI,8.0,NA,7,5
vio38.xml,FAT,BRO,6.2,7.666666666666667,12,10
vio38.xml,FAT,CHI,8.125,7.6,23,26
vio38.xml,MOT,CHI,7.69281045751634,7.848484848484849,618,160
vio38.xml,BRO,MOT,NA,6.555555555555555,4,52
vio38.xml,CHI,MOT,7.706896551724138,7.649769585253456,787,2953
vio38.xml,FAT,MOT,8.5,8.266666666666667,23,38
vio38.xml,CHI,BRO,NA,NA,1,2
vio38.xml,MOT,BRO,6.368421052631579,8.666666666666666,60,18
vio38.xml,MOT,FAT,7.130434782608695,5.333333333333333,77,22
vio38.xml,CHI,FAT,7.6,9.666666666666666,18,7
vio39.xml,CHI,MOT,7.4714285714285715,6.979057591623037,530,1667
vio39.xml,CHI,FAT,8.090909090909092,NA,32,8
vio39.xml,FAT,MOT,7.368421052631579,7.184210526315789,44,126
vio39.xml,FAT,CHI,NA,9.0,4,9
vio39.xml,CHI,BRO,5.666666666666667,8.153846153846153,19,42
vio39.xml,BRO,MOT,7.458333333333333,6.666666666666667,211,619
vio39.xml,BRO,CHI,7.642857142857143,6.7,45,69
vio39.xml,MOT,CHI,6.897435897435898,8.08695652173913,636,124
vio39.xml,BRO,FAT,4.0,0.0,4,6
vio39.xml,MOT,BRO,7.241379310344827,6.878787878787879,454,144
