docId,id,language,name,role,sex
10-9646.xml,ALIT,eng,SAMUEL_A_ALITO_JR,Justice,male
10-9646.xml,BREY,eng,STEPHEN_G_BREYER,Justice,male
10-9646.xml,CONN,eng,SANDRA_DAY_O'CONNOR,Justice,female
10-9646.xml,GINS,eng,RUTH_BADER_GINSBURG,Justice,female
10-9646.xml,KAGA,eng,ELENA_KAGAN,Justice,female
10-9646.xml,KENN,eng,ANTHONY_M_KENNEDY,Justice,male
10-9646.xml,NEIMA,eng,JOHN_C_NEIMAN_JR,Attorney,male
10-9646.xml,ROBE,eng,JOHN_G_ROBERTS,Justice,male
10-9646.xml,SCAL,eng,ANTONIN_SCALIA,Justice,male
10-9646.xml,SOTO,eng,SONIA_M_SOTOMAYOR,Justice,female
10-9646.xml,STEV,eng,JOHN_PAUL_STEVENS,Justice,male
10-9646.xml,STEVE,eng,BRYAN_A_STEVENSON,Attorney,male
10-9646.xml,THOM,eng,CLARENCE_THOMAS,Justice,male
10-9646.xml,UNKN,eng,Unidentified_Justice,Unidentified,male
10-9995.xml,ALIT,eng,SAMUEL_A_ALITO_JR,Justice,male
10-9995.xml,BREY,eng,STEPHEN_G_BREYER,Justice,male
10-9995.xml,CONN,eng,SANDRA_DAY_O'CONNOR,Justice,female
10-9995.xml,DOMEN,eng,DANIEL_D_DOMENICO,Attorney,male
10-9995.xml,GINS,eng,RUTH_BADER_GINSBURG,Justice,female
10-9995.xml,KAGA,eng,ELENA_KAGAN,Justice,female
10-9995.xml,KENN,eng,ANTHONY_M_KENNEDY,Justice,male
10-9995.xml,LORD,eng,KATHLEEN_A_LORD,Attorney,male
10-9995.xml,ROBE,eng,JOHN_G_ROBERTS,Justice,male
10-9995.xml,SCAL,eng,ANTONIN_SCALIA,Justice,male
10-9995.xml,SHERR,eng,MELISSA_ARBUS_SHERRY,Attorney,male
10-9995.xml,SOTO,eng,SONIA_M_SOTOMAYOR,Justice,female
10-9995.xml,STEV,eng,JOHN_PAUL_STEVENS,Justice,male
10-9995.xml,THOM,eng,CLARENCE_THOMAS,Justice,male
10-9995.xml,UNKN,eng,Unidentified_Justice,Unidentified,male
11-94.xml,ALIT,eng,SAMUEL_A_ALITO_JR,Justice,male
11-94.xml,BREY,eng,STEPHEN_G_BREYER,Justice,male
11-94.xml,CONN,eng,SANDRA_DAY_O'CONNOR,Justice,female
11-94.xml,DREEB,eng,MICHAEL_R_DREEBEN,Attorney,male
11-94.xml,GINS,eng,RUTH_BADER_GINSBURG,Justice,female
11-94.xml,KAGA,eng,ELENA_KAGAN,Justice,female
11-94.xml,KENN,eng,ANTHONY_M_KENNEDY,Justice,male
11-94.xml,PHILL,eng,CARTER_G_PHILLIPS,Attorney,male
11-94.xml,ROBE,eng,JOHN_G_ROBERTS,Justice,male
11-94.xml,SCAL,eng,ANTONIN_SCALIA,Justice,male
11-94.xml,SOTO,eng,SONIA_M_SOTOMAYOR,Justice,female
11-94.xml,STEV,eng,JOHN_PAUL_STEVENS,Justice,male
11-94.xml,THOM,eng,CLARENCE_THOMAS,Justice,male
11-94.xml,UNKN,eng,Unidentified_Justice,Unidentified,male
10-694.xml,ALIT,eng,SAMUEL_A_ALITO_JR,Justice,male
10-694.xml,BREY,eng,STEPHEN_G_BREYER,Justice,male
10-694.xml,CONN,eng,SANDRA_DAY_O'CONNOR,Justice,female
10-694.xml,FLEMI,eng,MARK_C_FLEMING,Attorney,male
10-694.xml,GANNO,eng,CURTIS_E_GANNON,Attorney,male
10-694.xml,GINS,eng,RUTH_BADER_GINSBURG,Justice,female
10-694.xml,KAGA,eng,ELENA_KAGAN,Justice,female
10-694.xml,KENN,eng,ANTHONY_M_KENNEDY,Justice,male
10-694.xml,ROBE,eng,JOHN_G_ROBERTS,Justice,male
10-694.xml,SCAL,eng,ANTONIN_SCALIA,Justice,male
10-694.xml,SOTO,eng,SONIA_M_SOTOMAYOR,Justice,female
10-694.xml,STEV,eng,JOHN_PAUL_STEVENS,Justice,male
10-694.xml,THOM,eng,CLARENCE_THOMAS,Justice,male
10-694.xml,UNKN,eng,Unidentified_Justice,Unidentified,male
11-139.xml,ALIT,eng,SAMUEL_A_ALITO_JR,Justice,male
11-139.xml,BREY,eng,STEPHEN_G_BREYER,Justice,male
11-139.xml,CONN,eng,SANDRA_DAY_O'CONNOR,Justice,female
11-139.xml,GARRE,eng,GREGORY_G_GARRE,Attorney,male
11-139.xml,GINS,eng,RUTH_BADER_GINSBURG,Justice,female
11-139.xml,KAGA,eng,ELENA_KAGAN,Justice,female
11-139.xml,KENN,eng,ANTHONY_M_KENNEDY,Justice,male
11-139.xml,ROBE,eng,JOHN_G_ROBERTS,Justice,male
11-139.xml,SCAL,eng,ANTONIN_SCALIA,Justice,male
11-139.xml,SOTO,eng,SONIA_M_SOTOMAYOR,Justice,female
11-139.xml,STEV,eng,JOHN_PAUL_STEVENS,Justice,male
11-139.xml,STEWA,eng,MALCOLM_L_STEWART,Attorney,male
11-139.xml,THOM,eng,CLARENCE_THOMAS,Justice,male
11-139.xml,UNKN,eng,Unidentified_Justice,Unidentified,male
10-1062.xml,ALIT,eng,SAMUEL_A_ALITO_JR,Justice,male
10-1062.xml,BREY,eng,STEPHEN_G_BREYER,Justice,male
10-1062.xml,CONN,eng,SANDRA_DAY_O'CONNOR,Justice,female
10-1062.xml,GINS,eng,RUTH_BADER_GINSBURG,Justice,female
10-1062.xml,KAGA,eng,ELENA_KAGAN,Justice,female
10-1062.xml,KENN,eng,ANTHONY_M_KENNEDY,Justice,male
10-1062.xml,ROBE,eng,JOHN_G_ROBERTS,Justice,male
10-1062.xml,SCAL,eng,ANTONIN_SCALIA,Justice,male
10-1062.xml,SCHIF,eng,DAMIEN_M_SCHIFF,Attorney,male
10-1062.xml,SOTO,eng,SONIA_M_SOTOMAYOR,Justice,female
10-1062.xml,STEV,eng,JOHN_PAUL_STEVENS,Justice,male
10-1062.xml,STEWA,eng,MALCOLM_L_STEWART,Attorney,male
10-1062.xml,THOM,eng,CLARENCE_THOMAS,Justice,male
10-1062.xml,UNKN,eng,Unidentified_Justice,Unidentified,male
10-637.xml,ALIT,eng,SAMUEL_A_ALITO_JR,Justice,male
10-637.xml,BREY,eng,STEPHEN_G_BREYER,Justice,male
10-637.xml,CONN,eng,SANDRA_DAY_O'CONNOR,Justice,female
10-637.xml,EISEN,eng,RONALD_EISENBERG,Attorney,male
10-637.xml,FISHE,eng,JEFFREY_L_FISHER,Attorney,male
10-637.xml,GINS,eng,RUTH_BADER_GINSBURG,Justice,female
10-637.xml,KAGA,eng,ELENA_KAGAN,Justice,female
10-637.xml,KENN,eng,ANTHONY_M_KENNEDY,Justice,male
10-637.xml,ROBE,eng,JOHN_G_ROBERTS,Justice,male
10-637.xml,SCAL,eng,ANTONIN_SCALIA,Justice,male
10-637.xml,SOTO,eng,SONIA_M_SOTOMAYOR,Justice,female
10-637.xml,STEV,eng,JOHN_PAUL_STEVENS,Justice,male
10-637.xml,THOM,eng,CLARENCE_THOMAS,Justice,male
10-637.xml,UNKN,eng,Unidentified_Justice,Unidentified,male
10-1018.xml,ALIT,eng,SAMUEL_A_ALITO_JR,Justice,male
10-1018.xml,BREY,eng,STEPHEN_G_BREYER,Justice,male
10-1018.xml,CONN,eng,SANDRA_DAY_O'CONNOR,Justice,female
10-1018.xml,GINS,eng,RUTH_BADER_GINSBURG,Justice,female
10-1018.xml,KAGA,eng,ELENA_KAGAN,Justice,female
10-1018.xml,KENN,eng,ANTHONY_M_KENNEDY,Justice,male
10-1018.xml,MCGIL,eng,MICHAEL_A_MCGILL,Attorney,male
10-1018.xml,MILLE,eng,PATRICIA_A_MILLETT,Attorney,male
10-1018.xml,ROBE,eng,JOHN_G_ROBERTS,Justice,male
10-1018.xml,SAHAR,eng,NICOLE_A_SAHARSKY,Attorney,male
10-1018.xml,SCAL,eng,ANTONIN_SCALIA,Justice,male
10-1018.xml,SOTO,eng,SONIA_M_SOTOMAYOR,Justice,female
10-1018.xml,STEV,eng,JOHN_PAUL_STEVENS,Justice,male
10-1018.xml,THOM,eng,CLARENCE_THOMAS,Justice,male
10-1018.xml,UNKN,eng,Unidentified_Justice,Unidentified,male
10-1293.xml,ALIT,eng,SAMUEL_A_ALITO_JR,Justice,male
10-1293.xml,BREY,eng,STEPHEN_G_BREYER,Justice,male
10-1293.xml,CONN,eng,SANDRA_DAY_O'CONNOR,Justice,female
10-1293.xml,GINS,eng,RUTH_BADER_GINSBURG,Justice,female
10-1293.xml,KAGA,eng,ELENA_KAGAN,Justice,female
10-1293.xml,KENN,eng,ANTHONY_M_KENNEDY,Justice,male
10-1293.xml,PHILL,eng,CARTER_G_PHILLIPS,Attorney,male
10-1293.xml,ROBE,eng,JOHN_G_ROBERTS,Justice,male
10-1293.xml,SCAL,eng,ANTONIN_SCALIA,Justice,male
10-1293.xml,SOTO,eng,SONIA_M_SOTOMAYOR,Justice,female
10-1293.xml,STEV,eng,JOHN_PAUL_STEVENS,Justice,male
10-1293.xml,THOM,eng,CLARENCE_THOMAS,Justice,male
10-1293.xml,UNKN,eng,Unidentified_Justice,Unidentified,male
10-1293.xml,VERRI,eng,DONALD_B_VERRILLI_JR,Attorney,male
10-1293.xml,WAXMA,eng,SETH_P_WAXMAN,Attorney,male
10-1265.xml,ALIT,eng,SAMUEL_A_ALITO_JR,Justice,male
10-1265.xml,BREY,eng,STEPHEN_G_BREYER,Justice,male
10-1265.xml,CAMPB,eng,WARD_A_CAMPBELL,Attorney,male
10-1265.xml,CONN,eng,SANDRA_DAY_O'CONNOR,Justice,female
10-1265.xml,GINS,eng,RUTH_BADER_GINSBURG,Justice,female
10-1265.xml,KAGA,eng,ELENA_KAGAN,Justice,female
10-1265.xml,KENN,eng,ANTHONY_M_KENNEDY,Justice,male
10-1265.xml,ROBE,eng,JOHN_G_ROBERTS,Justice,male
10-1265.xml,SCAL,eng,ANTONIN_SCALIA,Justice,male
10-1265.xml,SOTO,eng,SONIA_M_SOTOMAYOR,Justice,female
10-1265.xml,STEV,eng,JOHN_PAUL_STEVENS,Justice,male
10-1265.xml,THOM,eng,CLARENCE_THOMAS,Justice,male
10-1265.xml,UNKN,eng,Unidentified_Justice,Unidentified,male
10-1265.xml,WAXMA,eng,SETH_P_WAXMAN,Attorney,male
10-8505.xml,ALIT,eng,SAMUEL_A_ALITO_JR,Justice,male
10-8505.xml,ALVAR,eng,ANITA_ALVAREZ,Attorney,male
10-8505.xml,BREY,eng,STEPHEN_G_BREYER,Justice,male
10-8505.xml,CARRO,eng,BRIAN_W_CARROLL,Attorney,male
10-8505.xml,CONN,eng,SANDRA_DAY_O'CONNOR,Justice,female
10-8505.xml,DREEB,eng,MICHAEL_R_DREEBEN,Attorney,male
10-8505.xml,GINS,eng,RUTH_BADER_GINSBURG,Justice,female
10-8505.xml,KAGA,eng,ELENA_KAGAN,Justice,female
10-8505.xml,KENN,eng,ANTHONY_M_KENNEDY,Justice,male
10-8505.xml,ROBE,eng,JOHN_G_ROBERTS,Justice,male
10-8505.xml,SCAL,eng,ANTONIN_SCALIA,Justice,male
10-8505.xml,SOTO,eng,SONIA_M_SOTOMAYOR,Justice,female
10-8505.xml,STEV,eng,JOHN_PAUL_STEVENS,Justice,male
10-8505.xml,THOM,eng,CLARENCE_THOMAS,Justice,male
10-8505.xml,UNKN,eng,Unidentified_Justice,Unidentified,male
10-1259.xml,ALIT,eng,SAMUEL_A_ALITO_JR,Justice,male
10-1259.xml,BREY,eng,STEPHEN_G_BREYER,Justice,male
10-1259.xml,CONN,eng,SANDRA_DAY_O'CONNOR,Justice,female
10-1259.xml,DREEB,eng,MICHAEL_R_DREEBEN,Attorney,male
10-1259.xml,GINS,eng,RUTH_BADER_GINSBURG,Justice,female
10-1259.xml,KAGA,eng,ELENA_KAGAN,Justice,female
10-1259.xml,KENN,eng,ANTHONY_M_KENNEDY,Justice,male
10-1259.xml,LECKA,eng,STEPHEN_C_LECKAR,Attorney,male
10-1259.xml,ROBE,eng,JOHN_G_ROBERTS,Justice,male
10-1259.xml,SCAL,eng,ANTONIN_SCALIA,Justice,male
10-1259.xml,SOTO,eng,SONIA_M_SOTOMAYOR,Justice,female
10-1259.xml,STEV,eng,JOHN_PAUL_STEVENS,Justice,male
10-1259.xml,THOM,eng,CLARENCE_THOMAS,Justice,male
10-1259.xml,UNKN,eng,Unidentified_Justice,Unidentified,male
10-218.xml,ALIT,eng,SAMUEL_A_ALITO_JR,Justice,male
10-218.xml,BREY,eng,STEPHEN_G_BREYER,Justice,male
10-218.xml,CLEME,eng,PAUL_D_CLEMENT,Attorney,male
10-218.xml,CONN,eng,SANDRA_DAY_O'CONNOR,Justice,female
10-218.xml,GARRE,eng,GREGORY_G_GARRE,Attorney,male
10-218.xml,GINS,eng,RUTH_BADER_GINSBURG,Justice,female
10-218.xml,KAGA,eng,ELENA_KAGAN,Justice,female
10-218.xml,KENN,eng,ANTHONY_M_KENNEDY,Justice,male
10-218.xml,KNEED,eng,EDWIN_S_KNEEDLER,Attorney,male
10-218.xml,ROBE,eng,JOHN_G_ROBERTS,Justice,male
10-218.xml,SCAL,eng,ANTONIN_SCALIA,Justice,male
10-218.xml,SOTO,eng,SONIA_M_SOTOMAYOR,Justice,female
10-218.xml,STEV,eng,JOHN_PAUL_STEVENS,Justice,male
10-218.xml,THOM,eng,CLARENCE_THOMAS,Justice,male
10-218.xml,UNKN,eng,Unidentified_Justice,Unidentified,male
10-6549.xml,ALIT,eng,SAMUEL_A_ALITO_JR,Justice,male
10-6549.xml,BREY,eng,STEPHEN_G_BREYER,Justice,male
10-6549.xml,CAIN,eng,CANDACE_CAIN,Attorney,male
10-6549.xml,CONN,eng,SANDRA_DAY_O'CONNOR,Justice,female
10-6549.xml,GINS,eng,RUTH_BADER_GINSBURG,Justice,female
10-6549.xml,KAGA,eng,ELENA_KAGAN,Justice,female
10-6549.xml,KENN,eng,ANTHONY_M_KENNEDY,Justice,male
10-6549.xml,ROBE,eng,JOHN_G_ROBERTS,Justice,male
10-6549.xml,SCAL,eng,ANTONIN_SCALIA,Justice,male
10-6549.xml,SHERR,eng,MELISSA_ARBUS_SHERRY,Attorney,male
10-6549.xml,SOTO,eng,SONIA_M_SOTOMAYOR,Justice,female
10-6549.xml,STEV,eng,JOHN_PAUL_STEVENS,Justice,male
10-6549.xml,THOM,eng,CLARENCE_THOMAS,Justice,male
10-6549.xml,UNKN,eng,Unidentified_Justice,Unidentified,male
10-7387.xml,ALIT,eng,SAMUEL_A_ALITO_JR,Justice,male
10-7387.xml,BREY,eng,STEPHEN_G_BREYER,Justice,male
10-7387.xml,CONN,eng,SANDRA_DAY_O'CONNOR,Justice,female
10-7387.xml,GINS,eng,RUTH_BADER_GINSBURG,Justice,female
10-7387.xml,HAWKI,eng,JASON_D_HAWKINS,Attorney,male
10-7387.xml,JAY,eng,WILLIAM_M_JAY,Attorney,male
10-7387.xml,KAGA,eng,ELENA_KAGAN,Justice,female
10-7387.xml,KENN,eng,ANTHONY_M_KENNEDY,Justice,male
10-7387.xml,ROBE,eng,JOHN_G_ROBERTS,Justice,male
10-7387.xml,SCAL,eng,ANTONIN_SCALIA,Justice,male
10-7387.xml,SOTO,eng,SONIA_M_SOTOMAYOR,Justice,female
10-7387.xml,STEV,eng,JOHN_PAUL_STEVENS,Justice,male
10-7387.xml,THOM,eng,CLARENCE_THOMAS,Justice,male
10-7387.xml,UNKN,eng,Unidentified_Justice,Unidentified,male
10-7387.xml,YOUNG,eng,EVAN_A_YOUNG,Attorney,male
10-1121.xml,ALIT,eng,SAMUEL_A_ALITO_JR,Justice,male
10-1121.xml,BREY,eng,STEPHEN_G_BREYER,Justice,male
10-1121.xml,COLLI,eng,JEREMIAH_COLLINS,Attorney,male
10-1121.xml,CONN,eng,SANDRA_DAY_O'CONNOR,Justice,female
10-1121.xml,GINS,eng,RUTH_BADER_GINSBURG,Justice,female
10-1121.xml,KAGA,eng,ELENA_KAGAN,Justice,female
10-1121.xml,KENN,eng,ANTHONY_M_KENNEDY,Justice,male
10-1121.xml,ROBE,eng,JOHN_G_ROBERTS,Justice,male
10-1121.xml,SCAL,eng,ANTONIN_SCALIA,Justice,male
10-1121.xml,SOTO,eng,SONIA_M_SOTOMAYOR,Justice,female
10-1121.xml,STEV,eng,JOHN_PAUL_STEVENS,Justice,male
10-1121.xml,THOM,eng,CLARENCE_THOMAS,Justice,male
10-1121.xml,UNKN,eng,Unidentified_Justice,Unidentified,male
10-1121.xml,YOUNG,eng,WILLIAM_J_YOUNG,Attorney,male
11-204.xml,ALIT,eng,SAMUEL_A_ALITO_JR,Justice,male
11-204.xml,BREY,eng,STEPHEN_G_BREYER,Justice,male
11-204.xml,CLEME,eng,PAUL_D_CLEMENT,Attorney,male
11-204.xml,CONN,eng,SANDRA_DAY_O'CONNOR,Justice,female
11-204.xml,GINS,eng,RUTH_BADER_GINSBURG,Justice,female
11-204.xml,GOLDS,eng,THOMAS_C_GOLDSTEIN,Attorney,male
11-204.xml,KAGA,eng,ELENA_KAGAN,Justice,female
11-204.xml,KENN,eng,ANTHONY_M_KENNEDY,Justice,male
11-204.xml,ROBE,eng,JOHN_G_ROBERTS,Justice,male
11-204.xml,SCAL,eng,ANTONIN_SCALIA,Justice,male
11-204.xml,SOTO,eng,SONIA_M_SOTOMAYOR,Justice,female
11-204.xml,STEV,eng,JOHN_PAUL_STEVENS,Justice,male
11-204.xml,STEWA,eng,MALCOLM_L_STEWART,Attorney,male
11-204.xml,THOM,eng,CLARENCE_THOMAS,Justice,male
11-204.xml,UNKN,eng,Unidentified_Justice,Unidentified,male
11-551.xml,ALIT,eng,SAMUEL_A_ALITO_JR,Justice,male
11-551.xml,BREY,eng,STEPHEN_G_BREYER,Justice,male
11-551.xml,CONN,eng,SANDRA_DAY_O'CONNOR,Justice,female
11-551.xml,FREEM,eng,MARK_R_FREEMAN,Attorney,male
11-551.xml,GINS,eng,RUTH_BADER_GINSBURG,Justice,female
11-551.xml,KAGA,eng,ELENA_KAGAN,Justice,female
11-551.xml,KENN,eng,ANTHONY_M_KENNEDY,Justice,male
11-551.xml,PHILL,eng,CARTER_G_PHILLIPS,Attorney,male
11-551.xml,ROBE,eng,JOHN_G_ROBERTS,Justice,male
11-551.xml,SCAL,eng,ANTONIN_SCALIA,Justice,male
11-551.xml,SOTO,eng,SONIA_M_SOTOMAYOR,Justice,female
11-551.xml,STEV,eng,JOHN_PAUL_STEVENS,Justice,male
11-551.xml,THOM,eng,CLARENCE_THOMAS,Justice,male
11-551.xml,UNKN,eng,Unidentified_Justice,Unidentified,male
10-875.xml,ALIT,eng,SAMUEL_A_ALITO_JR,Justice,male
10-875.xml,BREY,eng,STEPHEN_G_BREYER,Justice,male
10-875.xml,CONN,eng,SANDRA_DAY_O'CONNOR,Justice,female
10-875.xml,FREEM,eng,SUSAN_M_FREEMAN,Attorney,male
10-875.xml,GINS,eng,RUTH_BADER_GINSBURG,Justice,female
10-875.xml,KAGA,eng,ELENA_KAGAN,Justice,female
10-875.xml,KENN,eng,ANTHONY_M_KENNEDY,Justice,male
10-875.xml,ROBE,eng,JOHN_G_ROBERTS,Justice,male
10-875.xml,SCAL,eng,ANTONIN_SCALIA,Justice,male
10-875.xml,SHAH,eng,PRATIK_A_SHAH,Attorney,male
10-875.xml,SOTO,eng,SONIA_M_SOTOMAYOR,Justice,female
10-875.xml,STEV,eng,JOHN_PAUL_STEVENS,Justice,male
10-875.xml,THOM,eng,CLARENCE_THOMAS,Justice,male
10-875.xml,UNKN,eng,Unidentified_Justice,Unidentified,male
11-88.xml,ALIT,eng,SAMUEL_A_ALITO_JR,Justice,male
11-88.xml,BREY,eng,STEPHEN_G_BREYER,Justice,male
11-88.xml,CONN,eng,SANDRA_DAY_O'CONNOR,Justice,female
11-88.xml,FERGU,eng,LAURA_G_FERGUSON,Attorney,male
11-88.xml,FISHE,eng,JEFFREY_FISHER,Attorney,male
11-88.xml,GANNO,eng,CURTIS_E_GANNON,Attorney,male
11-88.xml,GINS,eng,RUTH_BADER_GINSBURG,Justice,female
11-88.xml,KAGA,eng,ELENA_KAGAN,Justice,female
11-88.xml,KENN,eng,ANTHONY_M_KENNEDY,Justice,male
11-88.xml,ROBE,eng,JOHN_G_ROBERTS,Justice,male
11-88.xml,SCAL,eng,ANTONIN_SCALIA,Justice,male
11-88.xml,SOTO,eng,SONIA_M_SOTOMAYOR,Justice,female
11-88.xml,STEV,eng,JOHN_PAUL_STEVENS,Justice,male
11-88.xml,THOM,eng,CLARENCE_THOMAS,Justice,male
11-88.xml,UNKN,eng,Unidentified_Justice,Unidentified,male
10-1261.xml,ALIT,eng,SAMUEL_A_ALITO_JR,Justice,male
10-1261.xml,BREY,eng,STEPHEN_G_BREYER,Justice,male
10-1261.xml,CONN,eng,SANDRA_DAY_O'CONNOR,Justice,female
10-1261.xml,GINS,eng,RUTH_BADER_GINSBURG,Justice,female
10-1261.xml,KAGA,eng,ELENA_KAGAN,Justice,female
10-1261.xml,KENN,eng,ANTHONY_M_KENNEDY,Justice,male
10-1261.xml,LANDA,eng,CHRISTOPHER_LANDAU,Attorney,male
10-1261.xml,ROBE,eng,JOHN_G_ROBERTS,Justice,male
10-1261.xml,SCAL,eng,ANTONIN_SCALIA,Justice,male
10-1261.xml,SOTO,eng,SONIA_M_SOTOMAYOR,Justice,female
10-1261.xml,STEV,eng,JOHN_PAUL_STEVENS,Justice,male
10-1261.xml,THOM,eng,CLARENCE_THOMAS,Justice,male
10-1261.xml,TILDE,eng,JEFFREY_I_TILDEN,Attorney,male
10-1261.xml,UNKN,eng,Unidentified_Justice,Unidentified,male
10-1261.xml,WALL,eng,JEFFREY_B_WALL,Attorney,male
10-1219.xml,ALIT,eng,SAMUEL_A_ALITO_JR,Justice,male
10-1219.xml,ANDER,eng,GINGER_D_ANDERS,Attorney,male
10-1219.xml,BREY,eng,STEPHEN_G_BREYER,Justice,male
10-1219.xml,CONN,eng,SANDRA_DAY_O'CONNOR,Justice,female
10-1219.xml,GINS,eng,RUTH_BADER_GINSBURG,Justice,female
10-1219.xml,KAGA,eng,ELENA_KAGAN,Justice,female
10-1219.xml,KENN,eng,ANTHONY_M_KENNEDY,Justice,male
10-1219.xml,PANNE,eng,AARON_M_PANNER,Attorney,male
10-1219.xml,ROBE,eng,JOHN_G_ROBERTS,Justice,male
10-1219.xml,SCAL,eng,ANTONIN_SCALIA,Justice,male
10-1219.xml,SOTO,eng,SONIA_M_SOTOMAYOR,Justice,female
10-1219.xml,STEV,eng,JOHN_PAUL_STEVENS,Justice,male
10-1219.xml,THOM,eng,CLARENCE_THOMAS,Justice,male
10-1219.xml,UNKN,eng,Unidentified_Justice,Unidentified,male
11-398.xml,ALIT,eng,SAMUEL_A_ALITO_JR,Justice,male
11-398.xml,BREY,eng,STEPHEN_G_BREYER,Justice,male
11-398.xml,CONN,eng,SANDRA_DAY_O'CONNOR,Justice,female
11-398.xml,GINS,eng,RUTH_BADER_GINSBURG,Justice,female
11-398.xml,KAGA,eng,ELENA_KAGAN,Justice,female
11-398.xml,KATSA,eng,GREGORY_G_KATSAS,Attorney,male
11-398.xml,KENN,eng,ANTHONY_M_KENNEDY,Justice,male
11-398.xml,LONG,eng,ROBERT_A_LONG,Attorney,male
11-398.xml,ROBE,eng,JOHN_G_ROBERTS,Justice,male
11-398.xml,SCAL,eng,ANTONIN_SCALIA,Justice,male
11-398.xml,SOTO,eng,SONIA_M_SOTOMAYOR,Justice,female
11-398.xml,STEV,eng,JOHN_PAUL_STEVENS,Justice,male
11-398.xml,THOM,eng,CLARENCE_THOMAS,Justice,male
11-398.xml,UNKN,eng,Unidentified_Justice,Unidentified,male
11-398.xml,VERRI,eng,DONALD_B_VERRILLI_JR,Attorney,male
10-1542.xml,ALIT,eng,SAMUEL_A_ALITO_JR,Justice,male
10-1542.xml,BREY,eng,STEPHEN_G_BREYER,Justice,male
10-1542.xml,CONN,eng,SANDRA_DAY_O'CONNOR,Justice,female
10-1542.xml,GINS,eng,RUTH_BADER_GINSBURG,Justice,female
10-1542.xml,KAGA,eng,ELENA_KAGAN,Justice,female
10-1542.xml,KENN,eng,ANTHONY_M_KENNEDY,Justice,male
10-1542.xml,KINNA,eng,STEPHEN_B_KINNAIRD,Attorney,male
10-1542.xml,KRUGE,eng,LEONDRA_R_KRUGER,Attorney,male
10-1542.xml,ROBE,eng,JOHN_G_ROBERTS,Justice,male
10-1542.xml,ROTHF,eng,CHARLES_A_ROTHFELD,Attorney,male
10-1542.xml,SCAL,eng,ANTONIN_SCALIA,Justice,male
10-1542.xml,SOTO,eng,SONIA_M_SOTOMAYOR,Justice,female
10-1542.xml,STEV,eng,JOHN_PAUL_STEVENS,Justice,male
10-1542.xml,THOM,eng,CLARENCE_THOMAS,Justice,male
10-1542.xml,UNKN,eng,Unidentified_Justice,Unidentified,male
10-507.xml,ALIT,eng,SAMUEL_A_ALITO_JR,Justice,male
10-507.xml,BREY,eng,STEPHEN_G_BREYER,Justice,male
10-507.xml,CLEME,eng,PAUL_D_CLEMENT,Attorney,male
10-507.xml,CONN,eng,SANDRA_DAY_O'CONNOR,Justice,female
10-507.xml,FREDE,eng,DAVID_C_FREDERICK,Attorney,male
10-507.xml,GINS,eng,RUTH_BADER_GINSBURG,Justice,female
10-507.xml,KAGA,eng,ELENA_KAGAN,Justice,female
10-507.xml,KENN,eng,ANTHONY_M_KENNEDY,Justice,male
10-507.xml,PALMO,eng,JOSEPH_R_PALMORE,Attorney,male
10-507.xml,ROBE,eng,JOHN_G_ROBERTS,Justice,male
10-507.xml,SCAL,eng,ANTONIN_SCALIA,Justice,male
10-507.xml,SOTO,eng,SONIA_M_SOTOMAYOR,Justice,female
10-507.xml,STEV,eng,JOHN_PAUL_STEVENS,Justice,male
10-507.xml,THOM,eng,CLARENCE_THOMAS,Justice,male
10-507.xml,UNKN,eng,Unidentified_Justice,Unidentified,male
10-1016.xml,ALIT,eng,SAMUEL_A_ALITO_JR,Justice,male
10-1016.xml,BREY,eng,STEPHEN_G_BREYER,Justice,male
10-1016.xml,CONN,eng,SANDRA_DAY_O'CONNOR,Justice,female
10-1016.xml,FOREM,eng,MICHAEL_L_FOREMAN,Attorney,male
10-1016.xml,GINS,eng,RUTH_BADER_GINSBURG,Justice,female
10-1016.xml,HOWAR,eng,JOHN_B_HOWARD_JR,Attorney,male
10-1016.xml,KAGA,eng,ELENA_KAGAN,Justice,female
10-1016.xml,KENN,eng,ANTHONY_M_KENNEDY,Justice,male
10-1016.xml,ROBE,eng,JOHN_G_ROBERTS,Justice,male
10-1016.xml,SCAL,eng,ANTONIN_SCALIA,Justice,male
10-1016.xml,SOTO,eng,SONIA_M_SOTOMAYOR,Justice,female
10-1016.xml,STEV,eng,JOHN_PAUL_STEVENS,Justice,male
10-1016.xml,THOM,eng,CLARENCE_THOMAS,Justice,male
10-1016.xml,UNKN,eng,Unidentified_Justice,Unidentified,male
10-879.xml,ALIT,eng,SAMUEL_A_ALITO_JR,Justice,male
10-879.xml,BREY,eng,STEPHEN_G_BREYER,Justice,male
10-879.xml,CONN,eng,SANDRA_DAY_O'CONNOR,Justice,female
10-879.xml,FREDE,eng,DAVID_C_FREDERICK,Attorney,male
10-879.xml,GINS,eng,RUTH_BADER_GINSBURG,Justice,female
10-879.xml,HACKE,eng,JONATHAN_D_HACKER,Attorney,male
10-879.xml,HARRI,eng,SARAH_E_HARRINGTON,Attorney,female
10-879.xml,KAGA,eng,ELENA_KAGAN,Justice,female
10-879.xml,KENN,eng,ANTHONY_M_KENNEDY,Justice,male
10-879.xml,ROBE,eng,JOHN_G_ROBERTS,Justice,male
10-879.xml,SCAL,eng,ANTONIN_SCALIA,Justice,male
