DocId,Speaker,Replier,S Word,S BLC,S Path Similarity,S Frequency,R word,R BLC,R Path Similarity,R Frequency,Sparsity S-R,Sparsity R-S
ale32.xml,MOT,CHI,apologize,NA,NA,1,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,red,red,1.0,4,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,try,fitting,0.1111111111111111,2,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,okay,sanction,-0.5,15,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,play,writing,0.07142857142857142,2,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,wipe,touch,0.125,1,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,go,go,1.0,3,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,panicking,NA,NA,1,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,bit,measure,0.07142857142857142,3,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,maybe,NA,NA,2,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,wow,wit,-0.3333333333333333,1,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,year,measure,0.07142857142857142,1,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,air,fluid,0.16666666666666666,1,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,Daddy's,NA,NA,1,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,uncle,uncle,1.0,2,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,plant,brewery,0.5,1,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,minute,measure,0.07692307692307693,6,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,cucumber,NA,NA,1,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,come,substance,-0.25,4,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,walk,roll,0.08333333333333333,1,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,wanna,NA,NA,2,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,nail,nail,1.0,1,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,budget,budget,1.0,1,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,bucket,bucket,1.0,5,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,teeth,collection,-0.3333333333333333,1,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,please,NA,NA,1,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,wee,time,0.09090909090909091,4,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,today,attribute,0.09090909090909091,1,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,hey,NA,NA,1,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,kind,like,0.5,1,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,pot,kettle,0.5,1,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,whoop,utterance,-0.3333333333333333,2,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,ride,ride,1.0,1,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,you're,NA,NA,4,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,something,NA,NA,1,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,yellow,NA,NA,1,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,am,substance,-0.25,2,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,shoot,NA,NA,1,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,boy,organism,-0.25,1,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,cheese,cheese,1.0,1,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,sit,NA,NA,2,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,twisty,NA,NA,1,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,hat,clothing,-0.3333333333333333,7,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,joke,wit,-0.5,1,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,basket,container,-0.5,5,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,excuse,justification,0.07692307692307693,1,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,boo,utterance,-0.3333333333333333,9,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,we'll,NA,NA,1,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,laughing,NA,NA,1,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,tell,NA,NA,2,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,look,appearance,-0.3333333333333333,4,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,leg,pin,0.06666666666666667,1,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,uh,NA,NA,8,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,I'm,NA,NA,3,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,wash,wash,1.0,2,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,yup,NA,NA,2,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,yeah,NA,NA,9,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,good,asset,-0.3333333333333333,1,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,had,NA,NA,1,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,walking,roll,0.08333333333333333,1,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,tee,tract,-0.3333333333333333,2,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,slide,slide,1.0,1,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,dirty,NA,NA,2,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,anything,NA,NA,1,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,help,insistence,0.09090909090909091,1,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,kinda,NA,NA,1,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,planting,placement,0.1,1,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,side,location,-0.3333333333333333,2,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,that's,NA,NA,2,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,head,head,1.0,1,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,mouth,trap,0.06666666666666667,1,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,straight,organism,-0.3333333333333333,1,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,whoa,NA,NA,5,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,face,face,1.0,2,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,don't,NA,NA,1,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,pick,pleasure,0.09090909090909091,1,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,awake,NA,NA,2,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,swing,attribute,0.09090909090909091,1,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,mind,ego,0.1111111111111111,4,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,garden,tract,-0.3333333333333333,3,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,get,stroke,-0.25,7,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,ooh,NA,NA,3,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,stuff,urine,0.25,4,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,buy,acquisition,0.08333333333333333,2,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,MOT,wit,-0.5,14,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,em,NA,NA,2,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,sorry,NA,NA,1,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,blue,blue,1.0,1,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,thank,NA,NA,1,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,knee,joint,-0.25,1,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,bat,mammal,-0.3333333333333333,1,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,up,NA,NA,1,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,stuck,NA,NA,2,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,ah,NA,NA,3,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,eat,NA,NA,1,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,honey,honey,1.0,4,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,show,parade,0.125,1,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,oh,NA,NA,18,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,day,maturity,0.14285714285714285,2,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,going,retreat,0.3333333333333333,1,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,broke,NA,NA,2,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,watch,hunter,0.07142857142857142,2,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,zucchini,NA,NA,1,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,basil,herb,-0.5,3,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,telephone,extension,0.06666666666666667,1,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,pool,excavation,0.06666666666666667,1,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,swinging,motion,0.09090909090909091,1,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,right,entitlement,0.25,3,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,volley,attack,-0.3333333333333333,1,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,one's,NA,NA,1,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,retie,NA,NA,1,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,garbage,substance,-0.25,1,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,pollen,NA,NA,1,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,push,boost,0.16666666666666666,3,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,ready,attribute,0.09090909090909091,2,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,let,NA,NA,6,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,camera,camera,1.0,2,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,jump,jump,1.0,1,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,truck,truck,1.0,1,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,um,NA,NA,3,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,gonna,NA,NA,4,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,loud,NA,NA,2,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,climb,climb,1.0,1,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,milk,liquid,-0.3333333333333333,2,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,squash,plant,0.09090909090909091,3,NA,NA,NA,NA,2178,882
ale32.xml,MOT,CHI,NA,NA,NA,NA,way,attribute,0.1,3,2178,882
ale32.xml,MOT,CHI,NA,NA,NA,NA,stand,stand,1.0,1,2178,882
ale32.xml,MOT,CHI,NA,NA,NA,NA,yeah,NA,NA,2,2178,882
ale32.xml,MOT,CHI,NA,NA,NA,NA,ice,crystal,-0.5,11,2178,882
ale32.xml,MOT,CHI,NA,NA,NA,NA,engine,rocket,0.125,2,2178,882
ale32.xml,MOT,CHI,NA,NA,NA,NA,oh,NA,NA,3,2178,882
ale32.xml,MOT,CHI,NA,NA,NA,NA,sky,fluid,0.14285714285714285,4,2178,882
ale32.xml,MOT,CHI,NA,NA,NA,NA,help,insistence,0.09090909090909091,1,2178,882
ale32.xml,MOT,CHI,NA,NA,NA,NA,side,location,-0.3333333333333333,4,2178,882
ale32.xml,MOT,CHI,NA,NA,NA,NA,yellow,NA,NA,1,2178,882
ale32.xml,MOT,CHI,NA,NA,NA,NA,fire,fire,1.0,3,2178,882
ale32.xml,MOT,CHI,NA,NA,NA,NA,upside,desktop,0.5,1,2178,882
ale32.xml,MOT,CHI,NA,NA,NA,NA,soccer,soccer,1.0,1,2178,882
ale32.xml,MOT,CHI,NA,NA,NA,NA,squirrel,mammal,-0.25,1,2178,882
ale32.xml,MOT,CHI,NA,NA,NA,NA,set,bracket,0.5,1,2178,882
ale32.xml,MOT,CHI,NA,NA,NA,NA,hear,NA,NA,1,2178,882
ale32.xml,MOT,CHI,NA,NA,NA,NA,go,go,1.0,2,2178,882
ale32.xml,MOT,CHI,NA,NA,NA,NA,swing,attribute,0.09090909090909091,4,2178,882
ale32.xml,MOT,CHI,NA,NA,NA,NA,leaf,pad,0.08333333333333333,2,2178,882
ale32.xml,MOT,CHI,NA,NA,NA,NA,table,array,-0.5,1,2178,882
ale32.xml,MOT,CHI,NA,NA,NA,NA,cone,object,-0.25,8,2178,882
ale32.xml,MOT,CHI,NA,NA,NA,NA,get,stroke,-0.25,3,2178,882
ale32.xml,MOT,CHI,NA,NA,NA,NA,ooh,NA,NA,1,2178,882
ale32.xml,MOT,CHI,NA,NA,NA,NA,buy,acquisition,0.08333333333333333,4,2178,882
ale32.xml,MOT,CHI,NA,NA,NA,NA,cucumber,NA,NA,4,2178,882
ale32.xml,MOT,CHI,NA,NA,NA,NA,blue,blue,1.0,10,2178,882
ale32.xml,MOT,CHI,NA,NA,NA,NA,catch,catch,1.0,1,2178,882
ale32.xml,MOT,CHI,NA,NA,NA,NA,bat,mammal,-0.3333333333333333,6,2178,882
ale32.xml,MOT,CHI,NA,NA,NA,NA,pop,pop,1.0,1,2178,882
ale32.xml,MOT,CHI,NA,NA,NA,NA,swimming,swimming,1.0,1,2178,882
ale32.xml,MOT,CHI,NA,NA,NA,NA,please,NA,NA,2,2178,882
ale32.xml,MOT,CHI,NA,NA,NA,NA,football,soccer,0.5,1,2178,882
ale32.xml,MOT,CHI,NA,NA,NA,NA,hey,NA,NA,1,2178,882
ale32.xml,MOT,CHI,NA,NA,NA,NA,airplane,bomber,0.5,2,2178,882
ale32.xml,MOT,CHI,NA,NA,NA,NA,ride,ride,1.0,2,2178,882
ale32.xml,MOT,CHI,NA,NA,NA,NA,basil,herb,-0.5,4,2178,882
ale32.xml,MOT,CHI,NA,NA,NA,NA,pool,excavation,0.06666666666666667,2,2178,882
ale32.xml,MOT,CHI,NA,NA,NA,NA,right,entitlement,0.25,1,2178,882
ale32.xml,MOT,CHI,NA,NA,NA,NA,basket,container,-0.5,2,2178,882
ale32.xml,MOT,CHI,NA,NA,NA,NA,ball,marble,0.07692307692307693,9,2178,882
ale32.xml,MOT,CHI,NA,NA,NA,NA,purple,NA,NA,1,2178,882
ale32.xml,MOT,CHI,NA,NA,NA,NA,rock,crystal,0.125,1,2178,882
ale32.xml,MOT,CHI,NA,NA,NA,NA,sit,NA,NA,1,2178,882
ale32.xml,MOT,CHI,NA,NA,NA,NA,clean,exercise,-0.25,1,2178,882
ale32.xml,MOT,CHI,NA,NA,NA,NA,truck,truck,1.0,3,2178,882
ale32.xml,MOT,CHI,NA,NA,NA,NA,um,NA,NA,1,2178,882
ale32.xml,MOT,CHI,NA,NA,NA,NA,mail,correspondence,0.3333333333333333,1,2178,882
ale32.xml,MOT,CHI,NA,NA,NA,NA,look,appearance,-0.3333333333333333,5,2178,882
ale32.xml,OPE,CHI,head,head,1.0,1,NA,NA,NA,NA,26,58
ale32.xml,OPE,CHI,oh,NA,NA,1,NA,NA,NA,NA,26,58
ale32.xml,OPE,CHI,NA,NA,NA,NA,fence,hedge,0.5,1,26,58
ale32.xml,OPE,CHI,NA,NA,NA,NA,football,soccer,0.5,3,26,58
ale32.xml,OPE,CHI,NA,NA,NA,NA,catch,catch,1.0,1,26,58
ale32.xml,OPE,CHI,NA,NA,NA,NA,ooh,NA,NA,1,26,58
ale32.xml,OPE,CHI,NA,NA,NA,NA,basket,container,-0.5,6,26,58
ale32.xml,OPE,CHI,NA,NA,NA,NA,ball,marble,0.07692307692307693,4,26,58
ale32.xml,OPE,CHI,NA,NA,NA,NA,oh,NA,NA,2,26,58
ale32.xml,OPE,MOT,football,soccer,0.5,1,NA,NA,NA,NA,31,157
ale32.xml,OPE,MOT,buy,acquisition,0.08333333333333333,1,NA,NA,NA,NA,31,157
ale32.xml,OPE,MOT,bouncy,NA,NA,1,NA,NA,NA,NA,31,157
ale32.xml,OPE,MOT,oh,NA,NA,2,NA,NA,NA,NA,31,157
ale32.xml,OPE,MOT,NA,NA,NA,NA,gas,gas,1.0,1,31,157
ale32.xml,OPE,MOT,NA,NA,NA,NA,get,stroke,-0.25,2,31,157
ale32.xml,OPE,MOT,NA,NA,NA,NA,I'm,NA,NA,1,31,157
ale32.xml,OPE,MOT,NA,NA,NA,NA,okay,sanction,-0.5,5,31,157
ale32.xml,OPE,MOT,NA,NA,NA,NA,steer,guidance,-0.5,1,31,157
ale32.xml,OPE,MOT,NA,NA,NA,NA,ball,marble,0.07692307692307693,1,31,157
ale32.xml,OPE,MOT,NA,NA,NA,NA,foot,foot,1.0,1,31,157
ale32.xml,OPE,MOT,NA,NA,NA,NA,oh,NA,NA,2,31,157
ale32.xml,OPE,MOT,NA,NA,NA,NA,throw,pass,0.16666666666666666,1,31,157
ale32.xml,OPE,MOT,NA,NA,NA,NA,hold,lock,0.05555555555555555,2,31,157
ale32.xml,OPE,MOT,NA,NA,NA,NA,steering,management,-0.5,1,31,157
ale32.xml,OPE,MOT,NA,NA,NA,NA,ooh,NA,NA,3,31,157
ale32.xml,OPE,MOT,NA,NA,NA,NA,woo,NA,NA,1,31,157
ale32.xml,OPE,MOT,NA,NA,NA,NA,wheel,gear,0.5,1,31,157
ale32.xml,OPE,MOT,NA,NA,NA,NA,come,substance,-0.25,1,31,157
ale32.xml,OPE,MOT,NA,NA,NA,NA,work,marathon,0.3333333333333333,1,31,157
ale32.xml,OPE,MOT,NA,NA,NA,NA,look,appearance,-0.3333333333333333,1,31,157
ale32.xml,OPE,MOT,NA,NA,NA,NA,pedal,note,0.08333333333333333,1,31,157
ale32.xml,OPE,MOT,NA,NA,NA,NA,camera,camera,1.0,1,31,157
ale32.xml,CHI,OPE,football,soccer,0.5,2,NA,NA,NA,NA,54,37
ale32.xml,CHI,OPE,face,face,1.0,1,NA,NA,NA,NA,54,37
ale32.xml,CHI,OPE,get,stroke,-0.25,1,NA,NA,NA,NA,54,37
ale32.xml,CHI,OPE,ooh,NA,NA,1,NA,NA,NA,NA,54,37
ale32.xml,CHI,OPE,look,appearance,-0.3333333333333333,2,NA,NA,NA,NA,54,37
ale32.xml,CHI,OPE,happy,NA,NA,1,NA,NA,NA,NA,54,37
ale32.xml,CHI,OPE,NA,NA,NA,NA,gray,NA,NA,1,54,37
ale32.xml,CHI,OPE,NA,NA,NA,NA,uh,NA,NA,1,54,37
ale32.xml,CHI,OPE,NA,NA,NA,NA,throw,pass,0.16666666666666666,1,54,37
ale32.xml,CHI,OPE,NA,NA,NA,NA,happy,NA,NA,1,54,37
ale32.xml,CHI,MOT,fence,hedge,0.5,2,NA,NA,NA,NA,290,610
ale32.xml,CHI,MOT,sky,fluid,0.14285714285714285,3,NA,NA,NA,NA,290,610
ale32.xml,CHI,MOT,yeah,NA,NA,1,NA,NA,NA,NA,290,610
ale32.xml,CHI,MOT,ice,crystal,-0.5,3,NA,NA,NA,NA,290,610
ale32.xml,CHI,MOT,engine,rocket,0.125,3,NA,NA,NA,NA,290,610
ale32.xml,CHI,MOT,squash,plant,0.09090909090909091,1,NA,NA,NA,NA,290,610
ale32.xml,CHI,MOT,football,soccer,0.5,2,NA,NA,NA,NA,290,610
ale32.xml,CHI,MOT,way,attribute,0.1,2,NA,NA,NA,NA,290,610
ale32.xml,CHI,MOT,hey,NA,NA,3,NA,NA,NA,NA,290,610
ale32.xml,CHI,MOT,fire,fire,1.0,3,NA,NA,NA,NA,290,610
ale32.xml,CHI,MOT,bear,mammal,-0.25,2,NA,NA,NA,NA,290,610
ale32.xml,CHI,MOT,nice,NA,NA,2,NA,NA,NA,NA,290,610
ale32.xml,CHI,MOT,okay,sanction,-0.5,1,NA,NA,NA,NA,290,610
ale32.xml,CHI,MOT,ball,marble,0.07692307692307693,2,NA,NA,NA,NA,290,610
ale32.xml,CHI,MOT,purple,NA,NA,4,NA,NA,NA,NA,290,610
ale32.xml,CHI,MOT,swing,attribute,0.09090909090909091,1,NA,NA,NA,NA,290,610
ale32.xml,CHI,MOT,pocket,container,-0.25,1,NA,NA,NA,NA,290,610
ale32.xml,CHI,MOT,throw,pass,0.16666666666666666,2,NA,NA,NA,NA,290,610
ale32.xml,CHI,MOT,ooh,NA,NA,1,NA,NA,NA,NA,290,610
ale32.xml,CHI,MOT,truck,truck,1.0,2,NA,NA,NA,NA,290,610
ale32.xml,CHI,MOT,chair,armchair,0.5,2,NA,NA,NA,NA,290,610
ale32.xml,CHI,MOT,tree,pine,0.25,5,NA,NA,NA,NA,290,610
ale32.xml,CHI,MOT,buy,acquisition,0.08333333333333333,2,NA,NA,NA,NA,290,610
ale32.xml,CHI,MOT,sit,NA,NA,1,NA,NA,NA,NA,290,610
ale32.xml,CHI,MOT,lunch,lunch,1.0,2,NA,NA,NA,NA,290,610
ale32.xml,CHI,MOT,NA,NA,NA,NA,fish,ray,0.05,1,290,610
ale32.xml,CHI,MOT,NA,NA,NA,NA,wallet,container,-0.3333333333333333,1,290,610
ale32.xml,CHI,MOT,NA,NA,NA,NA,ripe,NA,NA,2,290,610
ale32.xml,CHI,MOT,NA,NA,NA,NA,way,attribute,0.1,1,290,610
ale32.xml,CHI,MOT,NA,NA,NA,NA,see,seat,0.16666666666666666,1,290,610
ale32.xml,CHI,MOT,NA,NA,NA,NA,yup,NA,NA,1,290,610
ale32.xml,CHI,MOT,NA,NA,NA,NA,yeah,NA,NA,3,290,610
ale32.xml,CHI,MOT,NA,NA,NA,NA,place,grave,0.08333333333333333,1,290,610
ale32.xml,CHI,MOT,NA,NA,NA,NA,tank,tank,1.0,1,290,610
ale32.xml,CHI,MOT,NA,NA,NA,NA,oh,NA,NA,5,290,610
ale32.xml,CHI,MOT,NA,NA,NA,NA,uh,NA,NA,2,290,610
ale32.xml,CHI,MOT,NA,NA,NA,NA,shop,salon,0.1111111111111111,1,290,610
ale32.xml,CHI,MOT,NA,NA,NA,NA,bag,sack,0.5,1,290,610
ale32.xml,CHI,MOT,NA,NA,NA,NA,gonna,NA,NA,1,290,610
ale32.xml,CHI,MOT,NA,NA,NA,NA,alright,NA,NA,1,290,610
ale32.xml,CHI,MOT,NA,NA,NA,NA,try,fitting,0.1111111111111111,1,290,610
ale32.xml,CHI,MOT,NA,NA,NA,NA,put,option,-0.5,1,290,610
ale32.xml,CHI,MOT,NA,NA,NA,NA,okay,sanction,-0.5,5,290,610
ale32.xml,CHI,MOT,NA,NA,NA,NA,turn,curve,-0.5,1,290,610
ale32.xml,CHI,MOT,NA,NA,NA,NA,sky,fluid,0.14285714285714285,1,290,610
ale32.xml,CHI,MOT,NA,NA,NA,NA,pocket,container,-0.25,1,290,610
ale32.xml,CHI,MOT,NA,NA,NA,NA,get,stroke,-0.25,4,290,610
ale32.xml,CHI,MOT,NA,NA,NA,NA,wow,wit,-0.3333333333333333,1,290,610
ale32.xml,CHI,MOT,NA,NA,NA,NA,member,associate,-0.5,1,290,610
ale32.xml,CHI,MOT,NA,NA,NA,NA,stake,equity,0.25,1,290,610
ale32.xml,CHI,MOT,NA,NA,NA,NA,eat,NA,NA,2,290,610
ale32.xml,CHI,MOT,NA,NA,NA,NA,minute,measure,0.07692307692307693,2,290,610
ale32.xml,CHI,MOT,NA,NA,NA,NA,home,residence,-0.5,1,290,610
ale32.xml,CHI,MOT,NA,NA,NA,NA,souvenir,entity,-0.25,1,290,610
ale32.xml,CHI,MOT,NA,NA,NA,NA,dust,dust,1.0,2,290,610
ale32.xml,CHI,MOT,NA,NA,NA,NA,wanna,NA,NA,1,290,610
ale32.xml,CHI,MOT,NA,NA,NA,NA,couple,gathering,-0.3333333333333333,2,290,610
ale32.xml,CHI,MOT,NA,NA,NA,NA,fix,difficulty,0.07142857142857142,2,290,610
ale32.xml,CHI,MOT,NA,NA,NA,NA,please,NA,NA,1,290,610
ale32.xml,CHI,MOT,NA,NA,NA,NA,honey,honey,1.0,1,290,610
ale32.xml,CHI,MOT,NA,NA,NA,NA,going,retreat,0.3333333333333333,1,290,610
ale32.xml,CHI,MOT,NA,NA,NA,NA,chair,armchair,0.5,1,290,610
ale32.xml,CHI,MOT,NA,NA,NA,NA,frog,frog,1.0,1,290,610
ale32.xml,CHI,MOT,NA,NA,NA,NA,stuff,urine,0.25,1,290,610
ale32.xml,CHI,MOT,NA,NA,NA,NA,hit,double,0.3333333333333333,1,290,610
ale32.xml,CHI,MOT,NA,NA,NA,NA,something,NA,NA,1,290,610
ale32.xml,CHI,MOT,NA,NA,NA,NA,MOT,wit,-0.5,1,290,610
ale32.xml,CHI,MOT,NA,NA,NA,NA,ball,marble,0.07692307692307693,1,290,610
ale32.xml,CHI,MOT,NA,NA,NA,NA,purple,NA,NA,1,290,610
ale32.xml,CHI,MOT,NA,NA,NA,NA,foot,foot,1.0,2,290,610
ale32.xml,CHI,MOT,NA,NA,NA,NA,em,NA,NA,1,290,610
ale32.xml,CHI,MOT,NA,NA,NA,NA,let,NA,NA,1,290,610
ale32.xml,CHI,MOT,NA,NA,NA,NA,joke,wit,-0.5,1,290,610
ale32.xml,CHI,MOT,NA,NA,NA,NA,um,NA,NA,3,290,610
ale32.xml,CHI,MOT,NA,NA,NA,NA,tree,pine,0.25,3,290,610
ale32.xml,CHI,MOT,NA,NA,NA,NA,throw,pass,0.16666666666666666,4,290,610
ale32.xml,CHI,MOT,NA,NA,NA,NA,camera,camera,1.0,1,290,610
ale32.xml,CHI,MOT,NA,NA,NA,NA,grill,restaurant,-0.5,1,290,610
ale32.xml,MOT,OPE,quick,area,0.1,1,NA,NA,NA,NA,170,66
ale32.xml,MOT,OPE,me,NA,NA,1,NA,NA,NA,NA,170,66
ale32.xml,MOT,OPE,catch,catch,1.0,2,NA,NA,NA,NA,170,66
ale32.xml,MOT,OPE,yup,NA,NA,1,NA,NA,NA,NA,170,66
ale32.xml,MOT,OPE,yeah,NA,NA,1,NA,NA,NA,NA,170,66
ale32.xml,MOT,OPE,bucket,bucket,1.0,1,NA,NA,NA,NA,170,66
ale32.xml,MOT,OPE,oh,NA,NA,1,NA,NA,NA,NA,170,66
ale32.xml,MOT,OPE,stop,ending,0.09090909090909091,1,NA,NA,NA,NA,170,66
ale32.xml,MOT,OPE,father,parent,-0.5,1,NA,NA,NA,NA,170,66
ale32.xml,MOT,OPE,alright,NA,NA,1,NA,NA,NA,NA,170,66
ale32.xml,MOT,OPE,house,monastery,0.25,1,NA,NA,NA,NA,170,66
ale32.xml,MOT,OPE,cookie,kiss,0.07142857142857142,1,NA,NA,NA,NA,170,66
ale32.xml,MOT,OPE,tomato,produce,-0.25,1,NA,NA,NA,NA,170,66
ale32.xml,MOT,OPE,pick,pleasure,0.09090909090909091,1,NA,NA,NA,NA,170,66
ale32.xml,MOT,OPE,okay,sanction,-0.5,2,NA,NA,NA,NA,170,66
