DocId,Speaker,Replier,S-Pathsim Avg,R-Pathsim Avg,Sparsity S-R,Sparsity R-S
lil34.xml,MOT,CHI,0.422600967512511,0.3873236331569665,415,197
lil34.xml,OPE,MOT,0.12037037037037036,0.3716642924976259,44,130
lil34.xml,CHI,MOT,0.3144691139352264,0.3614171773983908,1086,3168
lil34.xml,OPE,CHI,0.6604166666666667,0.15476190476190477,62,53
lil34.xml,TOY,MOT,0.525,0.25217032967032965,14,30
lil34.xml,CHI,OPE,0.06666666666666667,0.1,33,14
lil35.xml,CHI,MOT,0.2837313472212126,0.30468372669001453,1232,4171
lil36.xml,CHI,MOT,0.4068344271469271,0.4050277068220268,607,2582
lil36.xml,OPE,MOT,0.5817307692307692,0.5193941679235797,29,129
lil36.xml,CHI,OPE,NA,0.07142857142857142,15,26
lil36.xml,MOT,CHI,0.3835974117304742,0.2941666666666666,1075,493
lil36.xml,MOT,OPE,0.3484088827838828,0.3082010582010582,220,77
lil36.xml,OPE,CHI,NA,0.5333333333333333,4,12
lil37.xml,CHI,MOT,0.2849623317858611,0.34638306551462755,996,2201
lil37.xml,OPE,CHI,0.08333333333333333,0.0644078144078144,29,77
lil37.xml,MOT,OPE,0.49910240449456134,0.5416666666666666,303,45
lil37.xml,MOT,CHI,0.3849985536172512,0.3489127865598453,1704,538
lil37.xml,CHI,OPE,0.06666666666666667,0.2708333333333333,52,41
lil37.xml,OPE,MOT,0.3988095238095238,0.5401234567901234,90,107
lil38.xml,MOT,OPE,0.6096464646464647,NA,77,1
lil38.xml,MOT,CHI,0.3200255276923861,0.26804072215819325,4430,1231
lil39.xml,MOT,CHI,0.35289711852309513,0.23088152860211672,3357,817
lil39.xml,MOT,OPE,0.6092425006392617,0.3833333333333333,289,39
lil39.xml,CHI,MOT,0.3082056781045751,0.31238359651491937,683,2567
lil39.xml,OPE,MOT,0.5416666666666666,0.34426090576090573,70,199
lil39.xml,CHI,OPE,0.3763888888888889,0.255,66,40
lil39.xml,OPE,CHI,0.09126984126984126,0.0653968253968254,29,60
lil40.xml,MOT,OPE,0.44405165912518857,NA,110,33
lil40.xml,MOT,CHI,0.35245218611758117,0.3415485846481321,2671,881
lil40.xml,OPE,MOT,0.0625,0.5625,27,35
lil40.xml,CHI,MOT,0.22341269841269842,0.48058910044204156,278,483
lil40.xml,CHI,OPE,0.30339635854341734,0.6262445887445888,59,155
lil40.xml,OPE,VIS,NA,NA,1,10
lil40.xml,VIS,OPE,NA,NA,3,4
lil40.xml,CHI,VIS,NA,0.29166666666666663,15,27
lil40.xml,MOT,VIS,0.34375,0.5416666666666666,8,24
lil40.xml,VIS,CHI,0.5416666666666666,0.07361111111111111,23,37
lil40.xml,OPE,CHI,NA,0.06623931623931624,2,12
lil40.xml,VIS,MOT,1.0,1.0,10,9
lil42.xml,MOT,CHI,0.3698860129767364,0.2970388786879001,3340,1555
lil43.xml,OPE,CHI,1.0,NA,10,14
lil43.xml,FAT,CHI,0.4682553303548726,0.3164124909222948,310,198
lil43.xml,FAT,OPE,NA,NA,2,4
lil43.xml,OPE,FAT,NA,NA,3,2
lil43.xml,ENV,FAT,0.2715750915750915,0.2647805788982259,135,66
lil43.xml,CHI,ENV,0.08333333333333333,0.2629434208722134,32,146
lil43.xml,FAT,ENV,0.08012820512820512,0.36893886028501416,27,68
lil43.xml,CHI,FAT,0.3224867724867725,0.3785766657090186,325,466
lil43.xml,ENV,CHI,0.2659580498866213,0.5416666666666666,63,21
lil43.xml,CHI,MOT,0.32292708750166726,0.3817173532883571,511,1082
lil43.xml,FAT,MOT,1.0,0.625,8,19
lil43.xml,MOT,CHI,0.37555228121694845,0.20504535147392292,770,270
lil43.xml,MOT,OPE,0.31308760683760684,0.5625,53,41
lil43.xml,OPE,ENV,0.2,NA,3,7
lil43.xml,MOT,ENV,0.25317460317460316,0.5454545454545454,34,10
lil43.xml,CHI,OPE,0.1,0.125,10,6
lil44.xml,MOT,CHI,0.29521628757876106,0.2856053480351297,5837,1523
lil45.xml,CHI,MOT,0.49002886002886,0.42921506047745317,522,1587
lil45.xml,OPE,CHI,0.1119047619047619,0.14166666666666666,54,34
lil45.xml,MOT,OPE,0.6910088821853527,0.48151515151515156,49,39
lil45.xml,MOT,CHI,0.3565210991715937,0.30866276889668703,2686,897
lil45.xml,CHI,OPE,0.3914141414141414,0.5333333333333333,42,81
lil45.xml,OPE,MOT,0.2,0.12638888888888888,17,34
lil46.xml,CHI,MOT,0.350726806962101,0.4068150170549555,921,1685
lil46.xml,CHI,OPE,NA,0.075,3,8
lil46.xml,OPE,MOT,0.08333333333333333,0.08333333333333333,19,23
lil46.xml,OPE,CHI,0.0625,NA,32,12
lil46.xml,MOT,OPE,0.2889084599610915,0.5833333333333334,180,17
lil46.xml,MOT,CHI,0.29471811269148057,0.4003343382807668,3698,717
lil47.xml,CHI,MOT,0.3019134374397532,0.30188876004333787,854,2053
lil47.xml,CHI,OPE,0.08333333333333333,NA,8,4
lil47.xml,MOT,CHI,0.3659693701248063,0.4219374869061197,1299,441
lil47.xml,OPE,CHI,0.06666666666666667,0.08333333333333333,29,39
lil47.xml,MOT,OPE,0.06477732793522267,NA,14,2
lil47.xml,OPE,MOT,NA,0.4458333333333334,19,42
lil47.xml,MOT,UNI,NA,0.09166666666666667,9,19
lil47.xml,UNI,CHI,NA,NA,5,1
lil47.xml,UNI,MOT,0.08333333333333333,0.16666666666666666,3,6
lil47.xml,VIS,MOT,0.55,0.4290664678224488,70,104
lil47.xml,VIS,CHI,0.06666666666666667,NA,13,7
lil47.xml,MOT,VIS,1.0,0.08333333333333333,9,16
lil48.xml,CHI,MOT,0.31246056231350344,0.3086296153433108,634,1885
lil49a.xml,MOT,CHI,0.30138495188944947,0.35578688717143603,6670,1299
lil49a.xml,OPE,MOT,NA,NA,1,4
lil49a.xml,CHI,MOT,0.15575396825396826,0.7104166666666667,28,53
lil49a.xml,UNI,CHI,NA,NA,1,5
lil49a.xml,MOT,OPE,0.5,NA,10,1
lil49a.xml,MOT,UNI,0.225,NA,14,1
lil49b.xml,CHI,MOT,0.38011489109464863,0.3197271751203136,1959,1484
lil49b.xml,OPE,MOT,0.125,0.6944444444444443,14,27
lil49b.xml,CHI,OPE,NA,0.08333333333333333,14,5
lil49b.xml,OPE,CHI,NA,0.0625,6,19
lil49b.xml,MOT,CHI,0.3943136367192434,0.32121567158331854,1546,961
lil49b.xml,MOT,OPE,NA,NA,17,1
lil50.xml,MOT,OPE,0.45694444444444443,0.5416666666666666,163,48
lil50.xml,CHI,MOT,0.3308293111294861,0.3541316975007974,558,1723
lil50.xml,CHI,OPE,0.2702380952380952,0.5714285714285714,50,19
lil50.xml,OPE,CHI,NA,0.5416666666666666,16,38
lil50.xml,MOT,CHI,0.36339807059489515,0.34476722108301056,2883,622
lil50.xml,OPE,MOT,0.37724673202614384,0.2342857142857143,44,132
lil51.xml,MOT,CHI,0.3631712981886244,0.3510694363829038,1852,753
lil51.xml,MOT,OPE,0.8333333333333334,NA,38,9
lil51.xml,CHI,MOT,0.3267848817848817,0.3532947475212221,708,2230
lil52.xml,MOT,CHI,0.32497873065633553,0.3296413477671771,4150,1012
lil52.xml,OPE,MOT,0.0949074074074074,0.46339285714285716,34,137
lil52.xml,OPE,CHI,0.28428571428571425,0.08333333333333333,52,51
lil52.xml,MOT,OPE,0.19112554112554112,0.10873015873015873,90,61
lil52.xml,CHI,MOT,0.2677431827431827,0.38864914300538206,440,1138
lil52.xml,CHI,OPE,0.07291666666666666,0.06712962962962962,27,34
lil53.xml,MOT,CHI,0.2820429951442905,0.3164020331195394,5474,1101
lil54.xml,MOT,CHI,0.38266936234154425,0.3495228080054116,2699,1278
lil54.xml,OPE,CHI,0.41018217893217895,0.4338896669779022,157,180
lil54.xml,OPE,MOT,1.0,0.5544444444444444,16,65
lil54.xml,CHI,MOT,0.3938522254380835,0.4654506866065174,530,1104
lil54.xml,MOT,OPE,0.48165445665445666,0.08333333333333333,233,33
lil54.xml,CHI,OPE,0.07875457875457875,0.07738095238095238,56,35
lil55.xml,CHI,MOT,0.3874788067266254,0.36923148475269946,844,2065
lil55.xml,OPE,CHI,0.06970420646891234,0.16666666666666666,69,50
lil55.xml,MOT,OPE,0.4903965953368527,0.3118799603174603,351,86
lil55.xml,MOT,CHI,0.4025708695816131,0.3744787281656742,2059,663
lil55.xml,OPE,MOT,0.6944444444444443,0.5317496229260935,31,132
lil55.xml,CHI,OPE,0.058823529411764705,0.2895424836601307,23,36
lil56.xml,MOT,CHI,0.3588186813186813,0.34034455128205127,138,123
lil56.xml,MOT,OPE,0.07425213675213675,0.08333333333333333,5,3
lil56.xml,CHI,MOT,0.3761347949789947,0.3751416319515702,2237,3957
lil56.xml,OPE,MOT,1.0,NA,5,14
lil56.xml,TOY,CHI,0.06666666666666667,0.06666666666666667,2,4
lil57.xml,MOT,CHI,0.4200430226409497,0.4474153297682709,955,242
lil57.xml,OPE,CHI,0.5416666666666666,NA,17,3
lil57.xml,MOT,OPE,NA,NA,1,2
lil57.xml,CHI,MOT,0.28389340288112946,0.3121534075259728,1001,4848
lil57.xml,OPE,MOT,NA,0.4476190476190476,4,12
lil58.xml,CHI,MOT,0.3872703012063066,0.29728444582614144,1162,4112
lil59.xml,MOT,CHI,0.28556063172110835,0.21952240271805487,5929,766
lil60.xml,MOT,CHI,0.3295959033825059,0.3044730247774623,4784,1228
lil60.xml,MOT,OPE,0.6166666666666667,0.53125,105,62
lil60.xml,CHI,MOT,1.0,0.5350056689342404,59,75
lil60.xml,OPE,CHI,0.10966810966810965,0.09841269841269841,57,73
lil60.xml,CHI,OPE,0.08333333333333333,0.13333333333333333,20,23
lil60.xml,OPE,MOT,NA,NA,8,2
lil61.xml,MOT,CHI,0.2949706781407377,0.337933034519169,4218,1407
lil61.xml,MOT,OPE,0.37400793650793646,0.6766666666666665,74,43
lil61.xml,CHI,MOT,0.293030940446354,0.43456721154089567,316,441
lil61.xml,CHI,OPE,0.6242647058823529,0.525,66,60
lil61.xml,OPE,CHI,0.45337301587301587,1.0,53,34
lil61.xml,OPE,MOT,0.5625,0.5625,40,31
lil62.xml,MOT,CHI,0.33629632664427467,0.34699821746880566,2407,705
lil62.xml,MOT,ENV,0.5267198946886447,0.27453951277480687,162,138
lil62.xml,CHI,ENV,NA,0.3957716196846633,9,43
lil62.xml,CHI,MOT,0.31314102564102575,0.3293630343875442,261,1006
lil62.xml,ENV,CHI,0.07291666666666666,0.5416666666666666,20,18
lil62.xml,ENV,MOT,0.6491285403050109,0.5357142857142857,75,58
lil63.xml,MOT,CHI,0.3910134623270204,0.271029506760378,2428,739
lil63.xml,OPE,CHI,0.06274509803921569,0.30416666666666664,18,27
lil63.xml,OPE,MOT,0.06666666666666667,NA,3,5
lil63.xml,CHI,MOT,0.3651386256502355,0.3810071845441328,1090,2175
lil63.xml,CHI,OPE,NA,NA,3,5
lil63.xml,MOT,OPE,NA,NA,13,3
lil64.xml,CHI,MOT,0.34135543106131344,0.4765954912296375,353,491
lil64.xml,OPE,CHI,NA,0.06960784313725489,19,33
lil64.xml,MOT,OPE,0.2683333333333333,0.06979166666666667,61,39
lil64.xml,CHI,OPE,NA,0.08333333333333333,8,9
lil64.xml,MOT,CHI,0.35274599801258705,0.28246584688400533,3815,1783
lil64.xml,OPE,MOT,0.5416666666666666,NA,4,8
lil65.xml,CHI,MOT,0.40972222222222227,0.375,58,76
lil65.xml,OPE,MOT,1.0,0.37543859649122807,15,36
lil65.xml,CHI,OPE,NA,NA,13,4
lil65.xml,OPE,CHI,NA,NA,8,1
lil65.xml,CHI,TOY,NA,0.06084656084656084,3,11
lil65.xml,MOT,CHI,0.30751390437601883,0.3358192065590948,4330,1676
lil65.xml,MOT,TOY,0.5647058823529412,0.05555555555555555,23,12
lil65.xml,TOY,MOT,NA,NA,4,1
lil66.xml,CHI,MOT,0.45508177752759793,0.29772901862836,470,1276
lil66.xml,CHI,OPE,NA,0.3819444444444444,18,38
lil66.xml,MOT,CHI,0.2992613881744366,0.4056095290572415,3290,908
lil66.xml,OPE,CHI,0.3136904761904762,0.09166666666666667,42,24
lil66.xml,OPE,MOT,NA,0.08333333333333333,14,14
lil66.xml,MOT,OPE,0.06666666666666667,0.05263157894736842,40,9
lil66.xml,NON,OPE,0.07738095238095238,NA,12,1
lil66.xml,NON,MOT,0.30451388888888886,NA,13,8
lil66.xml,OPE,NON,0.5416666666666666,NA,7,9
lil67.xml,CHI,MOT,0.5,0.47669179134204287,32,141
lil67.xml,CHI,OPE,0.5263157894736842,0.08255530129672005,39,32
lil67.xml,MOT,CHI,0.31884195247484737,0.29333481544300927,3897,1880
lil67.xml,MOT,OPE,0.224486161986162,NA,75,6
lil67.xml,OPE,MOT,NA,1.0,1,31
lil67.xml,OPE,CHI,NA,NA,1,4
lil68.xml,MOT,CHI,0.3560571700701868,0.38218091229600176,2445,814
lil68.xml,OPE,CHI,0.5208333333333334,0.53125,18,22
lil68.xml,OPE,MOT,0.08333333333333333,1.0,5,3
lil68.xml,CHI,OPE,NA,NA,3,5
lil68.xml,CHI,MOT,0.4202666046655817,0.476909324335795,368,672
lil68.xml,MOT,OPE,0.275,NA,10,3
lil69.xml,MOT,CHI,0.3412519744886553,0.35134950663443315,3702,1436
lil69.xml,MOT,OPE,0.443815987933635,0.42777777777777776,41,24
lil69.xml,OPE,CHI,0.075,0.3833333333333333,16,26
lil69.xml,OPE,MOT,0.53125,0.15000000000000002,7,28
lil69.xml,CHI,MOT,0.2100108225108225,0.4346464646464646,58,98
lil69.xml,CHI,OPE,0.1111111111111111,1.0,6,11
lil70.xml,CHI,MOT,0.4018748519974601,0.33092932154665416,2045,4449
lil70.xml,CHI,OPE,0.5416666666666666,0.5416666666666666,29,8
lil70.xml,MOT,OPE,0.5416666666666666,0.08333333333333333,9,4
lil70.xml,OPE,MOT,1.0,0.07008547008547009,12,26
lil71.xml,MOT,CHI,0.4229960127628267,0.3129903389094565,1522,1003
lil71.xml,MOT,OPE,0.4477824463118581,0.2603415103415104,151,111
lil71.xml,OPE,MOT,0.0765993265993266,0.5867413632119514,34,154
lil71.xml,CHI,MOT,0.3436281148969653,0.3861328331709274,1307,2416
lil71.xml,OPE,CHI,0.29448329448329447,0.33775252525252525,41,49
lil71.xml,MOT,ENV,0.05555555555555555,0.16666666666666666,25,9
lil71.xml,CHI,ENV,0.07142857142857142,0.125,7,7
lil71.xml,OPE,ENV,NA,0.25,1,5
lil71.xml,ENV,MOT,NA,NA,2,5
lil71.xml,ENV,CHI,NA,0.05555555555555555,1,4
lil71.xml,CHI,OPE,0.08333333333333333,0.3680926916221034,17,19
lil72.xml,MOT,CHI,0.3661155864691959,0.2999520696383983,2884,1138
lil72.xml,OPE,MOT,0.3796296296296296,0.5260204081632652,32,116
lil72.xml,CHI,OPE,0.5777777777777777,0.21383312584292977,67,74
lil72.xml,CHI,MOT,0.3210410115601931,0.3809630392062676,562,1199
lil72.xml,OPE,CHI,0.26,NA,68,20
lil72.xml,MOT,OPE,0.44096639127985865,NA,479,44
lil73.xml,CHI,MOT,0.2984871763644142,0.3291537307281478,496,1434
lil73.xml,CHI,OPE,0.3228367392841077,0.5347222222222222,172,64
lil73.xml,OPE,CHI,0.5486111111111112,0.06666666666666667,64,39
lil73.xml,MOT,CHI,0.3857352894142974,0.32244131614053234,1861,1292
lil73.xml,MOT,OPE,0.42978988603988605,0.3362091503267974,133,55
lil73.xml,OPE,MOT,0.5416666666666666,0.7708333333333333,41,41
lil74.xml,MOT,CHI,0.32280033053508006,0.3539516142319148,3877,1573
lil74.xml,OPE,CHI,0.5277777777777778,0.5166666666666667,29,27
lil74.xml,MOT,OPE,NA,NA,7,3
lil76.xml,CHI,FAT,0.3602004781989261,0.39056571178854066,2070,2497
lil76.xml,OPE,CHI,NA,0.14166666666666666,7,14
lil76.xml,MOT,FAT,0.08333333333333333,NA,6,1
lil76.xml,FAT,CHI,1.0,NA,27,3
lil76.xml,FAT,OBS,NA,NA,1,8
lil76.xml,CHI,MOT,NA,0.11458333333333333,4,20
lil76.xml,FAT,MOT,0.08333333333333333,0.3833333333333333,15,56
lil76.xml,MOT,CHI,0.37418572503414144,0.37401653558000303,1108,485
lil77.xml,MOT,OPE,0.3120446682946683,0.6944444444444445,230,110
lil77.xml,CHI,MOT,0.313058936935098,0.4564998705285084,390,388
lil77.xml,OPE,MOT,0.26159401260504206,0.4095982142857143,76,75
lil77.xml,CHI,OPE,0.08333333333333333,0.08333333333333333,13,19
lil77.xml,OPE,CHI,NA,NA,15,1
lil77.xml,MOT,CHI,0.2908426210135633,0.26960004250340397,2033,1808
lil78a.xml,MOT,CHI,0.5578125,0.17534722222222224,68,27
lil78a.xml,MOT,OPE,0.5047222222222223,0.4166666666666667,105,57
lil78a.xml,CHI,OPE,0.061902552856500224,0.6666666666666666,24,20
lil78a.xml,CHI,MOT,0.24870794505727423,0.32683545225343297,1514,5222
lil78a.xml,OPE,MOT,0.2588888888888889,0.7222222222222223,40,39
lil78a.xml,OPE,CHI,0.2563492063492063,0.18068910256410256,37,26
lil78a.xml,CHI,ADU,0.08333333333333333,NA,2,1
lil78a.xml,ADU,MOT,0.38024743230625585,NA,67,1
lil78b.xml,MOT,CHI,0.3664105967540078,0.2917192718812152,4555,1161
lil78b.xml,MOT,OPE,0.5350609313137916,0.4093733647305076,286,83
lil78b.xml,CHI,MOT,0.5006475346548875,0.40007064718018054,159,366
lil78b.xml,OPE,CHI,1.0,0.31145833333333334,21,34
lil78b.xml,CHI,OPE,0.07142857142857142,NA,11,1
lil78b.xml,OPE,MOT,0.05555555555555555,0.3888888888888889,10,24
lil79.xml,CHI,MOT,0.4927951950010773,0.46351248719669774,152,498
lil79.xml,CHI,OPE,0.0625,1.0,20,47
lil79.xml,MOT,OPE,0.3826631786546107,0.43097943722943716,678,338
lil79.xml,MOT,CHI,0.33794039264156406,0.3033619406387263,3864,1922
lil79.xml,OPE,CHI,0.08333333333333333,1.0,6,10
lil79.xml,OPE,MOT,0.6320346320346321,0.3610042735042735,103,145
lil80.xml,MOT,CHI,0.3170438289966716,0.3400045527657756,4801,1195
lil80.xml,MOT,ADU,0.07738095238095238,NA,5,2
lil80.xml,MOT,OPE,0.3913852133815219,0.48657407407407405,279,125
lil80.xml,CHI,OPE,0.08012820512820512,0.31022727272727274,38,44
lil80.xml,OPE,MOT,0.21168315811172952,0.4046561975606092,135,357
lil80.xml,OPE,CHI,0.75,0.1111111111111111,47,74
lil80.xml,CHI,MOT,0.3458543947882183,0.3878046916772406,242,528
lil80.xml,MOT,TOY,0.37749287749287747,0.248285374755963,15,39
lil80.xml,TOY,OPE,0.2867932358128436,0.08333333333333333,27,5
nai01.xml,MOT,CHI,0.35178225056588985,0.6944444444444443,2954,286
nai01.xml,MOT,FAT,0.4377650561244311,0.5109126984126984,352,112
nai01.xml,CHI,MOT,NA,0.2370196875421334,46,155
nai01.xml,FAT,MOT,0.2741466866466867,0.39039786323068054,153,169
nai01.xml,FAT,CHI,0.2907509157509157,0.08333333333333333,96,43
nai01.xml,CHI,FAT,NA,0.5138888888888888,53,161
nai02.xml,MOT,CHI,0.29465933238081415,0.5375,3687,532
nai03.xml,MOT,CHI,0.2826293310244377,0.11089890501655209,2959,257
nai03.xml,FAT,MOT,0.75,0.2567857142857143,14,27
nai03.xml,CHI,MOT,0.068218954248366,0.3531218442861218,99,828
nai03.xml,CHI,FAT,NA,0.17316239316239315,2,14
nai03.xml,MOT,FAT,0.22368551587301586,0.4141850490196078,82,39
nai04.xml,MOT,CHI,0.33888269705971447,0.08435781720095446,1613,308
nai05.xml,MOT,CHI,0.33544953162069835,0.43078327922077925,2263,279
nai06.xml,MOT,CHI,0.4237180085709497,0.5333333333333333,293,43
nai06.xml,FAT,MOT,0.4373732037193576,0.41816020332324666,142,351
nai06.xml,FAT,CHI,0.4444444444444444,0.06666666666666667,25,13
nai06.xml,MOT,FAT,0.4472222222222222,0.09999999999999999,105,69
nai06.xml,CHI,MOT,0.19050653594771244,0.3041318034130711,155,1365
nai07.xml,MOT,CHI,0.3551089246142445,0.30352211786035316,2067,401
nai07.xml,MOT,FAT,0.2824584410611546,0.2651051205738706,410,232
nai07.xml,FAT,MOT,0.2503773514067632,0.4629838485101643,163,140
nai07.xml,CHI,MOT,0.05555555555555555,0.41558441558441556,7,23
nai07.xml,FAT,CHI,0.25424000421499177,0.08748765854029013,508,190
nai07.xml,CHI,FAT,0.14285714285714285,0.153959595959596,11,37
nai08.xml,MOT,CHI,0.309287514158414,0.1489646855552428,3502,752
nai08.xml,MOT,ADU,0.35241228070175434,0.08333333333333333,40,17
nai08.xml,ADU,MOT,0.125,1.0,16,14
nai08.xml,CHI,ADU,NA,NA,1,4
nai09.xml,CHI,MOT,0.24446828391406827,0.29268502205089436,1114,5059
nai09.xml,ADU,MOT,0.08333333333333333,0.5416666666666666,5,7
nai10.xml,MOT,CHI,0.32103248592697836,0.2865135721405071,1469,228
nai10.xml,FAT,CHI,0.16666666666666666,0.14285714285714285,3,5
nai10.xml,MOT,FAT,NA,0.12179487179487179,1,5
nai10.xml,CHI,MOT,0.21687595819912753,0.34411996620726754,1080,3220
nai10.xml,FAT,MOT,0.3819444444444444,0.3561796536796537,36,135
nai10.xml,ENV,FAT,0.2,0.07291666666666666,2,8
nai10.xml,ENV,MOT,0.10315359477124182,0.14285714285714285,17,14
nai11.xml,CHI,MOT,0.21380110620003165,0.29383106176626556,977,3501
nai11.xml,FAT,CHI,0.3754651039497586,0.17978075845722902,638,181
nai11.xml,MOT,FAT,0.4556547619047619,0.4329773576097105,115,242
nai11.xml,CHI,FAT,0.30583566760037345,0.5326344537815124,102,472
nai11.xml,MOT,CHI,0.08333333333333333,0.2777777777777778,36,15
nai11.xml,FAT,MOT,0.33804830790124907,0.3804605887939221,267,133
nai12.xml,MOT,CHI,0.3120824338013736,0.27389437675592104,4484,1218
nai12.xml,MOT,FAT,0.08154761904761904,0.23042929292929293,28,38
nai12.xml,CHI,MOT,1.0,0.0625,12,25
nai12.xml,FAT,MOT,0.5333333333333333,0.2739560439560439,17,34
nai12.xml,CHI,FAT,NA,NA,4,8
nai12.xml,FAT,CHI,NA,NA,3,1
nai13.xml,MOT,CHI,0.34746790507725783,0.1889296764563847,5240,1308
nai13.xml,MOT,AD1,0.5512499999999999,0.63,71,80
nai13.xml,MOT,AD2,0.10590277777777778,0.125,33,13
nai13.xml,AD3,MOT,NA,0.16666666666666666,1,7
nai13.xml,AD2,MOT,1.0,0.07738095238095238,6,18
nai13.xml,AD2,CHI,NA,NA,3,2
nai14.xml,CHI,MOT,0.24463408381179708,0.2954708221115288,1144,4466
nai14.xml,ADU,MOT,NA,NA,1,1
nai14.xml,FAT,MOT,0.36,0.5625,18,41
nai14.xml,FAT,CHI,0.22395833333333331,1.0,21,14
nai14.xml,MOT,CHI,0.31688902647203726,0.07692307692307693,138,30
nai14.xml,MOT,FAT,NA,1.0,1,7
nai15.xml,MOT,CHI,0.38133878046316333,0.2894603672432269,2988,1125
nai15.xml,MOT,FAT,0.6862745098039215,0.08333333333333333,26,28
nai15.xml,CHI,FAT,0.4377830502830502,0.44732725376178517,149,429
nai15.xml,FAT,MOT,1.0,0.11681547619047618,21,53
nai15.xml,CHI,MOT,0.6904761904761904,0.37846320346320345,27,102
nai15.xml,FAT,CHI,0.49949494949494955,0.7166666666666667,223,103
nai16.xml,MOT,CHI,0.3385475735185348,0.18496639436851586,2959,1169
nai16.xml,FAT,MOT,0.37432780927362974,0.39121759815037127,128,191
nai16.xml,FAT,CHI,0.3589640250243965,0.07939054409642644,379,158
nai16.xml,MOT,FAT,0.16057692307692306,0.2884259259259259,75,72
nai16.xml,CHI,MOT,0.06512605042016806,0.38638104814575397,34,78
nai16.xml,CHI,FAT,0.18701267056530213,0.3907956507094436,221,538
nai16.xml,FAT,ADU,NA,NA,4,9
nai17.xml,CHI,MOT,0.31903730824107357,0.3134995332649089,754,3272
nai17.xml,FAT,MOT,NA,0.1,7,14
nai18.xml,CHI,MOT,0.29572095342073146,0.3160364470528312,858,4391
nai18.xml,ADU,MOT,0.6666666666666667,0.75,43,33
nai18.xml,ADU,CHI,1.0,0.06904761904761905,18,10
nai18.xml,MOT,CHI,0.3361049260316671,0.3763606407115534,1786,399
nai18.xml,MOT,ADU,0.4899007936507937,1.0,83,50
nai18.xml,CHI,ADU,0.5384615384615384,1.0,13,11
nai18.xml,MOT,FAT,0.53125,0.6666666666666667,7,13
nai18.xml,FAT,CHI,0.5,NA,9,1
nai18.xml,CHI,FAT,0.058823529411764705,0.07692307692307693,11,17
nai19.xml,CHI,MOT,0.2637528448509907,0.3010951584667616,1424,4569
nai20.xml,MOT,CHI,0.39154745509998523,0.3737280336085482,3176,1156
nai20.xml,MOT,FAT,0.4906454248366013,0.5656454248366013,159,150
nai20.xml,CHI,FAT,0.5277777777777778,0.3316137566137566,37,98
nai20.xml,CHI,MOT,0.07109036796536797,0.503637566137566,50,107
nai20.xml,FAT,MOT,0.40251114081996436,0.4366452991452992,197,148
nai20.xml,FAT,CHI,0.20602119052749304,NA,67,17
nai21.xml,CHI,MOT,0.33151778552656863,0.34008238242677247,1242,3241
nai21.xml,AD1,AD2,NA,NA,2,2
nai21.xml,MOT,AD1,1.0,1.0,5,2
nai21.xml,AD2,MOT,NA,0.5454545454545454,2,11
nai21.xml,AD1,MOT,0.6845238095238096,0.6944444444444443,60,37
nai21.xml,AD2,CHI,NA,NA,2,4
nai21.xml,CHI,AD1,NA,NA,1,1
nai21.xml,MOT,CHI,0.42990242635683107,0.3331065759637189,661,203
nai21.xml,TOY,MOT,0.21446072446072448,0.53125,30,16
nai21.xml,TOY,CHI,0.05131578947368421,NA,7,1
nai22.xml,MOT,CHI,0.3281087177205386,0.30001856006080174,4042,1395
nai22.xml,MOT,FAT,0.3730392156862745,0.12878787878787878,66,24
nai22.xml,FAT,CHI,0.34972222222222216,0.3726851851851852,77,35
nai22.xml,FAT,MOT,0.125,0.5,10,27
nai22.xml,CHI,MOT,0.3464912280701754,0.352016201217329,58,186
nai22.xml,CHI,FAT,1.0,0.75,7,17
nai23.xml,CHI,MOT,0.37390159505097575,0.32950787717418434,1175,4467
nai24.xml,MOT,CHI,0.2689266595598713,0.4000171998624011,1170,395
nai24.xml,MOT,GRA,0.31247472532585413,0.35790358028409497,396,258
nai24.xml,CHI,MOT,0.3188683706055567,0.3315992901618288,646,1856
nai24.xml,GRA,MOT,0.3090364332062624,0.2981794392398107,317,399
nai24.xml,GRA,CHI,0.39103215801717567,0.25080153273430583,392,244
nai24.xml,CHI,GRA,0.21526986827788966,0.32515321280027165,136,273
nai24.xml,FAT,MOT,0.4576058201058201,0.42457746322877893,85,141
nai24.xml,CHI,FAT,0.08333333333333333,0.3221428571428572,31,114
nai24.xml,MOT,FAT,0.6631944444444444,0.44502801120448177,84,118
nai24.xml,GRA,FAT,NA,NA,2,6
nai24.xml,FAT,CHI,0.42083333333333334,0.08333333333333333,53,15
nai24.xml,FAT,GRA,0.5416666666666666,NA,6,2
nai24.xml,ENV,CHI,1.0,NA,22,1
nai25.xml,MOT,CHI,0.2895590314043054,0.2538354984869671,3916,1257
nai26.xml,MOT,CHI,0.3344302344896141,0.2515227301352621,4093,1743
nai27.xml,MOT,CHI,0.317330183433547,0.29293126318618434,4473,1367
nai28.xml,CHI,MOT,0.3305521710171973,0.3012093174805485,2394,4615
nai29.xml,MOT,CHI,0.43723419180797035,0.20242444952922892,767,299
nai29.xml,MOT,ENV,0.5294117647058824,0.18429085534348688,21,111
nai29.xml,CHI,ENV,NA,NA,2,7
nai29.xml,CHI,MOT,0.4024338478706991,0.3456653233841952,875,2165
nai29.xml,GRA,MOT,0.1018939393939394,0.11280366692131398,27,34
